mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
980.000	2.381	980.000	3512091358.311	1492.330	362.502	1854.831	0.195	1.358	0.613	1.853	1.463
981.000	0.457	981.000	3512091359.822	1818.404	722.241	2540.645	0.284	1.358	0.613	1.853	1.463
982.000	0.457	982.000	3512091361.312	2040.848	546.121	2586.969	0.211	1.358	0.613	1.853	-0.685
983.000	1.207	983.000	3512091362.811	2512.288	390.720	2903.008	0.135	1.358	0.613	1.853	-0.685
984.000	1.207	984.000	3512091364.320	2135.420	659.982	2795.402	0.236	-0.424	0.613	1.853	-0.685
985.000	0.760	985.000	3512091365.810	1320.013	207.496	1527.509	0.136	-0.424	0.613	1.853	-0.685
986.000	0.760	986.000	3512091367.311	1209.057	214.502	1423.559	0.151	-0.424	0.120	1.853	-0.685
987.000	0.847	987.000	3512091368.811	1622.111	130.832	1752.943	0.075	-0.424	0.120	1.853	-0.685
988.000	0.847	988.000	3512091370.321	1417.516	237.688	1655.204	0.144	-0.424	0.120	-0.651	-0.685
989.000	1.567	989.000	3512091371.812	2078.188	551.745	2629.933	0.210	-0.424	0.120	-0.651	-0.685
990.000	1.567	990.000	3512091373.312	2011.899	619.726	2631.625	0.235	-0.424	0.120	-0.651	0.903
991.000	0.661	991.000	3512091374.812	2420.957	545.627	2966.584	0.184	-0.424	0.120	-0.651	0.903
992.000	0.661	992.000	3512091376.322	1913.287	796.537	2709.823	0.294	0.132	0.120	-0.651	0.903
993.000	0.785	993.000	3512091377.822	1182.862	192.006	1374.867	0.140	0.132	0.120	-0.651	0.903
994.000	0.785	994.000	3512091379.311	1130.603	304.584	1435.187	0.212	0.132	0.614	-0.651	0.903
995.000	1.336	995.000	3512091380.822	1275.791	399.107	1674.898	0.238	0.132	0.614	-0.651	0.903
996.000	1.336	996.000	3512091382.311	1504.007	280.510	1784.517	0.157	0.132	0.614	0.229	0.903
997.000	1.145	997.000	3512091383.811	1979.132	532.406	2511.538	0.212	0.132	0.614	0.229	0.903
998.000	1.145	998.000	3512091385.312	2315.329	381.150	2696.479	0.141	0.132	0.614	0.229	0.979
999.000	0.144	999.000	3512091386.811	2051.504	826.827	2878.331	0.287	0.132	0.614	0.229	0.979
1000.000	0.144	1000.000	3512091388.310	2518.992	336.158	2855.150	0.118	0.646	0.614	0.229	0.979
1001.000	0.808	1001.000	3512091389.812	954.201	391.115	1345.317	0.291	0.646	0.614	0.229	0.979
1002.000	0.808	1002.000	3512091391.312	1380.575	185.691	1566.265	0.119	0.646	-0.721	0.229	0.979
1003.000	0.027	1003.000	3512091392.812	1467.555	353.523	1821.078	0.194	0.646	-0.721	0.229	0.979
1004.000	0.027	1004.000	3512091394.312	1342.746	408.974	1751.720	0.233	0.646	-0.721	-0.628	0.979
1005.000	0.788	1005.000	3512091395.812	2272.927	264.723	2537.650	0.104	0.646	-0.721	-0.628	0.979
1006.000	0.788	1006.000	3512091397.313	2064.557	364.179	2428.736	0.150	0.646	-0.721	-0.628	-1.508
1007.000	2.378	1007.000	3512091398.822	2201.532	479.422	2680.954	0.179	0.646	-0.721	-0.628	-1.508
1008.000	2.378	1008.000	3512091400.322	1999.955	681.195	2681.151	0.254	-1.532	-0.721	-0.628	-1.508
1009.000	0.776	1009.000	3512091401.811	1178.865	145.237	1324.103	0.110	-1.532	-0.721	-0.628	-1.508
1010.000	0.776	1010.000	3512091403.321	1161.017	327.672	1488.689	0.220	-1.532	0.350	-0.628	-1.508
1011.000	1.051	1011.000	3512091404.821	1551.249	288.699	1839.948	0.157	-1.532	0.350	-0.628	-1.508
1012.000	1.051	1012.000	3512091406.313	1507.648	207.102	1714.749	0.121	-1.532	0.350	0.406	-1.508
1013.000	0.672	1013.000	3512091407.813	2174.625	429.299	2603.924	0.165	-1.532	0.350	0.406	-1.508
1014.000	0.672	1014.000	3512091409.323	2010.967	652.385	2663.351	0.245	-1.532	0.350	0.406	0.669
1015.000	0.029	1015.000	3512091410.812	2137.862	677.742	2815.604	0.241	-1.532	0.350	0.406	0.669
1016.000	0.029	1016.000	3512091412.321	2392.585	486.526	2879.111	0.169	0.982	0.350	0.406	0.669
1017.000	0.908	1017.000	3512091413.822	1163.148	260.184	1423.332	0.183	0.982	0.350	0.406	0.669
1018.000	0.908	1018.000	3512091415.311	1179.088	155.795	1334.882	0.117	0.982	-0.321	0.406	0.669
1019.000	0.524	1019.000	3512091416.813	1482.340	264.526	1746.865	0.151	0.982	-0.321	0.406	0.669
1020.000	0.524	1020.000	3512091418.322	1536.908	188.454	1725.361	0.109	0.982	-0.321	0.712	0.669
1021.000	-0.209	1021.000	3512091419.822	1928.827	786.670	2715.497	0.290	0.982	-0.321	0.712	0.669
1022.000	-0.209	1022.000	3512091421.313	2536.485	31.179	2567.664	0.012	0.982	-0.321	0.712	-0.638
1023.000	0.430	1023.000	3512091422.822	2290.287	456.136	2746.424	0.166	0.982	-0.321	0.712	-0.638
1024.000	0.430	1024.000	3512091424.323	2316.439	264.230	2580.669	0.102	-0.588	-0.321	0.712	-0.638
1025.000	-0.174	1025.000	3512091425.823	1145.344	223.776	1369.120	0.163	-0.588	-0.321	0.712	-0.638
1026.000	-0.174	1026.000	3512091427.322	1221.801	209.568	1431.369	0.146	-0.588	-0.375	0.712	-0.638
1027.000	-0.619	1027.000	3512091428.813	1449.883	306.656	1756.540	0.175	-0.588	-0.375	0.712	-0.638
1028.000	-0.619	1028.000	3512091430.312	1419.780	412.624	1832.405	0.225	-0.588	-0.375	-2.469	-0.638
1029.000	1.984	1029.000	3512091431.813	2285.715	358.950	2644.664	0.136	-0.588	-0.375	-2.469	-0.638
1030.000	1.984	1030.000	3512091433.312	1737.729	869.353	2607.081	0.333	-0.588	-0.375	-2.469	-0.567
1031.000	2.552	1031.000	3512091434.812	2313.331	488.992	2802.323	0.174	-0.588	-0.375	-2.469	-0.567
1032.000	2.552	1032.000	3512091436.322	1997.736	766.049	2763.784	0.277	-0.152	-0.375	-2.469	-0.567
1033.000	2.322	1033.000	3512091437.822	1188.145	183.323	1371.468	0.134	-0.152	-0.375	-2.469	-0.567
1034.000	2.322	1034.000	3512091439.321	1211.011	261.566	1472.577	0.178	-0.152	0.450	-2.469	-0.567
1035.000	2.676	1035.000	3512091440.822	1337.018	300.638	1637.656	0.184	-0.152	0.450	-2.469	-0.567
1036.000	2.676	1036.000	3512091442.323	1456.233	340.104	1796.337	0.189	-0.152	0.450	1.759	-0.567
1037.000	0.975	1037.000	3512091443.823	1801.221	668.369	2469.589	0.271	-0.152	0.450	1.759	-0.567
1038.000	0.975	1038.000	3512091445.323	2136.486	508.528	2645.014	0.192	-0.152	0.450	1.759	0.913
1039.000	0.113	1039.000	3512091446.823	1597.824	996.140	2593.964	0.384	-0.152	0.450	1.759	0.913
1040.000	0.113	1040.000	3512091448.322	2373.316	455.446	2828.762	0.161	0.391	0.450	1.759	0.913
1041.000	0.502	1041.000	3512091449.821	1038.339	357.371	1395.710	0.256	0.391	0.450	1.759	0.913
1042.000	0.502	1042.000	3512091451.322	1306.960	257.422	1564.381	0.165	0.391	0.051	1.759	0.913
1043.000	0.481	1043.000	3512091452.822	1428.927	350.070	1778.996	0.197	0.391	0.051	1.759	0.913
1044.000	0.481	1044.000	3512091454.322	1602.398	307.248	1909.646	0.161	0.391	0.051	-0.697	0.913
1045.000	1.202	1045.000	3512091455.822	2122.944	557.665	2680.608	0.208	0.391	0.051	-0.697	0.913
1046.000	1.202	1046.000	3512091457.322	2072.239	501.227	2573.466	0.195	0.391	0.051	-0.697	-1.984
1047.000	3.311	1047.000	3512091458.823	2254.457	345.235	2599.692	0.133	0.391	0.051	-0.697	-1.984
1048.000	3.311	1048.000	3512091460.313	1986.724	782.132	2768.856	0.282	-0.814	0.051	-0.697	-1.984
1049.000	2.423	1049.000	3512091461.823	1157.420	197.531	1354.951	0.146	-0.814	0.051	-0.697	-1.984
1050.000	2.423	1050.000	3512091463.323	1151.959	329.547	1481.506	0.222	-0.814	-0.319	-0.697	-1.984
1051.000	2.041	1051.000	3512091464.823	1469.952	209.470	1679.422	0.125	-0.814	-0.319	-0.697	-1.984
1052.000	2.041	1052.000	3512091466.322	1282.584	425.944	1708.528	0.249	-0.814	-0.319	-0.118	-1.984
1053.000	2.235	1053.000	3512091467.822	2022.822	499.155	2521.977	0.198	-0.814	-0.319	-0.118	-1.984
