1.000000	1.000000	-2.000000	-3.000000	452.000000	454.000000	0.000000	0.500000	0.026549	209.888889	37.666667	-0.020000	-0.020000	-0.020000	-0.020000	43887229.263617	0.158450	1.409787	-0.006687	0.001963	0.000000	1.000000	0.000449	-0.050667	42000000.000000	0.000000
2.000000	1.000000	-4.020000	-5.550973	454.000000	456.530973	0.265487	0.500000	1.000000	201.888889	10.000000	-0.020000	-0.020000	-0.020000	-0.020000	43887230.766703	0.160577	1.444664	0.003429	-0.000228	0.000000	1.000000	0.000572	-0.051117	42000000.000000	0.869153
3.000000	1.000000	-4.040000	-5.570973	452.000000	456.530973	-0.734513	0.500000	1.000000	185.000000	1.000000	-0.020000	-0.020000	-0.020000	-0.020000	43887232.265789	0.150460	1.452961	0.007328	0.000884	0.000000	1.000000	0.001021	-0.050667	42000000.000000	0.869153
4.000000	1.000000	-4.060000	-5.590973	450.000000	456.530973	-1.734513	0.500000	1.000000	131.333333	21.000000	-0.020000	-0.020000	-0.020000	-0.020000	43887233.764875	0.162655	1.442908	0.007376	-0.002918	0.000000	1.000000	0.001468	-0.050220	42000000.000000	0.869153
5.000000	1.000000	-6.080000	-5.610973	452.000000	456.530973	-2.734513	0.500000	1.000000	137.000000	14.000000	-0.020000	-0.020000	-0.020000	-0.020000	43887235.264960	0.149558	1.465945	-0.004722	-0.001967	0.000000	1.000000	0.001021	-0.050667	42000000.000000	0.869153
6.000000	1.000000	-8.100000	-5.630973	454.000000	456.530973	-3.734513	0.500000	1.000000	241.555556	1.000000	-0.020000	-0.020000	-0.020000	-0.020000	43887236.765046	0.154665	1.459114	-0.004078	-0.005962	0.000000	1.000000	0.000572	-0.051117	42000000.000000	0.000000
7.000000	1.000000	-8.120000	-5.650973	452.000000	456.530973	-4.734513	0.500000	0.020501	14.333333	48.777778	-0.020000	-0.020000	-0.020000	-0.020000	43887238.264132	0.158032	1.437657	0.005024	0.003832	0.000000	1.000000	0.001021	-0.050667	42000000.000000	0.000000
8.000000	1.000000	-8.140000	-5.670973	450.000000	453.984276	-4.461165	0.500000	1.000000	28.000000	3.000000	-0.020000	-0.020000	-0.020000	-0.020000	43887239.765218	0.152554	1.462787	-0.005076	0.003429	0.000000	1.000000	0.000893	-0.050220	42000000.000000	0.000000
9.000000	1.000000	-10.160000	-5.690973	452.000000	453.984276	-5.461165	0.500000	0.406176	135.000000	46.777778	-0.020000	-0.020000	-0.020000	-0.020000	43887241.264304	0.152184	1.423061	-0.003466	0.006603	0.000000	1.000000	0.000446	-0.050667	42000000.000000	0.000000
10.000000	1.000000	-12.180000	-7.075606	454.000000	455.348909	-5.778848	0.500000	0.931034	48.333333	80.555556	-0.020000	-0.020000	-0.020000	-0.020000	43887242.764390	0.151829	1.419276	-0.004722	-0.009039	0.000000	1.000000	0.000304	-0.051117	42000000.000000	0.468624
11.000000	1.000000	-12.200000	-7.095606	452.000000	455.348909	-6.778848	0.500000	1.000000	48.000000	60.000000	-0.020000	-0.020000	-0.020000	-0.020000	43887244.263475	0.157049	1.403247	-0.000824	0.003236	0.000000	1.000000	0.000754	-0.050667	42000000.000000	0.468624
12.000000	1.000000	-12.220000	-7.115606	450.000000	456.022690	-8.115739	0.500000	0.740854	52.000000	72.888889	-0.020000	-0.020000	-0.020000	-0.020000	43887245.763561	0.158144	1.426863	0.000352	0.002576	0.000000	1.000000	0.001353	-0.050220	42000000.000000	0.468624
