mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
439.000	31.600	439.000	3512976283.576	673.415	428.016	1101.432	0.389	-2.109	1.107
440.000	31.600	440.000	3512976285.075	1078.921	164.576	1243.497	0.132	0.843	1.107
441.000	32.265	441.000	3512976286.573	700.633	234.235	934.868	0.251	0.843	1.107
442.000	32.265	442.000	3512976288.062	1008.325	49.925	1058.250	0.047	0.843	-2.396
443.000	29.639	443.000	3512976289.576	826.152	320.272	1146.424	0.279	0.843	-2.396
444.000	29.639	444.000	3512976291.076	786.991	235.419	1022.410	0.230	-1.902	-2.396
445.000	27.456	445.000	3512976292.577	814.652	291.955	1106.607	0.264	-1.902	-2.396
446.000	27.456	446.000	3512976294.074	763.991	279.918	1043.909	0.268	-1.902	-0.459
447.000	26.732	447.000	3512976295.574	789.433	300.342	1089.774	0.276	-1.902	-0.459
448.000	26.732	448.000	3512976297.074	855.900	180.758	1036.657	0.174	0.040	-0.459
449.000	26.479	449.000	3512976298.574	771.007	306.360	1077.367	0.284	0.040	-0.459
450.000	26.479	450.000	3512976300.062	802.975	322.443	1125.418	0.287	0.040	-0.947
451.000	25.207	451.000	3512976301.576	781.041	310.307	1091.348	0.284	0.040	-0.947
452.000	25.207	452.000	3512976303.074	797.958	242.720	1040.678	0.233	0.020	-0.947
453.000	24.920	453.000	3512976304.577	769.852	233.150	1003.002	0.232	0.020	-0.947
454.000	24.920	454.000	3512976306.063	820.024	123.531	943.555	0.131	0.020	-0.478
455.000	24.077	455.000	3512976307.570	777.978	232.163	1010.141	0.230	0.020	-0.478
456.000	24.077	456.000	3512976309.075	770.785	279.128	1049.913	0.266	-0.949	-0.478
457.000	22.757	457.000	3512976310.569	753.335	152.341	905.677	0.168	-0.949	-0.478
458.000	22.757	458.000	3512976312.062	749.828	184.704	934.532	0.198	-0.949	0.337
459.000	22.727	459.000	3512976313.576	693.973	403.448	1097.421	0.368	-0.949	0.337
460.000	22.727	460.000	3512976315.077	901.054	231.275	1132.329	0.204	0.275	0.337
461.000	22.628	461.000	3512976316.577	712.532	236.504	949.036	0.249	0.275	0.337
462.000	22.628	462.000	3512976318.076	856.921	166.944	1023.865	0.163	0.275	-1.528
463.000	20.639	463.000	3512976319.578	986.747	44.400	1031.147	0.043	0.275	-1.528
464.000	20.639	464.000	3512976321.076	709.557	333.790	1043.347	0.320	-0.806	-1.528
465.000	19.399	465.000	3512976322.573	868.065	229.696	1097.761	0.209	-0.806	-1.528
466.000	19.399	466.000	3512976324.076	675.991	247.358	923.348	0.268	-0.806	2.589
467.000	21.633	467.000	3512976325.574	729.182	350.168	1079.350	0.324	-0.806	2.589
468.000	21.633	468.000	3512976327.073	1107.204	18.155	1125.358	0.016	0.548	2.589
469.000	21.753	469.000	3512976328.575	716.350	183.619	899.969	0.204	0.548	2.589
470.000	21.753	470.000	3512976330.073	833.566	174.245	1007.812	0.173	0.548	-2.883
471.000	18.353	471.000	3512976331.573	867.843	177.501	1045.345	0.170	0.548	-2.883
472.000	18.353	472.000	3512976333.074	775.846	341.979	1117.825	0.306	-0.291	-2.883
473.000	17.598	473.000	3512976334.576	773.449	265.216	1038.665	0.255	-0.291	-2.883
474.000	17.598	474.000	3512976336.077	805.816	266.894	1072.710	0.249	-0.291	1.273
475.000	18.392	475.000	3512976337.574	842.224	237.590	1079.814	0.220	-0.291	1.273
476.000	18.392	476.000	3512976339.074	713.331	260.283	973.614	0.267	-0.061	1.273
477.000	17.840	477.000	3512976340.578	852.658	273.208	1125.867	0.243	-0.061	1.273
478.000	17.840	478.000	3512976342.063	767.410	262.256	1029.667	0.255	-0.061	0.442
479.000	17.801	479.000	3512976343.576	878.277	230.584	1108.861	0.208	-0.061	0.442
480.000	17.801	480.000	3512976345.075	826.773	140.797	967.571	0.146	0.113	0.442
