mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
0.000	3512975625.189	0.000	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3512975625.189	0.000	0.000	0.000	NaN
1.000	3512975626.563	0.000	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	3512975626.563	2.220	8.189	10.409	0.787
2.000	3512975628.064	0.000	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	3512975628.064	4.573	-0.888	3.685	-0.241
3.000	3512975629.563	0.000	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	3512975629.563	36.275	-105.179	-68.904	1.526
4.000	3512975631.063	1153.385	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	3512975631.063	1298.524	-145.139	1153.385	-0.126
5.000	3512975632.565	1153.385	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	3512975632.565	1232.767	-6.315	1226.452	-0.005
6.000	3512975634.055	1153.385	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	3512975634.055	1024.930	81.301	1106.232	0.073
7.000	3512975635.565	1153.385	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	3512975635.565	1016.539	4.736	1021.275	0.005
8.000	3512975637.181	1312.579	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	3512975637.181	1252.392	60.187	1312.579	0.046
9.000	3512975638.563	1312.579	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	3512975638.563	11.411	70.941	82.352	0.861
10.000	3512975640.063	1312.579	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	3512975640.063	2.176	15.195	17.370	0.875
11.000	3512975641.563	1312.579	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3512975641.563	-38.539	-32.856	-71.395	0.460
12.000	3512975643.064	108.963	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	3512975643.064	0.133	108.829	108.963	0.999
13.000	3512975644.563	108.963	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.000	3512975644.563	-18.337	-17.661	-35.999	0.491
14.000	3512975646.065	108.963	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14.000	3512975646.065	-2.975	-12.432	-15.407	0.807
15.000	3512975647.565	108.963	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.000	3512975647.565	-71.218	-50.912	-122.130	0.417
16.000	3512975649.063	-98.183	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.000	3512975649.063	-36.319	-61.864	-98.183	0.630
17.000	3512975650.564	-98.183	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.000	3512975650.564	9.679	4.736	14.415	0.329
18.000	3512975652.064	-98.183	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.000	3512975652.064	-25.530	83.373	57.843	1.441
19.000	3512975653.565	-98.183	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.000	3512975653.565	-5.195	57.720	52.525	1.099
20.000	3512975655.064	-33.142	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.000	3512975655.064	-40.937	7.795	-33.142	-0.235
21.000	3512975656.564	-33.142	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21.000	3512975656.564	19.492	76.960	96.452	0.798
22.000	3512975658.064	-33.142	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22.000	3512975658.064	-19.758	-15.589	-35.347	0.441
23.000	3512975659.565	-33.142	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23.000	3512975659.565	-46.354	-45.880	-92.234	0.497
24.000	3512975661.063	19.684	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.000	3512975661.063	5.772	13.912	19.684	0.707
25.000	3512975662.564	19.684	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.000	3512975662.564	383.039	-4.637	378.402	-0.012
26.000	3512975664.064	19.684	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.000	3512975664.064	1057.032	-26.936	1030.096	-0.026
27.000	3512975665.564	19.684	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	27.000	3512975665.564	1217.982	58.213	1276.195	0.046
28.000	3512975667.064	1167.598	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.000	3512975667.064	1158.619	8.979	1167.598	0.008
29.000	3512975668.564	1167.598	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.000	3512975668.564	1115.507	-40.059	1075.448	-0.037
30.000	3512975670.065	1167.598	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30.000	3512975670.065	1074.881	78.835	1153.715	0.068
31.000	3512975671.565	1167.598	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31.000	3512975671.565	1168.165	83.768	1251.933	0.067
32.000	3512975673.065	1088.951	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32.000	3512975673.065	1059.252	29.699	1088.951	0.027
33.000	3512975674.565	1088.951	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	33.000	3512975674.565	1042.602	-30.883	1011.719	-0.031
34.000	3512975676.064	1088.951	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34.000	3512975676.064	1019.958	-62.456	957.502	-0.065
35.000	3512975677.564	1088.951	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	35.000	3512975677.564	1085.625	50.715	1136.340	0.045
36.000	3512975679.064	1008.201	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.000	3512975679.064	1056.943	-48.741	1008.201	-0.048
37.000	3512975680.564	1008.201	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.000	3512975680.564	1022.222	4.341	1026.564	0.004
38.000	3512975682.064	1008.201	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.000	3512975682.064	1069.064	11.741	1080.806	0.011
39.000	3512975683.565	1008.201	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.000	3512975683.565	1090.865	58.509	1149.374	0.051
40.000	3512975685.064	1200.853	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.000	3512975685.064	1132.379	68.475	1200.853	0.057
41.000	3512975686.564	1200.853	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	41.000	3512975686.564	1095.660	3.355	1099.015	0.003
42.000	3512975688.052	1200.853	98002050.000	98002650.000	98017760.000	98017500.000	196004700.000	-1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	42.000	3512975688.052	921.923	17.365	939.288	0.018
