Trace
Log Plot
A.14.05,N9000A
5979.52473404552,-112.48665476503
6142.33265742502,-112.506688767281
6309.57344480193,-112.474301513107
6481.36779228742,-112.492724170193
6657.83968225436,-112.500082952522
6839.1164728143,-112.675961519447
7025.32898973052,-112.851052109578
7216.61162083388,-112.975044402766
7413.10241300917,-112.853076322662
7614.94317182231,-112.921914342609
7822.27956386003,-112.938439096741
8035.26122185617,-112.985024204825
8254.04185268019,-112.898894058157
8478.77934826592,-112.949425721781
8709.6358995608,-113.010811054517
8946.77811357749,-113.024688479223
9190.3771336326,-113.035493036294
9440.60876285923,-112.914147237561
9697.6535910825,-113.004194400077
9961.69712514941,-113.018007009583
10232.9299228075,-113.09169167848
10511.5477302287,-113.085775333121
10797.7516232771,-113.106811338074
11091.748152624,-113.241823900379
11393.7494928134,-113.220896140639
11703.9735953862,-113.426504216064
12022.6443461741,-113.536604786726
12349.9917268758,-113.549248008692
12686.2519810326,-113.598890187757
13031.667784523,-113.675129941547
13386.4884206999,-113.757998611652
13750.969960296,-114.050921161064
14125.3754462275,-114.216791566892
14509.9750834299,-114.061877728361
14905.046433862,-114.098393947922
15310.8746168203,-114.08520846532
15727.7525147067,-113.86818987146
16155.9809843987,-113.813125275547
16595.8690743756,-113.828873093662
17047.7342477552,-113.741488599098
17511.9026114046,-113.720871401672
17988.7091512879,-113.699475319295
18478.4979742229,-113.59747920112
18981.6225562196,-113.594361465111
19498.4459975804,-113.456795731973
20029.3412849465,-113.494440344497
20574.6915604784,-113.331099575105
21134.8903983665,-113.394910157648
21710.3420888696,-113.134757052217
22301.4619300874,-112.865853916147
22908.6765276777,-112.786841045132
23532.424102733,-112.751197084267
24173.154808041,-112.553590403105
24831.3310529557,-112.397309902089
25507.4278371136,-112.100491481909
26201.9330932367,-111.946425347002
26915.3480392692,-112.195162473157
27648.1875401011,-112.292943913583
28400.9804791422,-112.360390150534
29174.2701400117,-112.751907659815
29968.6145986212,-112.613672375886
30784.587125933,-112.484464569141
31622.7766016838,-112.582840720268
32483.7879393743,-112.586248807852
33368.2425228294,-112.684857730546
34276.778654645,-112.888394212872
35210.0520168452,-112.649889341272
36168.7361440816,-112.814675082145
37153.5229097173,-112.671028308561
