Trace
Log Plot
A.14.05,N9000A
279.683384630908,-98.4814960358472
287.298483335367,-98.7106209093979
295.120922666639,-98.7645008164321
303.156348005985,-98.8443042652576
311.410558444676,-98.9924927809114
319.88951096914,-99.1622474448451
328.599324760065,-99.1490346506975
337.546285608557,-99.4417577244659
346.736850452532,-99.5572871473266
356.177652036629,-99.7030799079164
365.875503699003,-99.8878489130458
375.837404288444,-100.216532683302
386.070543215381,-100.478580220341
396.582305640414,-100.631102215442
407.380277804113,-100.989073784887
418.472252501938,-101.369804415154
429.866234708228,-101.61689541464
441.570447353312,-101.749285403924
453.593337257927,-101.866410616744
465.943581229204,-101.960866909312
478.630092322638,-102.080583796659
491.662026274564,-102.173800443443
505.048788109759,-102.300515326456
518.800038928961,-102.535348842004
532.9257028812,-102.587615027447
547.435974325959,-103.09195580402
