mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
100.000	2.476	100.000	3514341551.346	1838.339	455.248	2293.588	0.198	0.593	2.232	0.793	-1.490
101.000	1.477	101.000	3514341552.846	1428.704	515.534	1944.238	0.265	0.593	2.232	0.793	-1.490
102.000	1.477	102.000	3514341554.346	1775.691	678.630	2454.321	0.277	0.593	2.232	0.793	0.298
103.000	1.192	103.000	3514341555.846	1498.546	432.160	1930.706	0.224	0.593	2.232	0.793	0.298
104.000	1.192	104.000	3514341557.344	1359.485	676.163	2035.648	0.332	-0.363	2.232	0.793	0.298
105.000	0.850	105.000	3514341558.845	1670.552	377.104	2047.656	0.184	-0.363	2.232	0.793	0.298
106.000	0.850	106.000	3514341560.346	1528.161	657.022	2185.183	0.301	-0.363	-1.639	0.793	0.298
107.000	-0.807	107.000	3514341561.846	1726.274	595.454	2321.728	0.256	-0.363	-1.639	0.793	0.298
108.000	-0.807	108.000	3514341563.345	1667.710	744.539	2412.250	0.309	-0.363	-1.639	0.100	0.298
109.000	-1.127	109.000	3514341564.845	1380.841	908.129	2288.970	0.397	-0.363	-1.639	0.100	0.298
110.000	-1.127	110.000	3514341566.346	1831.013	525.499	2356.513	0.223	-0.363	-1.639	0.100	0.953
111.000	-2.115	111.000	3514341567.845	1367.965	826.433	2194.398	0.377	-0.363	-1.639	0.100	0.953
112.000	-2.115	112.000	3514341569.345	1950.938	457.320	2408.258	0.190	1.025	-1.639	0.100	0.953
113.000	-1.016	113.000	3514341570.846	1319.347	423.675	1743.022	0.243	1.025	-1.639	0.100	0.953
114.000	-1.016	114.000	3514341572.347	1874.614	322.246	2196.860	0.147	1.025	0.459	0.100	0.953
115.000	-0.553	115.000	3514341573.846	1561.816	500.043	2061.859	0.243	1.025	0.459	0.100	0.953
116.000	-0.553	116.000	3514341575.345	1754.201	441.040	2195.241	0.201	1.025	0.459	-1.529	0.953
117.000	0.821	117.000	3514341576.846	1771.651	450.414	2222.064	0.203	1.025	0.459	-1.529	0.953
118.000	0.821	118.000	3514341578.345	1626.063	387.563	2013.626	0.192	1.025	0.459	-1.529	-1.643
119.000	2.511	119.000	3514341579.847	1726.007	252.587	1978.594	0.128	1.025	0.459	-1.529	-1.643
120.000	2.511	120.000	3514341581.344	1683.472	316.622	2000.094	0.158	-0.848	0.459	-1.529	-1.643
121.000	1.698	121.000	3514341582.845	1674.414	400.686	2075.100	0.193	-0.848	0.459	-1.529	-1.643
122.000	1.698	122.000	3514341584.346	1690.132	797.129	2487.261	0.320	-0.848	-0.366	-1.529	-1.643
123.000	1.317	123.000	3514341585.847	1662.693	559.539	2222.232	0.252	-0.848	-0.366	-1.529	-1.643
124.000	1.317	124.000	3514341587.346	1764.058	630.875	2394.933	0.263	-0.848	-0.366	-0.090	-1.643
125.000	1.249	125.000	3514341588.846	1570.163	391.411	1961.574	0.200	-0.848	-0.366	-0.090	-1.643
126.000	1.249	126.000	3514341590.347	1626.729	455.150	2081.878	0.219	-0.848	-0.366	-0.090	0.270
127.000	1.015	127.000	3514341591.846	1647.020	264.723	1911.742	0.138	-0.848	-0.366	-0.090	0.270
128.000	1.015	128.000	3514341593.346	1823.732	510.600	2334.332	0.219	1.121	-0.366	-0.090	0.270
129.000	2.229	129.000	3514341594.845	1361.749	753.419	2115.168	0.356	1.121	-0.366	-0.090	0.270
130.000	2.229	130.000	3514341596.345	1968.698	283.667	2252.365	0.126	1.121	0.102	-0.090	0.270
131.000	2.321	131.000	3514341597.846	1346.565	881.982	2228.547	0.396	1.121	0.102	-0.090	0.270
132.000	2.321	132.000	3514341599.346	1896.725	441.830	2338.555	0.189	1.121	0.102	0.168	0.270
133.000	1.979	133.000	3514341600.847	1314.241	1073.100	2387.341	0.449	1.121	0.102	0.168	0.270
134.000	1.979	134.000	3514341602.348	2138.439	223.579	2362.018	0.095	1.121	0.102	0.168	0.706
135.000	1.274	135.000	3514341603.846	976.490	904.774	1881.265	0.481	1.121	0.102	0.168	0.706
136.000	1.274	136.000	3514341605.347	1547.475	600.387	2147.862	0.280	-2.026	0.102	0.168	0.706
137.000	-0.756	137.000	3514341606.847	1630.325	510.600	2140.926	0.238	-2.026	0.102	0.168	0.706
138.000	-0.756	138.000	3514341608.347	1849.173	109.619	1958.792	0.056	-2.026	-1.820	0.168	0.706
139.000	-2.677	139.000	3514341609.846	1541.214	544.443	2085.657	0.261	-2.026	-1.820	0.168	0.706
140.000	-2.677	140.000	3514341611.346	1585.392	612.819	2198.212	0.279	-2.026	-1.820	-3.123	0.706
141.000	0.418	141.000	3514341612.846	1946.010	146.619	2092.628	0.070	-2.026	-1.820	-3.123	0.706
142.000	0.418	142.000	3514341614.345	1353.136	945.129	2298.265	0.411	-2.026	-1.820	-3.123	-1.772
143.000	2.281	143.000	3514341615.846	2003.019	160.432	2163.451	0.074	-2.026	-1.820	-3.123	-1.772
144.000	2.281	144.000	3514341617.346	1481.185	538.129	2019.314	0.266	-1.606	-1.820	-3.123	-1.772
145.000	0.590	145.000	3514341618.846	1753.402	453.768	2207.171	0.206	-1.606	-1.820	-3.123	-1.772
146.000	0.590	146.000	3514341620.346	1279.476	533.491	1812.967	0.294	-1.606	0.156	-3.123	-1.772
147.000	0.648	147.000	3514341621.847	1731.380	273.307	2004.686	0.136	-1.606	0.156	-3.123	-1.772
148.000	0.648	148.000	3514341623.348	1629.881	399.995	2029.876	0.197	-1.606	0.156	3.002	-1.772
149.000	-2.533	149.000	3514341624.847	1040.826	970.190	2011.016	0.482	-1.606	0.156	3.002	-1.772
150.000	-2.533	150.000	3514341626.347	2020.557	192.894	2213.451	0.087	-1.606	0.156	3.002	1.693
151.000	-4.215	151.000	3514341627.846	1332.623	911.878	2244.501	0.406	-1.606	0.156	3.002	1.693
152.000	-4.215	152.000	3514341629.347	1668.953	456.827	2125.780	0.215	0.780	0.156	3.002	1.693
153.000	-3.484	153.000	3514341630.845	1706.782	322.936	2029.718	0.159	0.780	0.156	3.002	1.693
154.000	-3.484	154.000	3514341632.345	1655.678	389.536	2045.214	0.190	0.780	0.534	3.002	1.693
155.000	-3.027	155.000	3514341633.847	1777.778	357.075	2134.853	0.167	0.780	0.534	3.002	1.693
156.000	-3.027	156.000	3514341635.346	1585.570	836.299	2421.869	0.345	0.780	0.534	-3.479	1.693
157.000	0.438	157.000	3514341636.846	2208.325	115.637	2323.962	0.050	0.780	0.534	-3.479	1.693
158.000	0.438	158.000	3514341638.347	1084.294	929.342	2013.636	0.462	0.780	0.534	-3.479	-1.684
159.000	2.217	159.000	3514341639.847	1704.029	426.339	2130.368	0.200	0.780	0.534	-3.479	-1.684
160.000	2.217	160.000	3514341641.347	1204.529	489.190	1693.719	0.289	0.276	0.534	-3.479	-1.684
161.000	2.455	161.000	3514341642.846	1572.783	334.184	1906.967	0.175	0.276	0.534	-3.479	-1.684
162.000	2.455	162.000	3514341644.347	1631.036	425.648	2056.684	0.207	0.276	1.567	-3.479	-1.684
163.000	4.020	163.000	3514341645.846	1065.823	710.302	1776.125	0.400	0.276	1.567	-3.479	-1.684
164.000	4.020	164.000	3514341647.347	1765.790	393.384	2159.174	0.182	0.276	1.567	3.624	-1.684
165.000	0.201	165.000	3514341648.846	845.022	1077.836	1922.857	0.561	0.276	1.567	3.624	-1.684
166.000	0.201	166.000	3514341650.347	1946.320	124.813	2071.134	0.060	0.276	1.567	3.624	0.781
167.000	-0.519	167.000	3514341651.847	1193.828	714.643	1908.472	0.374	0.276	1.567	3.624	0.781
168.000	-0.519	168.000	3514341653.347	1521.367	331.915	1853.282	0.179	0.279	1.567	3.624	0.781
169.000	-0.266	169.000	3514341654.847	1465.867	560.526	2026.393	0.277	0.279	1.567	3.624	0.781
170.000	-0.266	170.000	3514341656.347	1832.434	213.416	2045.850	0.104	0.279	-1.916	3.624	0.781
171.000	-2.281	171.000	3514341657.847	1354.246	380.755	1735.001	0.219	0.279	-1.916	3.624	0.781
180.000	0.947	180.000	3514341671.347	1272.772	636.499	1909.271	0.333	-1.516	-1.274	2.072	-1.719
181.000	-0.970	181.000	3514341672.847	1559.374	551.251	2110.625	0.261	-1.516	-1.274	2.072	-1.719
182.000	-0.970	182.000	3514341674.348	1333.022	591.606	1924.628	0.307	-1.516	-1.274	2.072	0.936
183.000	-1.811	183.000	3514341675.847	1661.405	419.926	2081.331	0.202	-1.516	-1.274	2.072	0.936
184.000	-1.811	184.000	3514341677.348	1320.146	620.318	1940.464	0.320	1.953	-1.274	2.072	0.936
185.000	0.223	185.000	3514341678.847	1535.531	588.745	2124.275	0.277	1.953	-1.274	2.072	0.936
186.000	0.223	186.000	3514341680.347	1556.311	200.195	1756.505	0.114	1.953	1.071	2.072	0.936
187.000	1.317	187.000	3514341681.847	1689.066	418.150	2107.216	0.198	1.953	1.071	2.072	0.936
188.000	1.317	188.000	3514341683.347	1526.207	461.760	1987.968	0.232	1.953	1.071	0.407	0.936
189.000	0.840	189.000	3514341684.847	1300.078	852.974	2153.052	0.396	1.953	1.071	0.407	0.936
190.000	0.840	190.000	3514341686.347	1390.965	691.753	2082.717	0.332	1.953	1.071	0.407	1.038
191.000	-0.193	191.000	3514341687.847	1362.770	594.665	1957.435	0.304	1.953	1.071	0.407	1.038
192.000	-0.193	192.000	3514341689.347	1440.959	354.016	1794.975	0.197	-1.436	1.071	0.407	1.038
193.000	-1.615	193.000	3514341690.848	1729.204	219.336	1948.540	0.113	-1.436	1.071	0.407	1.038
194.000	-1.615	194.000	3514341692.348	1576.779	290.771	1867.550	0.156	-1.436	0.298	0.407	1.038
195.000	-1.327	195.000	3514341693.848	1554.623	462.451	2017.074	0.229	-1.436	0.298	0.407	1.038
196.000	-1.327	196.000	3514341695.347	1792.874	87.517	1880.391	0.047	-1.436	0.298	-0.563	1.038
197.000	-0.752	197.000	3514341696.848	1427.506	534.478	1961.984	0.272	-1.436	0.298	-0.563	1.038
198.000	-0.752	198.000	3514341698.347	1294.173	707.243	2001.416	0.353	-1.436	0.298	-0.563	-0.938
199.000	0.221	199.000	3514341699.847	1199.334	457.912	1657.246	0.276	-1.436	0.298	-0.563	-0.938
200.000	0.221	200.000	3514341701.346	1349.983	669.059	2019.043	0.331	0.380	0.298	-0.563	-0.938
201.000	0.559	201.000	3514341702.845	1714.685	416.966	2131.651	0.196	0.380	0.298	-0.563	-0.938
202.000	0.559	202.000	3514341704.347	1620.868	285.936	1906.804	0.150	0.380	-1.608	-0.563	-0.938
203.000	-1.071	203.000	3514341705.848	1684.005	481.494	2165.499	0.222	0.380	-1.608	-0.563	-0.938
204.000	-1.071	204.000	3514341707.347	1295.194	589.139	1884.333	0.313	0.380	-1.608	0.712	-0.938
205.000	-1.799	205.000	3514341708.848	1252.481	680.801	1933.282	0.352	0.380	-1.608	0.712	-0.938
206.000	-1.799	206.000	3514341710.349	1809.879	336.750	2146.629	0.157	0.380	-1.608	0.712	0.485
207.000	-2.333	207.000	3514341711.848	1040.693	888.395	1929.088	0.461	0.380	-1.608	0.712	0.485
208.000	-2.333	208.000	3514341713.348	1453.924	510.699	1964.623	0.260	-0.402	-1.608	0.712	0.485
209.000	-2.740	209.000	3514341714.847	1531.357	400.784	1932.142	0.207	-0.402	-1.608	0.712	0.485
210.000	-2.740	210.000	3514341716.347	1718.104	136.357	1854.461	0.074	-0.402	0.795	0.712	0.485
211.000	-1.969	211.000	3514341717.847	1698.124	355.299	2053.423	0.173	-0.402	0.795	0.712	0.485
212.000	-1.969	212.000	3514341719.347	1529.537	549.673	2079.209	0.264	-0.402	0.795	-1.718	0.485
213.000	-0.260	213.000	3514341720.847	1496.548	624.857	2121.405	0.295	-0.402	0.795	-1.718	0.485
214.000	-0.260	214.000	3514341722.347	1445.177	816.270	2261.447	0.361	-0.402	0.795	-1.718	-1.765
215.000	1.541	215.000	3514341723.848	1605.861	336.454	1942.314	0.173	-0.402	0.795	-1.718	-1.765
216.000	1.541	216.000	3514341725.348	1314.596	598.019	1912.616	0.313	-1.178	0.795	-1.718	-1.765
217.000	0.246	217.000	3514341726.848	1509.291	432.950	1942.241	0.223	-1.178	0.795	-1.718	-1.765
218.000	0.246	218.000	3514341728.348	1627.261	442.126	2069.387	0.214	-1.178	0.804	-1.718	-1.765
219.000	1.055	219.000	3514341729.847	1716.550	590.027	2306.577	0.256	-1.178	0.804	-1.718	-1.765
220.000	1.055	220.000	3514341731.347	1607.459	427.424	2034.884	0.210	-1.178	0.804	0.584	-1.765
221.000	0.527	221.000	3514341732.847	1447.397	605.320	2052.718	0.295	-1.178	0.804	0.584	-1.765
222.000	0.527	222.000	3514341734.348	1443.934	507.147	1951.081	0.260	-1.178	0.804	0.584	1.227
223.000	-0.615	223.000	3514341735.847	1245.865	617.851	1863.717	0.332	-1.178	0.804	0.584	1.227
224.000	-0.615	224.000	3514341737.347	1662.515	358.456	2020.971	0.177	-0.082	0.804	0.584	1.227
225.000	-0.843	225.000	3514341738.847	1798.246	276.760	2075.006	0.133	-0.082	0.804	0.584	1.227
226.000	-0.843	226.000	3514341740.347	1701.232	599.993	2301.224	0.261	-0.082	-0.403	0.584	1.227
227.000	-1.280	227.000	3514341741.848	1346.476	538.918	1885.394	0.286	-0.082	-0.403	0.584	1.227
228.000	-1.280	228.000	3514341743.348	2121.079	302.808	2423.887	0.125	-0.082	-0.403	-0.308	1.227
229.000	-0.878	229.000	3514341744.848	1217.849	708.822	1926.671	0.368	-0.082	-0.403	-0.308	1.227
230.000	-0.878	230.000	3514341746.348	1241.381	879.713	2121.094	0.415	-0.082	-0.403	-0.308	-1.356
231.000	0.576	231.000	3514341747.848	1385.903	367.435	1753.338	0.210	-0.082	-0.403	-0.308	-1.356
232.000	0.576	232.000	3514341749.347	1678.721	478.830	2157.551	0.222	1.121	-0.403	-0.308	-1.356
233.000	1.691	233.000	3514341750.847	1606.660	444.987	2051.647	0.217	1.121	-0.403	-0.308	-1.356
234.000	1.691	234.000	3514341752.348	1549.650	355.102	1904.752	0.186	1.121	-1.416	-0.308	-1.356
235.000	0.164	235.000	3514341753.847	1918.881	391.806	2310.687	0.170	1.121	-1.416	-0.308	-1.356
236.000	0.164	236.000	3514341755.347	1221.667	843.700	2065.367	0.408	1.121	-1.416	0.412	-1.356
237.000	-0.111	237.000	3514341756.848	1469.641	806.996	2276.637	0.354	1.121	-1.416	0.412	-1.356
238.000	-0.111	238.000	3514341758.349	1430.214	749.966	2180.180	0.344	1.121	-1.416	0.412	0.109
239.000	-0.112	239.000	3514341759.849	2014.519	236.702	2251.220	0.105	1.121	-1.416	0.412	0.109
240.000	-0.112	240.000	3514341761.348	1063.603	741.283	1804.886	0.411	-0.268	-1.416	0.412	0.109
241.000	-0.564	241.000	3514341762.848	1757.576	362.896	2120.472	0.171	-0.268	-1.416	0.412	0.109
242.000	-0.564	242.000	3514341764.349	1589.078	501.918	2090.995	0.240	-0.268	2.103	0.412	0.109
243.000	1.458	243.000	3514341765.848	1274.770	891.060	2165.829	0.411	-0.268	2.103	0.412	0.109
244.000	1.458	244.000	3514341767.348	1963.414	360.232	2323.647	0.155	-0.268	2.103	-0.092	0.109
245.000	1.656	245.000	3514341768.847	1369.075	1004.724	2373.799	0.423	-0.268	2.103	-0.092	0.109
246.000	1.656	246.000	3514341770.348	1792.163	741.481	2533.644	0.293	-0.268	2.103	-0.092	2.689
247.000	-0.931	247.000	3514341771.847	1094.594	1066.982	2161.576	0.494	-0.268	2.103	-0.092	2.689
248.000	-0.931	248.000	3514341773.347	2039.915	242.128	2282.044	0.106	0.606	2.103	-0.092	2.689
249.000	-0.427	249.000	3514341774.847	1576.424	636.993	2213.416	0.288	0.606	2.103	-0.092	2.689
250.000	-0.427	250.000	3514341776.349	1583.084	522.440	2105.524	0.248	0.606	-2.256	-0.092	2.689
251.000	-2.853	251.000	3514341777.848	1923.232	580.259	2503.491	0.232	0.606	-2.256	-0.092	2.689
252.000	-2.853	252.000	3514341779.349	1617.671	709.118	2326.789	0.305	0.606	-2.256	-1.149	2.689
253.000	-1.525	253.000	3514341780.848	1740.215	366.646	2106.861	0.174	0.606	-2.256	-1.149	2.689
254.000	-1.525	254.000	3514341782.349	1566.744	715.827	2282.572	0.314	0.606	-2.256	-1.149	-3.410
255.000	2.091	255.000	3514341783.849	1720.724	342.768	2063.492	0.166	0.606	-2.256	-1.149	-3.410
256.000	2.091	256.000	3514341785.347	1252.037	683.070	1935.107	0.353	-0.349	-2.256	-1.149	-3.410
257.000	1.587	257.000	3514341786.847	1581.174	751.742	2332.917	0.322	-0.349	-2.256	-1.149	-3.410
258.000	1.587	258.000	3514341788.348	1741.148	518.691	2259.839	0.230	-0.349	0.642	-1.149	-3.410
259.000	1.975	259.000	3514341789.848	1787.990	514.054	2302.043	0.223	-0.349	0.642	-1.149	-3.410
260.000	1.975	260.000	3514341791.347	1547.386	841.036	2388.421	0.352	-0.349	0.642	1.228	-3.410
261.000	0.920	261.000	3514341792.847	1748.163	425.056	2173.219	0.196	-0.349	0.642	1.228	-3.410
262.000	0.920	262.000	3514341794.348	1357.975	725.990	2083.965	0.348	-0.349	0.642	1.228	1.645
263.000	-0.577	263.000	3514341795.848	1729.115	443.507	2172.622	0.204	-0.349	0.642	1.228	1.645
264.000	-0.577	264.000	3514341797.348	1301.188	823.670	2124.858	0.388	-0.816	0.642	1.228	1.645
265.000	-1.580	265.000	3514341798.848	1593.517	279.424	1872.942	0.149	-0.816	0.642	1.228	1.645
266.000	-1.580	266.000	3514341800.348	1238.228	615.286	1853.514	0.332	-0.816	1.134	1.228	1.645
267.000	-0.578	267.000	3514341801.848	1581.574	365.758	1947.332	0.188	-0.816	1.134	1.228	1.645
268.000	-0.578	268.000	3514341803.348	1512.710	636.697	2149.406	0.296	-0.816	1.134	1.344	1.645
269.000	-1.792	269.000	3514341804.848	1718.281	497.872	2216.154	0.225	-0.816	1.134	1.344	1.645
270.000	-1.792	270.000	3514341806.348	1196.048	782.526	1978.574	0.395	-0.816	1.134	1.344	1.615
271.000	-3.286	271.000	3514341807.848	1521.057	475.574	1996.630	0.238	-0.816	1.134	1.344	1.615
272.000	-3.286	272.000	3514341809.347	1548.185	524.118	2072.303	0.253	1.608	1.134	1.344	1.615
273.000	-1.847	273.000	3514341810.848	1814.941	289.587	2104.528	0.138	1.608	1.134	1.344	1.615
274.000	-1.847	274.000	3514341812.346	1493.529	268.472	1762.001	0.152	1.608	0.954	1.344	1.615
275.000	-1.005	275.000	3514341813.849	1732.623	427.918	2160.541	0.198	1.608	0.954	1.344	1.615
276.000	-1.005	276.000	3514341815.348	1702.164	470.147	2172.312	0.216	1.608	0.954	1.503	1.615
277.000	-2.512	277.000	3514341816.849	1184.371	816.172	2000.543	0.408	1.608	0.954	1.503	1.615
278.000	-2.512	278.000	3514341818.348	2043.734	235.814	2279.548	0.103	1.608	0.954	1.503	0.130
279.000	-2.602	279.000	3514341819.848	1340.925	484.256	1825.182	0.265	1.608	0.954	1.503	0.130
280.000	-2.602	280.000	3514341821.348	1507.470	581.345	2088.815	0.278	0.130	0.954	1.503	0.130
281.000	-2.604	281.000	3514341822.848	1607.903	247.456	1855.359	0.133	0.130	0.954	1.503	0.130
282.000	-2.604	282.000	3514341824.348	1387.590	398.318	1785.908	0.223	0.130	0.162	1.503	0.130
283.000	-2.534	283.000	3514341825.848	1714.508	461.760	2176.268	0.212	0.130	0.162	1.503	0.130
284.000	-2.534	284.000	3514341827.348	1628.549	828.505	2457.054	0.337	0.130	0.162	-2.680	0.130
285.000	0.279	285.000	3514341828.849	1515.862	338.131	1853.993	0.182	0.130	0.162	-2.680	0.130
286.000	0.279	286.000	3514341830.347	1014.541	1188.836	2203.377	0.540	0.130	0.162	-2.680	0.114
287.000	0.212	287.000	3514341831.849	1430.880	642.025	2072.905	0.310	0.130	0.162	-2.680	0.114
288.000	0.212	288.000	3514341833.349	1206.704	781.934	1988.638	0.393	0.789	0.162	-2.680	0.114
289.000	0.844	289.000	3514341834.849	1495.438	349.478	1844.916	0.189	0.789	0.162	-2.680	0.114
290.000	0.844	290.000	3514341836.349	1455.344	481.987	1937.332	0.249	0.789	1.100	-2.680	0.114
291.000	1.898	291.000	3514341837.848	1698.834	370.494	2069.328	0.179	0.789	1.100	-2.680	0.114
