mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
601.000	2.359	601.000	3514346901.409	1461.472	716.025	2177.497	0.329	1.085	3.042	0.443	1.619
602.000	2.359	602.000	3514346902.909	1612.654	260.974	1873.627	0.139	1.085	-3.517	0.443	1.619
603.000	-2.582	603.000	3514346904.409	2116.151	112.973	2229.124	0.051	1.085	-3.517	0.443	1.619
604.000	-2.582	604.000	3514346905.910	687.579	1386.465	2074.044	0.668	1.085	-3.517	-1.311	1.619
605.000	-0.007	605.000	3514346907.411	1800.555	275.872	2076.427	0.133	1.085	-3.517	-1.311	1.619
606.000	-0.007	606.000	3514346908.910	1493.529	245.384	1738.913	0.141	1.085	-3.517	-1.311	-0.273
607.000	1.856	607.000	3514346910.410	1505.739	388.747	1894.486	0.205	1.085	-3.517	-1.311	-0.273
608.000	1.856	608.000	3514346911.909	1390.121	286.824	1676.945	0.171	-1.668	-3.517	-1.311	-0.273
609.000	-1.109	609.000	3514346913.409	1480.297	199.011	1679.308	0.119	-1.668	-3.517	-1.311	-0.273
624.000	5.509	624.000	3514346935.910	1564.125	268.275	1832.400	0.146	0.272	-0.456	-0.446	0.382
625.000	4.464	625.000	3514346937.410	1265.801	596.342	1862.143	0.320	0.272	-0.456	-0.446	0.382
636.000	4.085	636.000	3514346953.912	2025.486	124.813	2150.299	0.058	0.079	0.412	0.575	0.096
637.000	4.710	637.000	3514346955.412	1788.523	447.947	2236.470	0.200	0.079	0.412	0.575	0.096
638.000	4.710	638.000	3514346956.912	1883.095	376.019	2259.114	0.166	0.079	0.412	0.575	-1.602
639.000	7.701	639.000	3514346958.411	1486.380	450.808	1937.188	0.233	0.079	0.412	0.575	-1.602
640.000	7.701	640.000	3514346959.910	1415.518	398.219	1813.737	0.220	-0.272	0.412	0.575	-1.602
641.000	6.072	641.000	3514346961.411	1499.034	537.241	2036.275	0.264	-0.272	0.412	0.575	-1.602
642.000	6.072	642.000	3514346962.911	672.439	768.811	1441.250	0.533	-0.272	-3.841	0.575	-1.602
643.000	0.927	643.000	3514346964.411	1798.912	348.294	2147.206	0.162	-0.272	-3.841	0.575	-1.602
644.000	0.927	644.000	3514346965.910	1172.827	662.054	1834.881	0.361	-0.272	-3.841	-0.298	-1.602
645.000	2.468	645.000	3514346967.411	1318.903	432.358	1751.261	0.247	-0.272	-3.841	-0.298	-1.602
646.000	2.468	646.000	3514346968.913	1896.503	343.163	2239.667	0.153	-0.272	-3.841	-0.298	-0.116
647.000	3.949	647.000	3514346970.412	1452.503	642.814	2095.317	0.307	-0.272	-3.841	-0.298	-0.116
648.000	3.949	648.000	3514346971.911	1408.192	486.427	1894.619	0.257	2.372	-3.841	-0.298	-0.116
649.000	5.202	649.000	3514346973.412	1625.042	201.182	1826.223	0.110	2.372	-3.841	-0.298	-0.116
650.000	5.202	650.000	3514346974.912	1184.416	337.736	1522.152	0.222	2.372	1.748	-0.298	-0.116
651.000	5.762	651.000	3514346976.412	2124.098	300.440	2424.538	0.124	2.372	1.748	-0.298	-0.116
652.000	5.762	652.000	3514346977.912	987.013	1054.846	2041.859	0.517	2.372	1.748	-0.824	-0.116
653.000	7.749	653.000	3514346979.412	1660.873	484.651	2145.524	0.226	2.372	1.748	-0.824	-0.116
654.000	7.749	654.000	3514346980.911	1622.067	296.198	1918.264	0.154	2.372	1.748	-0.824	-0.440
655.000	9.532	655.000	3514346982.422	1449.218	476.560	1925.778	0.247	2.372	1.748	-0.824	-0.440
656.000	9.532	656.000	3514346983.911	1719.525	436.600	2156.125	0.202	0.983	1.748	-0.824	-0.440
657.000	9.387	657.000	3514346985.411	794.494	1253.364	2047.858	0.612	0.983	1.748	-0.824	-0.440
658.000	9.387	658.000	3514346986.912	1153.025	732.897	1885.921	0.389	0.983	3.456	-0.824	-0.440
659.000	11.718	659.000	3514346988.412	867.133	1253.265	2120.398	0.591	0.983	3.456	-0.824	-0.440
660.000	11.718	660.000	3514346989.912	1988.012	239.366	2227.377	0.107	0.983	3.456	-0.629	-0.440
661.000	13.527	661.000	3514346991.412	1754.601	162.603	1917.204	0.085	0.983	3.456	-0.629	-0.440
662.000	13.527	662.000	3514346992.912	1492.863	702.014	2194.876	0.320	0.983	3.456	-0.629	-0.396
663.000	15.315	663.000	3514346994.412	1871.684	183.915	2055.599	0.089	0.983	3.456	-0.629	-0.396
664.000	15.315	664.000	3514346995.912	1344.300	505.963	1850.263	0.273	-1.966	3.456	-0.629	-0.396
665.000	12.164	665.000	3514346997.411	1614.519	395.456	2009.975	0.197	-1.966	3.456	-0.629	-0.396
674.000	6.705	674.000	3514347010.912	1514.930	298.664	1813.594	0.165	2.184	3.691	2.068	1.619
675.000	9.302	675.000	3514347012.412	757.776	1127.367	1885.142	0.598	2.184	3.691	2.068	1.619
684.000	6.392	684.000	3514347025.913	733.622	1384.788	2118.410	0.654	-1.489	-3.307	0.617	-1.357
685.000	6.981	685.000	3514347027.412	1988.234	78.933	2067.167	0.038	-1.489	-3.307	0.617	-1.357
686.000	6.981	686.000	3514347028.913	1647.863	319.286	1967.149	0.162	-1.489	-3.307	0.617	-0.640
687.000	9.007	687.000	3514347030.413	1631.879	431.075	2062.954	0.209	-1.489	-3.307	0.617	-0.640
688.000	9.007	688.000	3514347031.911	1615.540	258.408	1873.948	0.138	-0.047	-3.307	0.617	-0.640
689.000	7.897	689.000	3514347033.412	1022.267	817.158	1839.425	0.444	-0.047	-3.307	0.617	-0.640
698.000	13.452	698.000	3514347046.913	1193.162	479.718	1672.880	0.287	1.056	-0.912	1.092	-0.625
699.000	11.486	699.000	3514347048.413	1154.579	678.433	1833.011	0.370	1.056	-0.912	1.092	-0.625
700.000	11.486	700.000	3514347049.913	1978.688	-38.973	1939.714	-0.020	1.056	-0.912	1.689	-0.625
701.000	10.781	701.000	3514347051.413	1218.737	244.496	1463.233	0.167	1.056	-0.912	1.689	-0.625
702.000	10.781	702.000	3514347052.913	1778.843	303.104	2081.948	0.146	1.056	-0.912	1.689	1.645
703.000	10.553	703.000	3514347054.413	1369.519	325.896	1695.416	0.192	1.056	-0.912	1.689	1.645
704.000	10.553	704.000	3514347055.912	1575.713	387.168	1962.882	0.197	0.359	-0.912	1.689	1.645
705.000	9.955	705.000	3514347057.423	1228.682	522.046	1750.728	0.298	0.359	-0.912	1.689	1.645
706.000	9.955	706.000	3514347058.913	1727.029	143.757	1870.786	0.077	0.359	-3.434	1.689	1.645
707.000	5.423	707.000	3514347060.423	1976.512	338.131	2314.643	0.146	0.359	-3.434	1.689	1.645
708.000	5.423	708.000	3514347061.914	1036.075	895.894	1931.969	0.464	0.359	-3.434	-0.189	1.645
709.000	6.558	709.000	3514347063.413	1568.165	619.726	2187.891	0.283	0.359	-3.434	-0.189	1.645
710.000	6.558	710.000	3514347064.913	1564.125	429.102	1993.227	0.215	0.359	-3.434	-0.189	0.044
711.000	7.943	711.000	3514347066.414	1444.200	457.616	1901.817	0.241	0.359	-3.434	-0.189	0.044
712.000	7.943	712.000	3514347067.912	1088.289	493.432	1581.722	0.312	-1.948	-3.434	-0.189	0.044
713.000	4.845	713.000	3514347069.413	1689.954	226.934	1916.888	0.118	-1.948	-3.434	-0.189	0.044
714.000	4.845	714.000	3514347070.912	882.406	863.630	1746.037	0.495	-1.948	2.795	-0.189	0.044
715.000	6.518	715.000	3514347072.412	1974.958	322.246	2297.204	0.140	-1.948	2.795	-0.189	0.044
716.000	6.518	716.000	3514347073.913	1669.974	337.638	2007.612	0.168	-1.948	2.795	-0.598	0.044
717.000	8.083	717.000	3514347075.414	1483.272	311.984	1795.257	0.174	-1.948	2.795	-0.598	0.044
718.000	8.083	718.000	3514347076.914	1644.755	253.080	1897.835	0.133	-1.948	2.795	-0.598	0.628
719.000	8.802	719.000	3514347078.414	1115.240	675.769	1791.009	0.377	-1.948	2.795	-0.598	0.628
720.000	8.802	720.000	3514347079.914	1427.195	239.168	1666.363	0.144	3.311	2.795	-0.598	0.628
721.000	11.172	721.000	3514347081.423	1313.087	567.433	1880.519	0.302	3.311	2.795	-0.598	0.628
722.000	11.172	722.000	3514347082.913	1698.613	215.587	1914.199	0.113	3.311	0.246	-0.598	0.628
723.000	10.329	723.000	3514347084.414	1069.508	417.952	1487.461	0.281	3.311	0.246	-0.598	0.628
724.000	10.329	724.000	3514347085.913	1187.524	590.521	1778.044	0.332	3.311	0.246	-0.356	0.628
725.000	11.534	725.000	3514347087.413	1549.872	645.379	2195.251	0.294	3.311	0.246	-0.356	0.628
726.000	11.534	726.000	3514347088.913	1645.332	329.843	1975.175	0.167	3.311	0.246	-0.356	-2.057
727.000	15.030	727.000	3514347090.414	1546.232	231.472	1777.704	0.130	3.311	0.246	-0.356	-2.057
728.000	15.030	728.000	3514347091.913	1822.355	159.544	1981.900	0.081	-1.664	0.246	-0.356	-2.057
729.000	12.371	729.000	3514347093.414	1594.539	216.574	1811.112	0.120	-1.664	0.246	-0.356	-2.057
730.000	12.371	730.000	3514347094.913	1256.477	407.494	1663.971	0.245	-1.664	0.450	-0.356	-2.057
731.000	11.852	731.000	3514347096.414	1726.407	144.349	1870.756	0.077	-1.664	0.450	-0.356	-2.057
732.000	11.852	732.000	3514347097.914	1023.510	740.691	1764.201	0.420	-1.664	0.450	-1.118	-2.057
733.000	14.013	733.000	3514347099.415	1454.323	326.686	1781.009	0.183	-1.664	0.450	-1.118	-2.057
734.000	14.013	734.000	3514347100.914	1386.702	345.630	1732.332	0.200	-1.664	0.450	-1.118	-0.437
735.000	16.071	735.000	3514347102.414	1572.960	238.280	1811.240	0.132	-1.664	0.450	-1.118	-0.437
736.000	16.071	736.000	3514347103.914	1600.577	158.360	1758.937	0.090	1.103	0.450	-1.118	-0.437
737.000	16.255	737.000	3514347105.422	1700.211	224.171	1924.382	0.116	1.103	0.450	-1.118	-0.437
738.000	16.255	738.000	3514347106.913	1324.231	358.950	1683.181	0.213	1.103	3.016	-1.118	-0.437
739.000	18.466	739.000	3514347108.423	651.926	902.406	1554.332	0.581	1.103	3.016	-1.118	-0.437
740.000	18.466	740.000	3514347109.914	910.778	650.214	1560.992	0.417	1.103	3.016	0.142	-0.437
741.000	19.405	741.000	3514347111.414	1731.824	249.627	1981.451	0.126	1.103	3.016	0.142	-0.437
742.000	19.405	742.000	3514347112.915	1618.382	303.598	1921.979	0.158	1.103	3.016	0.142	-0.365
743.000	21.394	743.000	3514347114.414	1570.696	127.477	1698.173	0.075	1.103	3.016	0.142	-0.365
744.000	21.394	744.000	3514347115.914	1751.226	12.531	1763.757	0.007	0.852	3.016	0.142	-0.365
745.000	21.354	745.000	3514347117.414	1571.673	210.358	1782.030	0.118	0.852	3.016	0.142	-0.365
746.000	21.354	746.000	3514347118.923	1780.619	283.075	2063.694	0.137	0.852	-1.444	0.142	-0.365
747.000	19.117	747.000	3514347120.414	1112.798	504.088	1616.887	0.312	0.852	-1.444	0.142	-0.365
748.000	19.117	748.000	3514347121.915	1326.407	428.806	1755.213	0.244	0.852	-1.444	0.281	-0.365
749.000	19.952	749.000	3514347123.414	1595.560	492.051	2087.611	0.236	0.852	-1.444	0.281	-0.365
758.000	20.426	758.000	3514347136.914	1740.482	377.302	2117.783	0.178	0.168	-0.594	0.229	-0.151
759.000	22.124	759.000	3514347138.416	2101.054	103.107	2204.161	0.047	0.168	-0.594	0.229	-0.151
760.000	22.124	760.000	3514347139.914	1802.286	69.067	1871.353	0.037	-1.254	-0.594	0.229	-0.151
761.000	19.939	761.000	3514347141.413	1515.906	105.080	1620.986	0.065	-1.254	-0.594	0.229	-0.151
762.000	19.939	762.000	3514347142.915	1242.402	783.315	2025.717	0.387	-1.254	-3.583	0.229	-0.151
763.000	15.276	763.000	3514347144.415	1748.296	177.008	1925.304	0.092	-1.254	-3.583	0.229	-0.151
764.000	15.276	764.000	3514347145.916	1041.891	752.926	1794.817	0.420	-1.254	-3.583	0.630	-0.151
765.000	15.683	765.000	3514347147.415	-17.893	-74.395	-92.288	0.806	-1.254	-3.583	0.630	-0.151
826.000	24.406	826.000	3514347238.924	1717.615	330.534	2048.149	0.161	0.474	0.080	0.017	1.326
827.000	23.718	827.000	3514347240.417	1882.562	291.067	2173.629	0.134	0.474	0.080	0.017	1.326
828.000	23.718	828.000	3514347241.921	1781.729	296.395	2078.124	0.143	0.474	0.080	0.419	1.326
829.000	24.172	829.000	3514347243.424	1044.289	750.262	1794.551	0.418	0.474	0.080	0.419	1.326
830.000	24.172	830.000	3514347244.924	693.040	989.628	1682.668	0.588	0.474	0.080	0.419	-1.088
831.000	26.863	831.000	3514347246.423	1086.203	868.268	1954.470	0.444	0.474	0.080	0.419	-1.088
832.000	26.863	832.000	3514347247.924	1529.448	308.334	1837.782	0.168	-0.581	0.080	0.419	-1.088
833.000	25.431	833.000	3514347249.425	1614.297	18.944	1633.241	0.012	-0.581	0.080	0.419	-1.088
834.000	25.431	834.000	3514347250.925	1383.372	376.216	1759.589	0.214	-0.581	0.077	0.419	-1.088
835.000	24.593	835.000	3514347252.425	1559.640	186.678	1746.318	0.107	-0.581	0.077	0.419	-1.088
836.000	24.593	836.000	3514347253.924	1533.533	202.662	1736.195	0.117	-0.581	0.077	1.496	-1.088
837.000	23.864	837.000	3514347255.425	902.076	1060.372	1962.447	0.540	-0.581	0.077	1.496	-1.088
838.000	23.864	838.000	3514347256.923	865.312	1159.335	2024.647	0.573	-0.581	0.077	1.496	-2.433
839.000	28.051	839.000	3514347258.424	1676.679	187.270	1863.948	0.100	-0.581	0.077	1.496	-2.433
840.000	28.051	840.000	3514347259.924	1393.362	365.659	1759.021	0.208	1.779	0.077	1.496	-2.433
841.000	28.976	841.000	3514347261.424	1624.553	158.360	1782.913	0.089	1.779	0.077	1.496	-2.433
842.000	28.976	842.000	3514347262.924	1494.417	102.811	1597.227	0.064	1.779	0.087	1.496	-2.433
843.000	28.376	843.000	3514347264.423	1459.340	628.211	2087.552	0.301	1.779	0.087	1.496	-2.433
844.000	28.376	844.000	3514347265.924	1811.433	59.693	1871.126	0.032	1.779	0.087	0.284	-2.433
845.000	28.780	845.000	3514347267.425	849.950	992.094	1842.044	0.539	1.779	0.087	0.284	-2.433
846.000	28.780	846.000	3514347268.925	1184.771	931.316	2116.086	0.440	1.779	0.087	0.284	0.945
847.000	29.576	847.000	3514347270.425	1640.315	365.955	2006.270	0.182	1.779	0.087	0.284	0.945
