mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
347.000	4.207	347.000	3514348398.006	1845.266	422.886	2268.151	0.186	0.396	1.771	-2.921	2.276
348.000	4.207	348.000	3514348399.506	1888.334	228.414	2116.747	0.108	0.396	1.771	2.055	2.276
349.000	0.536	349.000	3514348401.006	1665.667	640.939	2306.607	0.278	0.396	1.771	2.055	2.276
350.000	0.536	350.000	3514348402.505	1614.519	438.376	2052.895	0.214	0.396	1.771	2.055	0.232
351.000	-1.346	351.000	3514348404.007	1724.586	589.041	2313.627	0.255	0.396	1.771	2.055	0.232
352.000	-1.346	352.000	3514348405.507	1581.485	583.515	2165.000	0.270	0.427	1.771	2.055	0.232
353.000	0.831	353.000	3514348407.006	1870.929	353.819	2224.748	0.159	0.427	1.771	2.055	0.232
354.000	0.831	354.000	3514348408.506	1775.957	444.494	2220.451	0.200	0.427	-0.691	2.055	0.232
355.000	2.079	355.000	3514348410.006	2011.500	346.715	2358.215	0.147	0.427	-0.691	2.055	0.232
356.000	2.079	356.000	3514348411.506	1900.277	475.475	2375.752	0.200	0.427	-0.691	-0.566	0.232
357.000	0.977	357.000	3514348413.006	2094.616	327.771	2422.387	0.135	0.427	-0.691	-0.566	0.232
358.000	0.977	358.000	3514348414.506	1209.546	1142.364	2351.910	0.486	0.427	-0.691	-0.566	0.131
359.000	-0.893	359.000	3514348416.007	1445.310	585.291	2030.602	0.288	0.427	-0.691	-0.566	0.131
360.000	-0.893	360.000	3514348417.506	1341.281	638.571	1979.852	0.323	0.362	-0.691	-0.566	0.131
361.000	1.325	361.000	3514348419.006	1814.763	411.736	2226.499	0.185	0.362	-0.691	-0.566	0.131
362.000	1.325	362.000	3514348420.506	1891.975	404.928	2296.903	0.176	0.362	0.467	-0.566	0.131
363.000	3.852	363.000	3514348422.007	1763.880	311.294	2075.174	0.150	0.362	0.467	-0.566	0.131
364.000	3.852	364.000	3514348423.507	1808.369	488.302	2296.671	0.213	0.362	0.467	3.084	0.131
365.000	-1.138	365.000	3514348425.007	1167.055	903.886	2070.941	0.436	0.362	0.467	3.084	0.131
366.000	-1.138	366.000	3514348426.507	1961.105	224.763	2185.868	0.103	0.362	0.467	3.084	0.302
367.000	-3.280	367.000	3514348428.007	1723.787	476.758	2200.545	0.217	0.362	0.467	3.084	0.302
368.000	-3.280	368.000	3514348429.506	1371.562	577.102	1948.664	0.296	-0.076	0.467	3.084	0.302
369.000	-1.411	369.000	3514348431.006	1695.682	355.102	2050.784	0.173	-0.076	0.467	3.084	0.302
370.000	-1.411	370.000	3514348432.506	1765.124	288.798	2053.921	0.141	-0.076	0.551	3.084	0.302
371.000	1.330	371.000	3514348434.006	1647.153	606.209	2253.361	0.269	-0.076	0.551	3.084	0.302
372.000	1.330	372.000	3514348435.506	1869.109	367.534	2236.642	0.164	-0.076	0.551	-2.936	0.302
373.000	2.412	373.000	3514348437.007	1713.176	495.406	2208.581	0.224	-0.076	0.551	-2.936	0.302
374.000	2.412	374.000	3514348438.507	1365.656	792.985	2158.641	0.367	-0.076	0.551	-2.936	0.700
375.000	-0.255	375.000	3514348440.008	1244.400	751.051	1995.451	0.376	-0.076	0.551	-2.936	0.700
376.000	-0.255	376.000	3514348441.507	1608.214	488.302	2096.516	0.233	-0.286	0.551	-2.936	0.700
377.000	1.290	377.000	3514348443.002	1653.680	370.395	2024.075	0.183	-0.286	0.551	-2.936	0.700
378.000	1.290	378.000	3514348444.505	1870.618	441.435	2312.053	0.191	-0.286	-0.921	-2.936	0.700
379.000	2.508	379.000	3514348446.006	1788.656	533.195	2321.851	0.230	-0.286	-0.921	-2.936	0.700
380.000	2.508	380.000	3514348447.507	1722.722	326.488	2049.210	0.159	-0.286	-0.921	1.259	0.700
381.000	-0.743	381.000	3514348449.006	1339.549	618.937	1958.486	0.316	-0.286	-0.921	1.259	0.700
382.000	-0.743	382.000	3514348450.506	1679.920	620.713	2300.633	0.270	-0.286	-0.921	1.259	-1.263
383.000	-1.463	383.000	3514348452.006	1627.173	496.689	2123.861	0.234	-0.286	-0.921	1.259	-1.263
384.000	-1.463	384.000	3514348453.506	1429.903	678.334	2108.237	0.322	0.070	-0.921	1.259	-1.263
385.000	0.487	385.000	3514348455.007	1688.489	482.382	2170.871	0.222	0.070	-0.921	1.259	-1.263
386.000	0.487	386.000	3514348456.506	1770.096	338.131	2108.228	0.160	0.070	-0.619	1.259	-1.263
387.000	1.975	387.000	3514348458.007	1505.339	638.374	2143.713	0.298	0.070	-0.619	1.259	-1.263
388.000	1.975	388.000	3514348459.506	1994.716	221.014	2215.730	0.100	0.070	-0.619	-0.407	-1.263
389.000	0.528	389.000	3514348461.007	1196.848	1080.204	2277.051	0.474	0.070	-0.619	-0.407	-1.263
390.000	0.528	390.000	3514348462.507	1970.918	172.174	2143.091	0.080	0.070	-0.619	-0.407	0.773
391.000	-2.208	391.000	3514348464.006	1084.205	979.169	2063.374	0.475	0.070	-0.619	-0.407	0.773
392.000	-2.208	392.000	3514348465.506	1403.397	321.358	1724.754	0.186	-0.544	-0.619	-0.407	0.773
393.000	-0.962	393.000	3514348467.006	1562.970	472.120	2035.091	0.232	-0.544	-0.619	-0.407	0.773
394.000	-0.962	394.000	3514348468.507	1781.952	463.043	2244.995	0.206	-0.544	-1.743	-0.407	0.773
395.000	-0.679	395.000	3514348470.006	1623.621	430.088	2053.709	0.209	-0.544	-1.743	-0.407	0.773
396.000	-0.679	396.000	3514348471.506	1755.533	426.438	2181.971	0.195	-0.544	-1.743	-3.468	0.773
397.000	0.935	397.000	3514348473.007	1853.125	319.582	2172.706	0.147	-0.544	-1.743	-3.468	0.773
398.000	0.935	398.000	3514348474.507	876.723	1131.313	2008.036	0.563	-0.544	-1.743	-3.468	-2.536
399.000	1.519	399.000	3514348476.006	1538.995	398.712	1937.707	0.206	-0.544	-1.743	-3.468	-2.536
400.000	1.519	400.000	3514348477.506	1361.394	823.177	2184.571	0.377	-0.226	-1.743	-3.468	-2.536
401.000	3.155	401.000	3514348479.007	1323.743	696.883	2020.626	0.345	-0.226	-1.743	-3.468	-2.536
402.000	3.155	402.000	3514348480.507	1899.212	236.800	2136.012	0.111	-0.226	-0.123	-3.468	-2.536
403.000	5.070	403.000	3514348482.007	1742.124	479.126	2221.250	0.216	-0.226	-0.123	-3.468	-2.536
404.000	5.070	404.000	3514348483.507	2073.260	241.339	2314.599	0.104	-0.226	-0.123	3.663	-2.536
405.000	-0.540	405.000	3514348485.007	729.271	1185.975	1915.245	0.619	-0.226	-0.123	3.663	-2.536
406.000	-0.540	406.000	3514348486.507	2153.091	108.829	2261.920	0.048	-0.226	-0.123	3.663	1.505
407.000	-4.037	407.000	3514348488.006	905.761	1094.017	1999.778	0.547	-0.226	-0.123	3.663	1.505
408.000	-4.037	408.000	3514348489.507	1760.417	272.814	2033.231	0.134	-2.059	-0.123	3.663	1.505
409.000	-4.325	409.000	3514348491.008	1679.121	422.590	2101.711	0.201	-2.059	-0.123	3.663	1.505
410.000	-4.325	410.000	3514348492.507	1628.105	364.574	1992.678	0.183	-2.059	-0.981	3.663	1.505
411.000	-3.279	411.000	3514348494.008	1724.409	541.582	2265.990	0.239	-2.059	-0.981	3.663	1.505
420.000	4.818	420.000	3514348507.508	1857.920	333.296	2191.216	0.152	-0.159	-0.517	0.746	-3.633
421.000	2.327	421.000	3514348509.008	1765.923	372.566	2138.488	0.174	-0.159	-0.517	0.746	-3.633
422.000	2.327	422.000	3514348510.508	1351.804	667.382	2019.186	0.331	-0.159	-0.517	0.746	1.756
423.000	-1.275	423.000	3514348512.008	1427.062	529.742	1956.804	0.271	-0.159	-0.517	0.746	1.756
424.000	-1.275	424.000	3514348513.508	1581.396	431.371	2012.767	0.214	-2.001	-0.517	0.746	1.756
425.000	-1.624	425.000	3514348515.008	1723.832	137.048	1860.880	0.074	-2.001	-0.517	0.746	1.756
426.000	-1.624	426.000	3514348516.507	1535.043	485.046	2020.089	0.240	-2.001	-1.598	0.746	1.756
427.000	-1.342	427.000	3514348518.007	1831.368	374.046	2205.414	0.170	-2.001	-1.598	0.746	1.756
428.000	-1.342	428.000	3514348519.507	1660.828	452.683	2113.511	0.214	-2.001	-1.598	1.375	1.756
429.000	-4.588	429.000	3514348521.007	1043.224	1075.862	2119.086	0.508	-2.001	-1.598	1.375	1.756
430.000	-4.588	430.000	3514348522.507	1942.458	303.894	2246.351	0.135	-2.001	-1.598	1.375	-0.496
431.000	-5.973	431.000	3514348524.008	1139.882	624.067	1763.950	0.354	-2.001	-1.598	1.375	-0.496
432.000	-5.973	432.000	3514348525.508	1656.788	273.208	1929.996	0.142	1.465	-1.598	1.375	-0.496
433.000	-2.780	433.000	3514348527.008	1375.824	605.321	1981.145	0.306	1.465	-1.598	1.375	-0.496
434.000	-2.780	434.000	3514348528.508	1646.576	437.192	2083.768	0.210	1.465	0.392	1.375	-0.496
435.000	-0.513	435.000	3514348530.004	1543.967	542.174	2086.141	0.260	1.465	0.392	1.375	-0.496
436.000	-0.513	436.000	3514348531.508	1697.991	440.646	2138.637	0.206	1.465	0.392	-3.277	-0.496
437.000	1.033	437.000	3514348533.003	1474.747	850.804	2325.551	0.366	1.465	0.392	-3.277	-0.496
438.000	1.033	438.000	3514348534.507	1296.881	718.985	2015.865	0.357	1.465	0.392	-3.277	-1.868
439.000	1.055	439.000	3514348536.008	1575.802	347.702	1923.503	0.181	1.465	0.392	-3.277	-1.868
440.000	1.055	440.000	3514348537.507	1403.929	454.656	1858.586	0.245	-0.842	0.392	-3.277	-1.868
441.000	1.876	441.000	3514348539.007	1243.024	584.009	1827.032	0.320	-0.842	0.392	-3.277	-1.868
442.000	1.876	442.000	3514348540.507	1710.911	344.446	2055.357	0.168	-0.842	-0.474	-3.277	-1.868
443.000	3.266	443.000	3514348542.008	1401.931	665.507	2067.439	0.322	-0.842	-0.474	-3.277	-1.868
444.000	3.266	444.000	3514348543.508	1806.505	479.323	2285.828	0.210	-0.842	-0.474	-0.081	-1.868
445.000	1.691	445.000	3514348545.008	1531.047	554.310	2085.356	0.266	-0.842	-0.474	-0.081	-1.868
446.000	1.691	446.000	3514348546.508	1101.121	992.292	2093.413	0.474	-0.842	-0.474	-0.081	0.562
447.000	-0.626	447.000	3514348548.008	1142.724	798.905	1941.629	0.411	-0.842	-0.474	-0.081	0.562
448.000	-0.626	448.000	3514348549.507	1435.942	522.539	1958.481	0.267	-1.338	-0.474	-0.081	0.562
449.000	-0.379	449.000	3514348551.007	1694.883	265.512	1960.395	0.135	-1.338	-0.474	-0.081	0.562
450.000	-0.379	450.000	3514348552.507	1526.074	551.054	2077.128	0.265	-1.338	-0.987	-0.081	0.562
451.000	0.505	451.000	3514348554.007	1773.427	512.771	2286.198	0.224	-1.338	-0.987	-0.081	0.562
452.000	0.505	452.000	3514348555.507	1638.450	574.339	2212.790	0.260	-1.338	-0.987	1.832	0.562
453.000	-3.019	453.000	3514348557.007	953.624	1094.510	2048.135	0.534	-1.338	-0.987	1.832	0.562
454.000	-3.019	454.000	3514348558.507	2017.050	237.392	2254.442	0.105	-1.338	-0.987	1.832	-1.273
455.000	-3.563	455.000	3514348560.009	1434.033	673.006	2107.039	0.319	-1.338	-0.987	1.832	-1.273
456.000	-3.563	456.000	3514348561.508	1691.020	375.230	2066.250	0.182	1.143	-0.987	1.832	-1.273
457.000	-0.774	457.000	3514348563.008	1341.769	615.582	1957.351	0.314	1.143	-0.987	1.832	-1.273
458.000	-0.774	458.000	3514348564.508	1755.977	288.600	2044.578	0.141	1.143	0.310	1.832	-1.273
459.000	1.328	459.000	3514348566.008	1277.034	623.969	1901.003	0.328	1.143	0.310	1.832	-1.273
460.000	1.328	460.000	3514348567.508	1778.177	349.083	2127.260	0.164	1.143	0.310	-3.776	-1.273
461.000	3.512	461.000	3514348569.008	1420.269	656.726	2076.995	0.316	1.143	0.310	-3.776	-1.273
462.000	3.512	462.000	3514348570.508	1337.995	724.707	2062.703	0.351	1.143	0.310	-3.776	-1.213
463.000	3.120	463.000	3514348572.008	1488.778	584.107	2072.885	0.282	1.143	0.310	-3.776	-1.213
464.000	3.120	464.000	3514348573.508	1494.195	521.750	2015.945	0.259	-1.525	0.310	-3.776	-1.213
465.000	3.166	465.000	3514348575.007	1270.552	515.830	1786.382	0.289	-1.525	0.310	-3.776	-1.213
466.000	3.166	466.000	3514348576.507	1695.282	311.984	2007.267	0.155	-1.525	-1.444	-3.776	-1.213
467.000	3.445	467.000	3514348578.008	1479.765	737.435	2217.200	0.333	-1.525	-1.444	-3.776	-1.213
468.000	3.445	468.000	3514348579.509	2157.975	247.062	2405.037	0.103	-1.525	-1.444	0.309	-1.213
469.000	1.634	469.000	3514348581.008	1011.344	1182.916	2194.260	0.539	-1.525	-1.444	0.309	-1.213
470.000	1.634	470.000	3514348582.508	1173.848	782.526	1956.374	0.400	-1.525	-1.444	0.309	-0.202
471.000	0.157	471.000	3514348584.009	1131.491	680.505	1811.995	0.376	-1.525	-1.444	0.309	-0.202
472.000	0.157	472.000	3514348585.508	1805.128	335.862	2140.990	0.157	-1.173	-1.444	0.309	-0.202
473.000	0.425	473.000	3514348587.008	1387.235	523.526	1910.761	0.274	-1.173	-1.444	0.309	-0.202
474.000	0.425	474.000	3514348588.505	1718.903	271.038	1989.941	0.136	-1.173	-2.023	0.309	-0.202
475.000	0.037	475.000	3514348590.008	1667.177	484.849	2152.026	0.225	-1.173	-2.023	0.309	-0.202
476.000	0.037	476.000	3514348591.507	1653.724	518.593	2172.316	0.239	-1.173	-2.023	-1.224	-0.202
477.000	-0.164	477.000	3514348593.008	1384.926	688.398	2073.324	0.332	-1.173	-2.023	-1.224	-0.202
478.000	-0.164	478.000	3514348594.509	1612.743	448.342	2061.085	0.218	-1.173	-2.023	-1.224	-1.924
479.000	0.284	479.000	3514348596.009	1370.585	631.862	2002.447	0.316	-1.173	-2.023	-1.224	-1.924
480.000	0.284	480.000	3514348597.509	1370.141	542.371	1912.512	0.284	-1.213	-2.023	-1.224	-1.924
481.000	0.473	481.000	3514348599.009	1530.070	463.339	1993.409	0.232	-1.213	-2.023	-1.224	-1.924
482.000	0.473	482.000	3514348600.508	1792.430	325.995	2118.425	0.154	-1.213	0.118	-1.224	-1.924
483.000	2.169	483.000	3514348602.009	1707.093	431.766	2138.859	0.202	-1.213	0.118	-1.224	-1.924
484.000	2.169	484.000	3514348603.508	1655.455	389.536	2044.992	0.190	-1.213	0.118	-1.008	-1.924
485.000	1.752	485.000	3514348605.008	1722.277	526.584	2248.862	0.234	-1.213	0.118	-1.008	-1.924
486.000	1.752	486.000	3514348606.508	1522.300	636.894	2159.194	0.295	-1.213	0.118	-1.008	-0.281
487.000	0.641	487.000	3514348608.008	1332.578	608.478	1941.056	0.313	-1.213	0.118	-1.008	-0.281
488.000	0.641	488.000	3514348609.508	1383.017	514.843	1897.860	0.271	-0.691	0.118	-1.008	-0.281
489.000	1.317	489.000	3514348611.007	1337.596	548.291	1885.887	0.291	-0.691	0.118	-1.008	-0.281
490.000	1.317	490.000	3514348612.508	1568.343	605.123	2173.466	0.278	-0.691	-0.100	-1.008	-0.281
491.000	2.736	491.000	3514348614.008	1465.290	466.003	1931.293	0.241	-0.691	-0.100	-1.008	-0.281
492.000	2.736	492.000	3514348615.508	1770.896	200.195	1971.091	0.102	-0.691	-0.100	0.535	-0.281
493.000	0.988	493.000	3514348617.009	1483.006	822.486	2305.492	0.357	-0.691	-0.100	0.535	-0.281
494.000	0.988	494.000	3514348618.509	1518.792	471.331	1990.123	0.237	-0.691	-0.100	0.535	-0.371
495.000	-0.057	495.000	3514348620.009	1183.483	794.662	1978.145	0.402	-0.691	-0.100	0.535	-0.371
496.000	-0.057	496.000	3514348621.508	1147.386	561.315	1708.701	0.329	-0.108	-0.100	0.535	-0.371
497.000	1.100	497.000	3514348623.008	1405.483	552.041	1957.524	0.282	-0.108	-0.100	0.535	-0.371
498.000	1.100	498.000	3514348624.508	1643.467	239.070	1882.537	0.127	-0.108	-1.230	0.535	-0.371
499.000	1.271	499.000	3514348626.008	1447.619	645.083	2092.702	0.308	-0.108	-1.230	0.535	-0.371
