mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
211.000	0.109	211.000	3514337019.187	2080.586	476.067	2556.653	0.186	-0.296	-1.915	-1.109	-0.642
212.000	0.109	212.000	3514337020.688	1347.053	1027.713	2374.766	0.433	-0.296	-1.915	1.111	-0.642
213.000	-1.002	213.000	3514337022.183	1696.171	659.587	2355.758	0.280	-0.296	-1.915	1.111	-0.642
214.000	-1.002	214.000	3514337023.688	1965.590	368.520	2334.110	0.158	-0.296	-1.915	1.111	-1.049
215.000	0.099	215.000	3514337025.188	1996.981	334.776	2331.757	0.144	-0.296	-1.915	1.111	-1.049
216.000	0.099	216.000	3514337026.687	1204.129	987.260	2191.389	0.451	-0.659	-1.915	1.111	-1.049
217.000	-0.593	217.000	3514337028.187	1559.152	703.987	2263.139	0.311	-0.659	-1.915	1.111	-1.049
218.000	-0.593	218.000	3514337029.687	1739.105	467.680	2206.786	0.212	-0.659	2.170	1.111	-1.049
219.000	1.685	219.000	3514337031.187	1554.534	895.006	2449.540	0.365	-0.659	2.170	1.111	-1.049
220.000	1.685	220.000	3514337032.687	1746.476	704.875	2451.351	0.288	-0.659	2.170	-1.075	-1.049
221.000	2.813	221.000	3514337034.187	1871.640	439.363	2311.003	0.190	-0.659	2.170	-1.075	-1.049
222.000	2.813	222.000	3514337035.687	1282.495	993.673	2276.168	0.437	-0.659	2.170	-1.075	2.701
223.000	0.032	223.000	3514337037.187	1158.930	891.750	2050.680	0.435	-0.659	2.170	-1.075	2.701
224.000	0.032	224.000	3514337038.688	1781.374	402.659	2184.033	0.184	-0.872	2.170	-1.075	2.701
225.000	-0.918	225.000	3514337040.188	1763.214	231.966	1995.180	0.116	-0.872	2.170	-1.075	2.701
226.000	-0.918	226.000	3514337041.688	1558.841	501.425	2060.266	0.243	-0.872	-0.685	-1.075	2.701
227.000	-1.524	227.000	3514337043.188	1794.561	362.896	2157.457	0.168	-0.872	-0.685	-1.075	2.701
228.000	-1.524	228.000	3514337044.688	1934.732	532.110	2466.842	0.216	-0.872	-0.685	2.169	2.701
229.000	-3.744	229.000	3514337046.188	1572.339	749.571	2321.910	0.323	-0.872	-0.685	2.169	2.701
230.000	-3.744	230.000	3514337047.687	1919.636	669.355	2588.991	0.259	-0.872	-0.685	2.169	-2.204
231.000	-1.514	231.000	3514337049.187	1964.214	330.040	2294.254	0.144	-0.872	-0.685	2.169	-2.204
232.000	-1.514	232.000	3514337050.687	1486.958	783.710	2270.668	0.345	1.119	-0.685	2.169	-2.204
233.000	-0.421	233.000	3514337052.187	1773.959	460.379	2234.338	0.206	1.119	-0.685	2.169	-2.204
234.000	-0.421	234.000	3514337053.687	2029.215	109.915	2139.130	0.051	1.119	0.418	2.169	-2.204
235.000	0.101	235.000	3514337055.188	2208.903	179.376	2388.279	0.075	1.119	0.418	2.169	-2.204
236.000	0.101	236.000	3514337056.688	2100.211	375.920	2476.131	0.152	1.119	0.418	-0.566	-2.204
237.000	0.641	237.000	3514337058.188	1514.885	871.721	2386.606	0.365	1.119	0.418	-0.566	-2.204
238.000	0.641	238.000	3514337059.688	1982.107	321.555	2303.662	0.140	1.119	0.418	-0.566	1.771
239.000	-1.192	239.000	3514337061.188	1148.096	1013.209	2161.305	0.469	1.119	0.418	-0.566	1.771
240.000	-1.192	240.000	3514337062.687	1722.944	519.678	2242.622	0.232	-1.361	0.418	-0.566	1.771
241.000	-2.648	241.000	3514337064.187	1833.278	572.859	2406.137	0.238	-1.361	0.418	-0.566	1.771
242.000	-2.648	242.000	3514337065.687	1956.887	427.622	2384.509	0.179	-1.361	0.675	-0.566	1.771
243.000	-1.830	243.000	3514337067.187	1815.829	577.891	2393.720	0.241	-1.361	0.675	-0.566	1.771
244.000	-1.830	244.000	3514337068.687	2048.129	504.976	2553.106	0.198	-1.361	0.675	-1.986	1.771
245.000	0.228	245.000	3514337070.187	1885.359	807.193	2692.552	0.300	-1.361	0.675	-1.986	1.771
246.000	0.228	246.000	3514337071.687	1550.361	663.139	2213.500	0.300	-1.361	0.675	-1.986	-2.086
247.000	2.354	247.000	3514337073.188	1704.296	594.467	2298.763	0.259	-1.361	0.675	-1.986	-2.086
248.000	2.354	248.000	3514337074.688	1282.495	863.630	2146.125	0.402	-0.517	0.675	-1.986	-2.086
249.000	1.711	249.000	3514337076.188	1867.111	511.488	2378.599	0.215	-0.517	0.675	-1.986	-2.086
250.000	1.711	250.000	3514337077.688	2110.600	297.776	2408.377	0.124	-0.517	-0.384	-1.986	-2.086
251.000	1.458	251.000	3514337079.188	2193.939	416.275	2610.215	0.159	-0.517	-0.384	-1.986	-2.086
252.000	1.458	252.000	3514337080.688	2010.167	367.435	2377.603	0.155	-0.517	-0.384	-0.002	-2.086
253.000	1.535	253.000	3514337082.187	1542.324	903.985	2446.309	0.370	-0.517	-0.384	-0.002	-2.086
254.000	1.535	254.000	3514337083.688	1642.979	653.273	2296.252	0.284	-0.517	-0.384	-0.002	1.266
255.000	0.249	255.000	3514337085.188	1443.046	543.358	1986.404	0.274	-0.517	-0.384	-0.002	1.266
256.000	0.249	256.000	3514337086.687	1799.578	390.819	2190.397	0.178	-0.804	-0.384	-0.002	1.266
257.000	-0.728	257.000	3514337088.188	1792.163	447.158	2239.321	0.200	-0.804	-0.384	-0.002	1.266
258.000	-0.728	258.000	3514337089.687	1893.440	345.531	2238.971	0.154	-0.804	-0.043	-0.002	1.266
259.000	-0.636	259.000	3514337091.188	1795.760	628.803	2424.563	0.259	-0.804	-0.043	-0.002	1.266
260.000	-0.636	260.000	3514337092.688	1612.832	842.713	2455.544	0.343	-0.804	-0.043	-0.748	1.266
261.000	0.229	261.000	3514337094.188	1696.348	747.203	2443.552	0.306	-0.804	-0.043	-0.748	1.266
262.000	0.229	262.000	3514337095.688	1239.738	1182.028	2421.766	0.488	-0.804	-0.043	-0.748	-0.837
263.000	1.086	263.000	3514337097.188	1597.203	261.072	1858.275	0.140	-0.804	-0.043	-0.748	-0.837
264.000	1.086	264.000	3514337098.688	1372.761	757.563	2130.324	0.356	-0.399	-0.043	-0.748	-0.837
265.000	0.485	265.000	3514337100.188	1737.685	467.680	2205.365	0.212	-0.399	-0.043	-0.748	-0.837
266.000	0.485	266.000	3514337101.687	1742.524	487.414	2229.938	0.219	-0.399	0.738	-0.748	-0.837
267.000	1.403	267.000	3514337103.187	1819.336	571.971	2391.307	0.239	-0.399	0.738	-0.748	-0.837
268.000	1.403	268.000	3514337104.687	1767.921	451.795	2219.716	0.204	-0.399	0.738	1.604	-0.837
269.000	-0.159	269.000	3514337106.188	1533.444	573.945	2107.389	0.272	-0.399	0.738	1.604	-0.837
270.000	-0.159	270.000	3514337107.689	1791.542	462.254	2253.795	0.205	-0.399	0.738	1.604	1.893
271.000	-2.126	271.000	3514337109.188	1397.270	872.905	2270.174	0.385	-0.399	0.738	1.604	1.893
272.000	-2.126	272.000	3514337110.688	1833.011	713.065	2546.076	0.280	0.057	0.738	1.604	1.893
273.000	-2.277	273.000	3514337112.188	1808.458	389.240	2197.699	0.177	0.057	0.738	1.604	1.893
274.000	-2.277	274.000	3514337113.688	1906.627	463.832	2370.459	0.196	0.057	-0.314	1.604	1.893
275.000	-2.418	275.000	3514337115.188	2157.221	435.120	2592.341	0.168	0.057	-0.314	1.604	1.893
276.000	-2.418	276.000	3514337116.688	1803.574	621.897	2425.471	0.256	0.057	-0.314	-0.592	1.893
277.000	-1.753	277.000	3514337118.188	1669.087	523.822	2192.908	0.239	0.057	-0.314	-0.592	1.893
278.000	-1.753	278.000	3514337119.687	1356.732	927.862	2284.594	0.406	0.057	-0.314	-0.592	-0.919
279.000	-0.865	279.000	3514337121.187	1575.047	574.043	2149.090	0.267	0.057	-0.314	-0.592	-0.919
280.000	-0.865	280.000	3514337122.688	1194.628	821.697	2016.324	0.408	0.163	-0.314	-0.592	-0.919
281.000	-0.913	281.000	3514337124.187	1817.604	367.139	2184.743	0.168	0.163	-0.314	-0.592	-0.919
282.000	-0.913	282.000	3514337125.689	1591.342	569.800	2161.143	0.264	0.163	0.779	-0.592	-0.919
283.000	0.087	283.000	3514337127.189	1992.629	395.062	2387.691	0.165	0.163	0.779	-0.592	-0.919
284.000	0.087	284.000	3514337128.688	1586.325	601.374	2187.698	0.275	0.163	0.779	1.472	-0.919
285.000	-1.381	285.000	3514337130.189	1503.075	731.417	2234.491	0.327	0.163	0.779	1.472	-0.919
286.000	-1.381	286.000	3514337131.688	1725.785	588.942	2314.727	0.254	0.163	0.779	1.472	1.236
287.000	-2.712	287.000	3514337133.189	1456.410	728.161	2184.571	0.333	0.163	0.779	1.472	1.236
288.000	-2.712	288.000	3514337134.687	1666.600	469.160	2135.760	0.220	0.841	0.779	1.472	1.236
289.000	-2.049	289.000	3514337136.188	1701.499	561.414	2262.913	0.248	0.841	0.779	1.472	1.236
290.000	-2.049	290.000	3514337137.688	1822.488	323.331	2145.819	0.151	0.841	0.963	1.472	1.236
291.000	-0.807	291.000	3514337139.188	1291.775	1045.572	2337.347	0.447	0.841	0.963	1.472	1.236
292.000	-0.807	292.000	3514337140.687	1688.401	506.654	2195.054	0.231	0.841	0.963	-0.642	1.236
293.000	-0.129	293.000	3514337142.188	6.882	-0.099	6.783	-0.015	0.841	0.963	-0.642	1.236
294.000	-0.129	294.000	3514337143.689	-25.752	40.059	14.307	2.800	0.841	0.963	-0.642	-1.000
295.000	0.821	295.000	3514337145.188	38.939	50.517	89.456	0.565	0.841	0.963	-0.642	-1.000
296.000	0.821	296.000	3514337146.688	-6.216	-2.269	-8.485	0.267	-0.857	0.963	-0.642	-1.000
297.000	-0.267	297.000	3514337148.188	10.168	21.707	31.874	0.681	-0.857	0.963	-0.642	-1.000
298.000	-0.267	298.000	3514337149.688	-44.178	-83.669	-127.847	0.654	-0.857	-1.905	-0.642	-1.000
299.000	-1.974	299.000	3514337151.188	-12.432	42.920	30.488	1.408	-0.857	-1.905	-0.642	-1.000
326.000	-1.289	326.000	3514337191.688	1111.822	1121.348	2233.169	0.502	-0.144	3.831	0.179	-0.186
327.000	-1.146	327.000	3514337193.188	1803.396	384.603	2188.000	0.176	-0.144	3.831	0.179	-0.186
328.000	-1.146	328.000	3514337194.688	1119.192	1059.681	2178.873	0.486	0.905	3.831	0.179	-0.186
329.000	-0.458	329.000	3514337196.189	1754.601	783.611	2538.212	0.309	0.905	3.831	0.179	-0.186
330.000	-0.458	330.000	3514337197.689	1647.064	482.776	2129.840	0.227	0.905	1.508	0.179	-0.186
331.000	1.411	331.000	3514337199.189	1640.803	664.027	2304.831	0.288	0.905	1.508	0.179	-0.186
332.000	1.411	332.000	3514337200.689	1740.615	779.073	2519.687	0.309	0.905	1.508	1.153	-0.186
333.000	0.230	333.000	3514337202.189	1435.764	1031.660	2467.424	0.418	0.905	1.508	1.153	-0.186
334.000	0.230	334.000	3514337203.688	2049.240	538.424	2587.664	0.208	0.905	1.508	1.153	2.733
335.000	-2.685	335.000	3514337205.188	1370.674	746.315	2116.989	0.353	0.905	1.508	1.153	2.733
336.000	-2.685	336.000	3514337206.688	2130.847	456.926	2587.773	0.177	-0.722	1.508	1.153	2.733
337.000	-3.671	337.000	3514337208.189	2070.374	359.344	2429.718	0.148	-0.722	1.508	1.153	2.733
338.000	-3.671	338.000	3514337209.688	1660.695	679.222	2339.917	0.290	-0.722	0.186	1.153	2.733
339.000	-3.098	339.000	3514337211.188	1790.121	933.782	2723.903	0.343	-0.722	0.186	1.153	2.733
340.000	-3.098	340.000	3514337212.689	1918.348	571.577	2489.925	0.230	-0.722	0.186	-1.848	2.733
341.000	-1.185	341.000	3514337214.189	1460.007	666.790	2126.797	0.314	-0.722	0.186	-1.848	2.733
342.000	-1.185	342.000	3514337215.690	1267.888	1106.844	2374.731	0.466	-0.722	0.186	-1.848	-1.548
343.000	0.250	343.000	3514337217.190	1434.166	684.747	2118.913	0.323	-0.722	0.186	-1.848	-1.548
344.000	0.250	344.000	3514337218.689	1695.060	684.550	2379.610	0.288	1.253	0.186	-1.848	-1.548
345.000	1.288	345.000	3514337220.189	1594.583	747.203	2341.786	0.319	1.253	0.186	-1.848	-1.548
346.000	1.288	346.000	3514337221.689	1935.087	426.734	2361.821	0.181	1.253	-0.997	-1.848	-1.548
347.000	0.649	347.000	3514337223.188	1925.452	623.969	2549.421	0.245	1.253	-0.997	-1.848	-1.548
348.000	0.649	348.000	3514337224.688	1701.232	595.257	2296.489	0.259	1.253	-0.997	1.343	-1.548
349.000	-0.694	349.000	3514337226.189	1145.166	1240.241	2385.407	0.520	1.253	-0.997	1.343	-1.548
350.000	-0.694	350.000	3514337227.689	1669.086	768.318	2437.404	0.315	1.253	-0.997	1.343	-0.312
351.000	-0.485	351.000	3514337229.188	1638.939	734.574	2373.513	0.309	1.253	-0.997	1.343	-0.312
352.000	-0.485	352.000	3514337230.690	1949.029	488.598	2437.626	0.200	-1.218	-0.997	1.343	-0.312
353.000	-1.989	353.000	3514337232.189	1853.657	650.115	2503.773	0.260	-1.218	-0.997	1.343	-0.312
354.000	-1.989	354.000	3514337233.689	1910.889	437.883	2348.772	0.186	-1.218	0.127	1.343	-0.312
355.000	-1.481	355.000	3514337235.189	1669.397	706.651	2376.049	0.297	-1.218	0.127	1.343	-0.312
356.000	-1.481	356.000	3514337236.689	2357.864	282.483	2640.347	0.107	-1.218	0.127	-1.801	-0.312
357.000	0.411	357.000	3514337238.189	1701.587	724.905	2426.492	0.299	-1.218	0.127	-1.801	-0.312
358.000	0.411	358.000	3514337239.689	1820.047	748.979	2569.026	0.292	-1.218	0.127	-1.801	-0.960
359.000	1.310	359.000	3514337241.189	1687.956	791.603	2479.560	0.319	-1.218	0.127	-1.801	-0.960
360.000	1.310	360.000	3514337242.688	1673.837	692.246	2366.083	0.293	-0.644	0.127	-1.801	-0.960
361.000	0.333	361.000	3514337244.188	1834.077	567.926	2402.003	0.236	-0.644	0.127	-1.801	-0.960
362.000	0.333	362.000	3514337245.689	1828.660	541.582	2370.242	0.228	-0.644	-1.676	-1.801	-0.960
363.000	-1.026	363.000	3514337247.189	2021.090	410.059	2431.149	0.169	-0.644	-1.676	-1.801	-0.960
364.000	-1.026	364.000	3514337248.689	1687.779	815.284	2503.062	0.326	-0.644	-1.676	-0.063	-0.960
365.000	-0.865	365.000	3514337250.190	1787.723	763.977	2551.700	0.299	-0.644	-1.676	-0.063	-0.960
366.000	-0.865	366.000	3514337251.689	1594.095	742.467	2336.562	0.318	-0.644	-1.676	-0.063	-0.235
367.000	-0.682	367.000	3514337253.189	1580.553	635.611	2216.164	0.287	-0.644	-1.676	-0.063	-0.235
368.000	-0.682	368.000	3514337254.689	1879.143	478.139	2357.282	0.203	-0.070	-1.676	-0.063	-0.235
369.000	-1.105	369.000	3514337256.189	1937.485	366.448	2303.933	0.159	-0.070	-1.676	-0.063	-0.235
370.000	-1.105	370.000	3514337257.688	2118.637	216.179	2334.816	0.093	-0.070	1.382	-0.063	-0.235
371.000	0.679	371.000	3514337259.189	1495.571	824.756	2320.327	0.355	-0.070	1.382	-0.063	-0.235
372.000	0.679	372.000	3514337260.689	2193.362	234.531	2427.893	0.097	-0.070	1.382	0.162	-0.235
373.000	0.611	373.000	3514337262.189	1106.582	1207.879	2314.461	0.522	-0.070	1.382	0.162	-0.235
374.000	0.611	374.000	3514337263.689	2206.638	333.395	2540.033	0.131	-0.070	1.382	0.162	-0.739
375.000	1.333	375.000	3514337265.190	1407.970	894.612	2302.582	0.389	-0.070	1.382	0.162	-0.739
376.000	1.333	376.000	3514337266.689	1943.745	320.470	2264.215	0.142	-0.585	1.382	0.162	-0.739
377.000	0.348	377.000	3514337268.190	1658.297	570.097	2228.394	0.256	-0.585	1.382	0.162	-0.739
378.000	0.348	378.000	3514337269.690	2084.582	352.438	2437.020	0.145	-0.585	-2.278	0.162	-0.739
379.000	-1.622	379.000	3514337271.190	1548.362	877.049	2425.411	0.362	-0.585	-2.278	0.162	-0.739
380.000	-1.622	380.000	3514337272.690	1983.394	378.782	2362.176	0.160	-0.585	-2.278	-3.438	-0.739
381.000	2.087	381.000	3514337274.189	1923.365	488.006	2411.371	0.202	-0.585	-2.278	-3.438	-0.739
382.000	2.087	382.000	3514337275.689	1129.137	1057.708	2186.845	0.484	-0.585	-2.278	-3.438	-2.174
383.000	4.351	383.000	3514337277.189	1721.256	519.875	2241.132	0.232	-0.585	-2.278	-3.438	-2.174
384.000	4.351	384.000	3514337278.689	1222.955	884.449	2107.404	0.420	-0.979	-2.278	-3.438	-2.174
385.000	2.903	385.000	3514337280.189	1843.623	238.083	2081.706	0.114	-0.979	-2.278	-3.438	-2.174
386.000	2.903	386.000	3514337281.689	1619.225	462.550	2081.775	0.222	-0.979	-1.771	-3.438	-2.174
387.000	1.258	387.000	3514337283.190	2200.999	376.414	2577.413	0.146	-0.979	-1.771	-3.438	-2.174
388.000	1.258	388.000	3514337284.690	1697.547	639.361	2336.907	0.274	-0.979	-1.771	2.475	-2.174
389.000	-1.056	389.000	3514337286.190	1480.963	659.686	2140.649	0.308	-0.979	-1.771	2.475	-2.174
390.000	-1.056	390.000	3514337287.690	1915.285	545.035	2460.320	0.222	-0.979	-1.771	2.475	1.652
391.000	-2.696	391.000	3514337289.190	1433.589	615.582	2049.170	0.300	-0.979	-1.771	2.475	1.652
392.000	-2.696	392.000	3514337290.689	1469.508	840.246	2309.755	0.364	0.949	-1.771	2.475	1.652
393.000	-2.159	393.000	3514337292.189	1730.225	598.907	2329.132	0.257	0.949	-1.771	2.475	1.652
394.000	-2.159	394.000	3514337293.689	1567.233	612.129	2179.361	0.281	0.949	1.122	2.475	1.652
395.000	-0.819	395.000	3514337295.189	1957.687	406.014	2363.700	0.172	0.949	1.122	2.475	1.652
396.000	-0.819	396.000	3514337296.689	1837.540	703.987	2541.527	0.277	0.949	1.122	-0.762	1.652
397.000	0.151	397.000	3514337298.189	1421.601	1145.817	2567.418	0.446	0.949	1.122	-0.762	1.652
398.000	0.151	398.000	3514337299.689	1744.167	722.241	2466.407	0.293	0.949	1.122	-0.762	0.558
399.000	-0.475	399.000	3514337301.190	1127.672	1142.364	2270.036	0.503	0.949	1.122	-0.762	0.558
400.000	-0.475	400.000	3514337302.690	1648.041	642.814	2290.854	0.281	0.209	1.122	-0.762	0.558
401.000	-0.642	401.000	3514337304.190	1624.153	412.624	2036.778	0.203	0.209	1.122	-0.762	0.558
402.000	-0.642	402.000	3514337305.690	2030.947	291.264	2322.211	0.125	0.209	0.926	-0.762	0.558
403.000	0.533	403.000	3514337307.190	1845.887	660.574	2506.461	0.264	0.209	0.926	-0.762	0.558
404.000	0.533	404.000	3514337308.689	2111.977	428.312	2540.290	0.169	0.209	0.926	-1.350	0.558
405.000	2.115	405.000	3514337310.189	2103.052	300.934	2403.986	0.125	0.209	0.926	-1.350	0.558
406.000	2.115	406.000	3514337311.690	1094.372	1040.244	2134.616	0.487	0.209	0.926	-1.350	-1.959
407.000	4.234	407.000	3514337313.190	1571.762	489.387	2061.149	0.237	0.209	0.926	-1.350	-1.959
408.000	4.234	408.000	3514337314.689	1292.263	935.262	2227.525	0.420	-0.679	0.926	-1.350	-1.959
409.000	3.073	409.000	3514337316.189	1816.228	411.243	2227.471	0.185	-0.679	0.926	-1.350	-1.959
410.000	3.073	410.000	3514337317.690	1995.382	371.382	2366.764	0.157	-0.679	-0.835	-1.350	-1.959
411.000	2.419	411.000	3514337319.190	1919.636	556.086	2475.721	0.225	-0.679	-0.835	-1.350	-1.959
412.000	2.419	412.000	3514337320.690	1843.845	443.507	2287.352	0.194	-0.679	-0.835	3.187	-1.959
413.000	-0.579	413.000	3514337322.190	1507.826	970.980	2478.805	0.392	-0.679	-0.835	3.187	-1.959
414.000	-0.579	414.000	3514337323.690	1606.527	584.206	2190.733	0.267	-0.679	-0.835	3.187	1.605
415.000	-2.203	415.000	3514337325.190	1522.433	692.542	2214.975	0.313	-0.679	-0.835	3.187	1.605
416.000	-2.203	416.000	3514337326.690	1388.256	822.881	2211.137	0.372	-0.244	-0.835	3.187	1.605
417.000	-2.895	417.000	3514337328.189	1979.532	224.566	2204.097	0.102	-0.244	-0.835	3.187	1.605
418.000	-2.895	418.000	3514337329.690	1465.734	600.289	2066.023	0.291	-0.244	-0.270	3.187	1.605
419.000	-2.976	419.000	3514337331.190	1833.322	497.873	2331.195	0.214	-0.244	-0.270	3.187	1.605
420.000	-2.976	420.000	3514337332.689	1740.393	665.409	2405.802	0.277	-0.244	-0.270	-1.100	1.605
421.000	-1.648	421.000	3514337334.189	1617.405	695.502	2312.907	0.301	-0.244	-0.270	-1.100	1.605
422.000	-1.648	422.000	3514337335.690	1854.723	452.288	2307.011	0.196	-0.244	-0.270	-1.100	0.524
423.000	-2.131	423.000	3514337337.191	1460.451	527.670	1988.120	0.265	-0.244	-0.270	-1.100	0.524
424.000	-2.131	424.000	3514337338.690	1619.625	794.761	2414.385	0.329	1.660	-0.270	-1.100	0.524
425.000	-0.827	425.000	3514337340.190	1705.716	671.723	2377.440	0.283	1.660	-0.270	-1.100	0.524
426.000	-0.827	426.000	3514337341.690	1834.432	449.230	2283.662	0.197	1.660	0.555	-1.100	0.524
427.000	-0.051	427.000	3514337343.190	1994.006	596.441	2590.446	0.230	1.660	0.555	-1.100	0.524
428.000	-0.051	428.000	3514337344.690	1840.115	571.971	2412.087	0.237	1.660	0.555	-0.921	0.524
429.000	1.057	429.000	3514337346.189	1801.088	600.585	2401.672	0.250	1.660	0.555	-0.921	0.524
430.000	1.057	430.000	3514337347.689	1559.951	745.033	2304.984	0.323	1.660	0.555	-0.921	0.561
431.000	0.410	431.000	3514337349.190	1418.004	973.150	2391.155	0.407	1.660	0.555	-0.921	0.561
432.000	0.410	432.000	3514337350.689	1686.757	429.496	2116.254	0.203	-0.755	0.555	-0.921	0.561
433.000	-0.711	433.000	3514337352.189	1629.748	444.592	2074.340	0.214	-0.755	0.555	-0.921	0.561
434.000	-0.711	434.000	3514337353.690	1655.544	466.990	2122.534	0.220	-0.755	0.061	-0.921	0.561
435.000	-0.459	435.000	3514337355.190	1743.634	672.118	2415.752	0.278	-0.755	0.061	-0.921	0.561
436.000	-0.459	436.000	3514337356.690	1953.380	400.784	2354.164	0.170	-0.755	0.061	0.644	0.561
437.000	-0.941	437.000	3514337358.191	1406.993	700.830	2107.823	0.332	-0.755	0.061	0.644	0.561
438.000	-0.941	438.000	3514337359.690	1598.446	770.094	2368.540	0.325	-0.755	0.061	0.644	-1.795
439.000	0.914	439.000	3514337361.190	1609.635	463.339	2072.974	0.224	-0.755	0.061	0.644	-1.795
440.000	0.914	440.000	3514337362.689	1749.495	515.238	2264.733	0.228	0.050	0.061	0.644	-1.795
441.000	0.611	441.000	3514337364.189	1695.948	507.542	2203.490	0.230	0.050	0.061	0.644	-1.795
442.000	0.611	442.000	3514337365.689	2094.661	321.752	2416.413	0.133	0.050	-0.950	0.644	-1.795
443.000	-0.178	443.000	3514337367.190	1762.371	647.550	2409.921	0.269	0.050	-0.950	0.644	-1.795
444.000	-0.178	444.000	3514337368.689	1986.991	332.902	2319.893	0.143	0.050	-0.950	-0.065	-1.795
445.000	0.018	445.000	3514337370.190	1454.945	869.057	2324.002	0.374	0.050	-0.950	-0.065	-1.795
446.000	0.018	446.000	3514337371.691	2167.965	367.040	2535.005	0.145	0.050	-0.950	-0.065	0.035
447.000	0.004	447.000	3514337373.191	1510.534	779.270	2289.804	0.340	0.050	-0.950	-0.065	0.035
448.000	0.004	448.000	3514337374.690	1770.940	411.934	2182.874	0.189	-0.855	-0.950	-0.065	0.035
449.000	-1.258	449.000	3514337376.190	1773.604	433.640	2207.244	0.196	-0.855	-0.950	-0.065	0.035
450.000	-1.258	450.000	3514337377.690	1914.708	426.043	2340.751	0.182	-0.855	-1.102	-0.065	0.035
451.000	-2.293	451.000	3514337379.190	2119.658	382.827	2502.485	0.153	-0.855	-1.102	-0.065	0.035
452.000	-2.293	452.000	3514337380.690	1997.824	238.083	2235.907	0.106	-0.855	-1.102	-2.017	0.035
453.000	0.036	453.000	3514337382.190	2396.004	135.371	2531.375	0.053	-0.855	-1.102	-2.017	0.035
454.000	0.036	454.000	3514337383.690	1501.920	824.854	2326.774	0.355	-0.855	-1.102	-2.017	-1.334
455.000	1.552	455.000	3514337385.190	1796.692	570.886	2367.578	0.241	-0.855	-1.102	-2.017	-1.334
456.000	1.552	456.000	3514337386.690	1641.514	654.062	2295.576	0.285	-0.127	-1.102	-2.017	-1.334
457.000	0.994	457.000	3514337388.190	1735.109	593.382	2328.491	0.255	-0.127	-1.102	-2.017	-1.334
