mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
0.000	3514347877.838	0.000	98017073.500	98013773.000	98015776.000	98014840.000	6612.000	1872.000	236.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3514347877.838	0.000	0.000	0.000	NaN
1.000	3514347879.002	0.000	98017073.500	98013773.000	98015776.000	98014840.000	6601.000	1872.000	230.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	3514347879.002	-0.266	-2.565	-2.832	0.906
2.000	3514347880.501	0.000	98017073.500	98013767.500	98015776.000	98014840.000	6601.000	1872.000	230.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	3514347880.501	-0.533	39.467	38.934	1.014
3.000	3514347882.002	0.000	98017073.500	98013767.500	98015776.000	98014840.000	6612.000	1872.000	225.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	3514347882.002	2186.081	14.109	2200.190	0.006
4.000	3514347883.490	0.000	98017073.500	98013767.500	98015770.500	98014840.000	6612.000	1872.000	225.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	3514347883.490	2169.031	81.005	2250.036	0.036
5.000	3514347884.991	0.000	98017073.500	98013767.500	98015770.500	98014840.000	6612.000	1861.000	230.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	3514347884.991	2033.744	230.288	2264.032	0.102
6.000	3514347886.490	0.000	98017073.500	98013767.500	98015770.500	98014834.500	6612.000	1861.000	230.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	3514347886.490	2143.412	140.107	2283.519	0.061
7.000	3514347887.991	0.000	98017073.500	98013767.500	98015770.500	98014834.500	6612.000	1872.000	236.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	3514347887.991	1640.404	196.939	1837.343	0.107
8.000	3514347889.489	1790.012	98017079.000	98013767.500	98015770.500	98014834.500	6612.000	1872.000	236.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	3514347889.489	1697.858	92.155	1790.012	0.051
9.000	3514347890.989	1790.012	98017079.000	98013767.500	98015770.500	98014834.500	6623.000	1872.000	241.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	3514347890.989	2137.907	44.104	2182.011	0.020
10.000	3514347892.489	1790.012	98017079.000	98013773.000	98015770.500	98014834.500	6623.000	1872.000	241.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	3514347892.489	1784.038	-110.507	1673.531	-0.066
11.000	3514347893.990	1790.012	98017079.000	98013773.000	98015770.500	98014834.500	6612.000	1872.000	247.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3514347893.990	2143.234	-50.715	2092.520	-0.024
12.000	3514347895.492	1790.012	98017079.000	98013773.000	98015776.000	98014834.500	6612.000	1872.000	247.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	3514347895.492	2026.196	-77.749	1948.447	-0.040
13.000	3514347896.992	1790.012	98017079.000	98013773.000	98015776.000	98014834.500	6612.000	1883.000	241.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.000	3514347896.992	2069.841	-29.304	2040.537	-0.014
14.000	3514347898.492	1790.012	98017079.000	98013773.000	98015776.000	98014840.000	6612.000	1883.000	241.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14.000	3514347898.492	1947.208	51.208	1998.416	0.026
15.000	3514347899.991	1790.012	98017079.000	98013773.000	98015776.000	98014840.000	6612.000	1872.000	236.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.000	3514347899.991	1135.220	862.052	1997.272	0.432
