mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
0.000	3514336702.832	0.000	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3514336702.832	0.000	0.000	0.000	NaN
1.000	3514336704.190	0.000	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	3514336704.190	5.772	2.171	7.943	0.273
2.000	3514336705.691	0.000	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	3514336705.691	11.322	-4.045	7.277	-0.556
3.000	3514336707.191	0.000	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	3514336707.191	-60.517	-234.235	-294.752	0.795
4.000	3514336708.685	0.000	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	3514336708.685	1831.946	245.384	2077.330	0.118
5.000	3514336710.185	0.000	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	3514336710.185	1670.196	93.141	1763.338	0.053
6.000	3514336711.677	0.000	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	3514336711.677	1945.743	127.675	2073.418	0.062
7.000	3514336713.185	0.000	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	3514336713.185	3905.961	56.339	3962.299	0.014
8.000	3514336714.683	2611.527	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	3514336714.683	2543.545	67.981	2611.527	0.026
9.000	3514336716.183	2611.527	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	3514336716.183	2533.244	189.934	2723.178	0.070
10.000	3514336717.684	2611.527	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	3514336717.684	2238.650	97.384	2336.034	0.042
11.000	3514336719.184	2611.527	98017113.000	98013678.000	98015833.000	98014958.000	6870.000	1750.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3514336719.184	2465.001	-73.803	2391.198	-0.031
