mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
135.000	0.703	135.000	3514344045.458	1826.618	62.160	1888.778	0.033	-0.982	-0.198	0.425	-0.501
136.000	0.703	136.000	3514344046.958	1490.021	439.560	1929.581	0.228	-1.065	-0.198	0.425	-0.501
137.000	-0.415	137.000	3514344048.459	1466.001	451.302	1917.302	0.235	-1.065	-0.198	0.425	-0.501
138.000	-0.415	138.000	3514344049.959	1459.962	460.675	1920.637	0.240	-1.065	1.362	0.425	-0.501
139.000	0.824	139.000	3514344051.459	1441.314	525.302	1966.616	0.267	-1.065	1.362	0.425	-0.501
140.000	0.824	140.000	3514344052.959	1501.787	372.566	1874.353	0.199	-1.065	1.362	0.471	-0.501
141.000	0.313	141.000	3514344054.459	1484.871	345.334	1830.204	0.189	-1.065	1.362	0.471	-0.501
142.000	0.313	142.000	3514344055.959	1372.849	520.171	1893.021	0.275	-1.065	1.362	0.471	1.715
143.000	-1.420	143.000	3514344057.459	1070.663	568.617	1639.279	0.347	-1.065	1.362	0.471	1.715
144.000	-1.420	144.000	3514344058.958	1467.111	339.019	1806.130	0.188	0.039	1.362	0.471	1.715
145.000	-1.434	145.000	3514344060.458	1695.726	446.171	2141.897	0.208	0.039	1.362	0.471	1.715
146.000	-1.434	146.000	3514344061.958	1738.972	262.158	2001.130	0.131	0.039	-0.601	0.471	1.715
147.000	-2.195	147.000	3514344063.458	1909.424	116.920	2026.344	0.058	0.039	-0.601	0.471	1.715
148.000	-2.195	148.000	3514344064.958	1573.538	421.110	1994.647	0.211	0.039	-0.601	0.758	1.715
149.000	-3.033	149.000	3514344066.459	1165.057	708.329	1873.386	0.378	0.039	-0.601	0.758	1.715
150.000	-3.033	150.000	3514344067.959	1303.541	438.574	1742.115	0.252	0.039	-0.601	0.758	-1.401
151.000	-1.580	151.000	3514344069.459	1554.357	207.003	1761.360	0.118	0.039	-0.601	0.758	-1.401
152.000	-1.580	152.000	3514344070.959	1213.143	410.651	1623.794	0.253	-0.680	-0.601	0.758	-1.401
153.000	-2.351	153.000	3514344072.459	1789.055	192.400	1981.455	0.097	-0.680	-0.601	0.758	-1.401
154.000	-2.351	154.000	3514344073.959	1530.691	275.379	1806.070	0.152	-0.680	1.350	0.758	-1.401
155.000	-1.101	155.000	3514344075.459	1717.260	215.291	1932.551	0.111	-0.680	1.350	0.758	-1.401
156.000	-1.101	156.000	3514344076.958	1492.818	509.022	2001.840	0.254	-0.680	1.350	-1.112	-1.401
157.000	-0.017	157.000	3514344078.458	1418.448	366.843	1785.291	0.205	-0.680	1.350	-1.112	-1.401
158.000	-0.017	158.000	3514344079.958	1115.551	754.406	1869.957	0.403	-0.680	1.350	-1.112	1.191
159.000	-1.214	159.000	3514344081.458	1605.683	439.067	2044.750	0.215	-0.680	1.350	-1.112	1.191
160.000	-1.214	160.000	3514344082.958	1456.144	664.323	2120.467	0.313	0.487	1.350	-1.112	1.191
161.000	-0.797	161.000	3514344084.459	1581.130	76.269	1657.399	0.046	0.487	1.350	-1.112	1.191
162.000	-0.797	162.000	3514344085.959	1552.803	515.731	2068.534	0.249	0.487	1.257	-1.112	1.191
163.000	0.418	163.000	3514344087.459	1627.528	429.792	2057.320	0.209	0.487	1.257	-1.112	1.191
164.000	0.418	164.000	3514344088.960	1843.534	273.702	2117.236	0.129	0.487	1.257	1.742	1.191
165.000	-1.441	165.000	3514344090.459	995.982	670.539	1666.521	0.402	0.487	1.257	1.742	1.191
166.000	-1.441	166.000	3514344091.959	1734.532	387.267	2121.799	0.183	0.487	1.257	1.742	0.867
167.000	-2.357	167.000	3514344093.459	1195.915	680.011	1875.927	0.362	0.487	1.257	1.742	0.867
168.000	-2.357	168.000	3514344094.959	1531.002	201.379	1732.381	0.116	1.789	1.257	1.742	0.867
169.000	-0.553	169.000	3514344096.459	1612.920	444.000	2056.921	0.216	1.789	1.257	1.742	0.867
170.000	-0.553	170.000	3514344097.958	1866.622	343.952	2210.574	0.156	1.789	-0.701	1.742	0.867
171.000	-1.333	171.000	3514344099.458	1926.118	243.411	2169.529	0.112	1.789	-0.701	1.742	0.867
172.000	-1.333	172.000	3514344100.959	1562.748	608.083	2170.832	0.280	1.789	-0.701	-1.935	0.867
173.000	0.576	173.000	3514344102.460	1529.626	423.182	1952.808	0.217	1.789	-0.701	-1.935	0.867
174.000	0.576	174.000	3514344103.960	1418.803	627.225	2046.028	0.307	1.789	-0.701	-1.935	-2.167
175.000	2.799	175.000	3514344105.459	1537.351	480.704	2018.056	0.238	1.789	-0.701	-1.935	-2.167
176.000	2.799	176.000	3514344106.959	1083.450	823.966	1907.416	0.432	-0.530	-0.701	-1.935	-2.167
177.000	2.259	177.000	3514344108.459	1627.395	342.472	1969.867	0.174	-0.530	-0.701	-1.935	-2.167
178.000	2.259	178.000	3514344109.958	1738.750	164.182	1902.932	0.086	-0.530	1.478	-1.935	-2.167
179.000	3.727	179.000	3514344111.458	1887.357	151.947	2039.304	0.075	-0.530	1.478	-1.935	-2.167
180.000	3.727	180.000	3514344112.958	1939.882	329.350	2269.232	0.145	-0.530	1.478	0.791	-2.167
181.000	2.869	181.000	3514344114.458	1307.137	538.819	1845.957	0.292	-0.530	1.478	0.791	-2.167
182.000	2.869	182.000	3514344115.959	1101.254	762.398	1863.652	0.409	-0.530	1.478	0.791	1.705
183.000	1.139	183.000	3514344117.459	1758.952	375.032	2133.984	0.176	-0.530	1.478	0.791	1.705
184.000	1.139	184.000	3514344118.959	1498.413	439.363	1937.776	0.227	-0.771	1.478	0.791	1.705
185.000	0.319	185.000	3514344120.459	1930.292	109.717	2040.010	0.054	-0.771	1.478	0.791	1.705
186.000	0.319	186.000	3514344121.959	1676.235	199.702	1875.937	0.106	-0.771	0.622	0.791	1.705
187.000	0.961	187.000	3514344123.459	1965.856	131.325	2097.182	0.063	-0.771	0.622	0.791	1.705
188.000	0.961	188.000	3514344124.959	1797.624	220.027	2017.651	0.109	-0.771	0.622	1.031	1.705
189.000	-0.192	189.000	3514344126.459	1222.822	725.990	1948.812	0.373	-0.771	0.622	1.031	1.705
190.000	-0.192	190.000	3514344127.959	1736.308	350.859	2087.167	0.168	-0.771	0.622	1.031	0.449
191.000	-0.690	191.000	3514344129.459	1579.798	269.952	1849.750	0.146	-0.771	0.622	1.031	0.449
202.000	1.090	202.000	3514344145.959	1669.531	163.096	1832.627	0.089	0.693	-0.546	-1.799	0.550
203.000	0.538	203.000	3514344147.459	1856.632	267.683	2124.315	0.126	0.693	-0.546	-1.799	0.550
204.000	0.538	204.000	3514344148.959	1711.577	446.171	2157.748	0.207	0.693	-0.546	0.570	0.550
205.000	-0.099	205.000	3514344150.459	1596.981	473.009	2069.990	0.229	0.693	-0.546	0.570	0.550
206.000	-0.099	206.000	3514344151.959	1441.004	673.993	2114.996	0.319	0.693	-0.546	0.570	-0.258
207.000	0.088	207.000	3514344153.460	1429.504	338.328	1767.832	0.191	0.693	-0.546	0.570	-0.258
208.000	0.088	208.000	3514344154.960	1346.165	512.179	1858.344	0.276	-1.282	-0.546	0.570	-0.258
209.000	-1.276	209.000	3514344156.460	1442.735	209.470	1652.205	0.127	-1.282	-0.546	0.570	-0.258
210.000	-1.276	210.000	3514344157.960	1590.232	253.870	1844.101	0.138	-1.282	0.711	0.570	-0.258
211.000	-0.535	211.000	3514344159.460	1797.846	287.910	2085.756	0.138	-1.282	0.711	0.570	-0.258
212.000	-0.535	212.000	3514344160.960	14.252	14.504	28.756	0.504	-1.282	0.711	0.793	-0.258
213.000	-1.440	213.000	3514344162.459	-19.492	-64.232	-83.724	0.767	-1.282	0.711	0.793	-0.258
214.000	-1.440	214.000	3514344163.959	-47.996	-39.565	-87.562	0.452	-1.282	0.711	0.793	0.741
215.000	-2.292	215.000	3514344165.460	33.034	-50.419	-17.385	2.900	-1.282	0.711	0.793	0.741
216.000	-2.292	216.000	3514344166.959	-24.287	-82.288	-106.575	0.772	0.096	0.711	0.793	0.741
217.000	-2.278	217.000	3514344168.459	-69.353	-93.733	-163.086	0.575	0.096	0.711	0.793	0.741
274.000	-0.631	274.000	3514344253.960	1862.449	251.699	2114.148	0.119	-0.023	0.837	-0.611	-0.373
275.000	0.279	275.000	3514344255.460	2081.563	126.392	2207.955	0.057	-0.023	0.837	-0.611	-0.373
276.000	0.279	276.000	3514344256.960	1174.159	660.969	1835.128	0.360	-0.023	0.837	-1.504	-0.373
277.000	1.766	277.000	3514344258.461	1912.177	437.784	2349.961	0.186	-0.023	0.837	-1.504	-0.373
278.000	1.766	278.000	3514344259.961	1197.336	798.707	1996.043	0.400	-0.023	0.837	-1.504	3.102
279.000	-1.520	279.000	3514344261.461	1234.987	569.702	1804.689	0.316	-0.023	0.837	-1.504	3.102
280.000	-1.520	280.000	3514344262.960	24.997	-65.909	-40.912	1.611	-1.202	0.837	-1.504	3.102
281.000	-2.851	281.000	3514344264.461	4.618	49.037	53.655	0.914	-1.202	0.837	-1.504	3.102
282.000	-2.851	282.000	3514344265.961	-4.440	-14.603	-19.043	0.767	-1.202	2.666	-1.504	3.102
283.000	0.025	283.000	3514344267.460	157.221	95.312	252.533	0.377	-1.202	2.666	-1.504	3.102
284.000	0.025	284.000	3514344268.960	1691.286	351.648	2042.935	0.172	-1.202	2.666	1.882	3.102
285.000	-1.970	285.000	3514344270.460	1114.352	1007.289	2121.641	0.475	-1.202	2.666	1.882	3.102
296.000	-1.983	296.000	3514344286.960	1742.746	303.006	2045.752	0.148	0.162	-1.807	-2.183	0.004
297.000	-1.948	297.000	3514344288.460	55.766	66.107	121.873	0.542	0.162	-1.807	-2.183	0.004
298.000	-1.948	298.000	3514344289.960	11.899	36.507	48.406	0.754	0.162	1.050	-2.183	0.004
299.000	-0.709	299.000	3514344291.460	24.820	20.720	45.540	0.455	0.162	1.050	-2.183	0.004
300.000	-0.709	300.000	3514344292.960	24.953	100.837	125.790	0.802	0.162	1.050	0.367	0.004
301.000	-1.103	301.000	3514344294.462	-25.708	4.539	-21.169	-0.214	0.162	1.050	0.367	0.004
302.000	-1.103	302.000	3514344295.961	-9.058	-43.512	-52.570	0.828	0.162	1.050	0.367	-1.374
303.000	0.137	303.000	3514344297.462	-32.856	-25.061	-57.917	0.433	0.162	1.050	0.367	-1.374
324.000	1.383	324.000	3514344328.961	1890.376	355.398	2245.774	0.158	0.748	0.296	-0.313	-0.386
325.000	1.682	325.000	3514344330.461	1555.378	601.571	2156.949	0.279	0.748	0.296	-0.313	-0.386
326.000	1.682	326.000	3514344331.961	1497.791	529.150	2026.941	0.261	0.748	0.296	-0.313	-2.860
327.000	4.514	327.000	3514344333.462	1736.708	222.395	1959.103	0.114	0.748	0.296	-0.313	-2.860
328.000	4.514	328.000	3514344334.961	859.141	691.851	1550.992	0.446	-3.098	0.296	-0.313	-2.860
329.000	1.160	329.000	3514344336.461	1568.831	428.905	1997.736	0.215	-3.098	0.296	-0.313	-2.860
330.000	1.160	330.000	3514344337.960	1454.146	355.694	1809.839	0.197	-3.098	-0.114	-0.313	-2.860
331.000	1.265	331.000	3514344339.462	1304.651	696.686	2001.337	0.348	-3.098	-0.114	-0.313	-2.860
332.000	1.265	332.000	3514344340.963	1872.927	251.995	2124.922	0.119	-3.098	-0.114	-0.157	-2.860
333.000	1.545	333.000	3514344342.461	1545.610	519.678	2065.288	0.252	-3.098	-0.114	-0.157	-2.860
334.000	1.545	334.000	3514344343.961	1205.328	747.993	1953.321	0.383	-3.098	-0.114	-0.157	2.926
335.000	-1.585	335.000	3514344345.462	1147.652	742.467	1890.120	0.393	-3.098	-0.114	-0.157	2.926
336.000	-1.585	336.000	3514344346.961	1668.287	363.488	2031.776	0.179	-0.160	-0.114	-0.157	2.926
337.000	-2.021	337.000	3514344348.461	1753.535	368.619	2122.154	0.174	-0.160	-0.114	-0.157	2.926
338.000	-2.021	338.000	3514344349.961	1269.397	591.113	1860.510	0.318	-0.160	-2.020	-0.157	2.926
339.000	-3.912	339.000	3514344351.461	1594.228	251.699	1845.927	0.136	-0.160	-2.020	-0.157	2.926
340.000	-3.912	340.000	3514344352.963	1652.703	403.152	2055.855	0.196	-0.160	-2.020	1.156	2.926
341.000	-5.132	341.000	3514344354.462	1253.413	494.518	1747.931	0.283	-0.160	-2.020	1.156	2.926
342.000	-5.132	342.000	3514344355.962	1686.136	214.008	1900.144	0.113	-0.160	-2.020	1.156	-1.882
343.000	-3.286	343.000	3514344357.461	1273.837	696.587	1970.425	0.354	-0.160	-2.020	1.156	-1.882
344.000	-3.286	344.000	3514344358.960	1463.958	483.368	1947.326	0.248	1.267	-2.020	1.156	-1.882
345.000	-2.246	345.000	3514344360.461	1286.624	338.822	1625.446	0.208	1.267	-2.020	1.156	-1.882
346.000	-2.246	346.000	3514344361.961	1228.460	280.608	1509.069	0.186	1.267	0.526	1.156	-1.882
347.000	-1.559	347.000	3514344363.462	1446.110	527.966	1974.075	0.267	1.267	0.526	1.156	-1.882
348.000	-1.559	348.000	3514344364.962	1923.276	399.995	2323.271	0.172	1.267	0.526	-1.499	-1.882
349.000	-0.031	349.000	3514344366.462	727.184	1039.454	1766.638	0.588	1.267	0.526	-1.499	-1.882
350.000	-0.031	350.000	3514344367.963	1623.976	401.672	2025.648	0.198	1.267	0.526	-1.499	-0.927
351.000	0.834	351.000	3514344369.462	1116.705	596.441	1713.146	0.348	1.267	0.526	-1.499	-0.927
352.000	0.834	352.000	3514344370.961	1592.851	403.646	1996.497	0.202	-0.198	0.526	-1.499	-0.927
353.000	0.340	353.000	3514344372.462	1447.175	445.678	1892.853	0.235	-0.198	0.526	-1.499	-0.927
354.000	0.340	354.000	3514344373.961	1298.701	420.419	1719.120	0.245	-0.198	-0.838	-1.499	-0.927
355.000	-0.292	355.000	3514344375.461	1451.082	320.568	1771.651	0.181	-0.198	-0.838	-1.499	-0.927
356.000	-0.292	356.000	3514344376.962	1404.951	600.091	2005.042	0.299	-0.198	-0.838	-3.433	-0.927
357.000	3.367	357.000	3514344378.461	2056.210	182.830	2239.040	0.082	-0.198	-0.838	-3.433	-0.927
358.000	3.367	358.000	3514344379.961	686.647	1210.740	1897.387	0.638	-0.198	-0.838	-3.433	-1.285
359.000	4.708	359.000	3514344381.464	1907.292	169.904	2077.197	0.082	-0.198	-0.838	-3.433	-1.285
360.000	4.708	360.000	3514344382.961	815.584	996.337	1811.922	0.550	0.080	-0.838	-3.433	-1.285
361.000	4.529	361.000	3514344384.461	1568.787	363.686	1932.472	0.188	0.080	-0.838	-3.433	-1.285
362.000	4.529	362.000	3514344385.963	1616.872	402.856	2019.728	0.199	0.080	1.041	-3.433	-1.285
363.000	5.924	363.000	3514344387.462	1692.885	394.864	2087.749	0.189	0.080	1.041	-3.433	-1.285
374.000	-0.312	374.000	3514344403.964	1525.186	559.243	2084.429	0.268	0.099	0.092	-2.377	-1.471
375.000	1.019	375.000	3514344405.464	1115.729	641.926	1757.655	0.365	0.099	0.092	-2.377	-1.471
376.000	1.019	376.000	3514344406.961	1439.360	338.328	1777.689	0.190	0.072	0.092	-2.377	-1.471
377.000	0.870	377.000	3514344408.462	1689.732	211.838	1901.570	0.111	0.072	0.092	-2.377	-1.471
378.000	0.870	378.000	3514344409.962	1527.850	362.896	1890.746	0.192	0.072	-1.940	-2.377	-1.471
379.000	-0.811	379.000	3514344411.463	1330.758	730.035	2060.793	0.354	0.072	-1.940	-2.377	-1.471
380.000	-0.811	380.000	3514344412.962	1852.370	468.470	2320.840	0.202	0.072	-1.940	-0.823	-1.471
381.000	0.248	381.000	3514344414.462	1551.870	692.246	2244.116	0.308	0.072	-1.940	-0.823	-1.471
382.000	0.248	382.000	3514344415.963	1029.548	853.369	1882.917	0.453	0.072	-1.940	-0.823	-1.539
383.000	1.799	383.000	3514344417.464	1358.331	596.342	1954.673	0.305	0.072	-1.940	-0.823	-1.539
384.000	1.799	384.000	3514344418.962	1343.812	750.262	2094.074	0.358	0.709	-1.940	-0.823	-1.539
385.000	2.348	385.000	3514344420.463	1584.327	576.510	2160.837	0.267	0.709	-1.940	-0.823	-1.539
386.000	2.348	386.000	3514344421.963	1629.703	262.947	1892.650	0.139	0.709	-1.341	-0.823	-1.539
387.000	1.248	387.000	3514344423.462	1412.587	544.246	1956.833	0.278	0.709	-1.341	-0.823	-1.539
388.000	1.248	388.000	3514344424.962	1499.167	260.184	1759.352	0.148	0.709	-1.341	1.274	-1.539
389.000	0.068	389.000	3514344426.462	1234.232	824.854	2059.086	0.401	0.709	-1.341	1.274	-1.539
390.000	0.068	390.000	3514344427.964	1489.311	305.571	1794.882	0.170	0.709	-1.341	1.274	0.468
391.000	-0.388	391.000	3514344429.464	1234.898	830.873	2065.771	0.402	0.709	-1.341	1.274	0.468
392.000	-0.388	392.000	3514344430.961	1525.586	385.491	1911.077	0.202	-1.125	-1.341	1.274	0.468
393.000	-1.757	393.000	3514344432.462	1675.125	525.696	2200.821	0.239	-1.125	-1.341	1.274	0.468
394.000	-1.757	394.000	3514344433.963	1752.159	336.552	2088.711	0.161	-1.125	-1.146	1.274	0.468
395.000	-2.767	395.000	3514344435.464	1702.031	91.760	1793.792	0.051	-1.125	-1.146	1.274	0.468
396.000	-2.767	396.000	3514344436.963	1389.633	441.534	1831.166	0.241	-1.125	-1.146	-2.027	0.468
397.000	-0.499	397.000	3514344438.463	2098.923	168.621	2267.545	0.074	-1.125	-1.146	-2.027	0.468
398.000	-0.499	398.000	3514344439.963	1010.234	742.369	1752.603	0.424	-1.125	-1.146	-2.027	-1.764
399.000	1.397	399.000	3514344441.463	1336.441	152.440	1488.881	0.102	-1.125	-1.146	-2.027	-1.764
400.000	1.397	400.000	3514344442.962	981.996	904.577	1886.573	0.479	-0.684	-1.146	-2.027	-1.764
401.000	0.337	401.000	3514344444.462	1465.912	392.990	1858.901	0.211	-0.684	-1.146	-2.027	-1.764
402.000	0.337	402.000	3514344445.962	1540.282	402.758	1943.040	0.207	-0.684	1.672	-2.027	-1.764
403.000	2.177	403.000	3514344447.462	1611.899	342.867	1954.766	0.175	-0.684	1.672	-2.027	-1.764
404.000	2.177	404.000	3514344448.963	1837.274	213.219	2050.493	0.104	-0.684	1.672	3.073	-1.764
405.000	-0.743	405.000	3514344450.464	1508.491	785.387	2293.879	0.342	-0.684	1.672	3.073	-1.764
406.000	-0.743	406.000	3514344451.964	1479.587	419.235	1898.822	0.221	-0.684	1.672	3.073	3.318
407.000	-4.098	407.000	3514344453.464	1147.919	813.212	1961.130	0.415	-0.684	1.672	3.073	3.318
408.000	-4.098	408.000	3514344454.963	2029.348	58.016	2087.364	0.028	-0.036	1.672	3.073	3.318
409.000	-4.505	409.000	3514344456.463	1837.629	339.414	2177.042	0.156	-0.036	1.672	3.073	3.318
410.000	-4.505	410.000	3514344457.964	1615.185	534.675	2149.860	0.249	-0.036	-0.628	3.073	3.318
411.000	-4.951	411.000	3514344459.463	1283.295	688.201	1971.495	0.349	-0.036	-0.628	3.073	3.318
412.000	-4.951	412.000	3514344460.963	88.711	33.251	121.962	0.273	-0.036	-0.628	-1.070	3.318
413.000	-3.750	413.000	3514344462.464	829.748	1086.025	1915.773	0.567	-0.036	-0.628	-1.070	3.318
414.000	-3.750	414.000	3514344463.963	2309.113	184.704	2493.817	0.074	-0.036	-0.628	-1.070	-3.404
415.000	-0.173	415.000	3514344465.463	1444.822	541.286	1986.108	0.273	-0.036	-0.628	-1.070	-3.404
416.000	-0.173	416.000	3514344466.963	1317.971	814.297	2132.268	0.382	0.817	-0.628	-1.070	-3.404
417.000	0.334	417.000	3514344468.464	1856.988	396.048	2253.036	0.176	0.817	-0.628	-1.070	-3.404
418.000	0.334	418.000	3514344469.964	1964.169	235.222	2199.391	0.107	0.817	-0.673	-1.070	-3.404
419.000	-0.251	419.000	3514344471.464	1385.992	543.555	1929.547	0.282	0.817	-0.673	-1.070	-3.404
428.000	0.770	428.000	3514344484.963	1703.496	367.830	2071.326	0.178	-0.606	-1.828	2.573	0.962
429.000	-1.484	429.000	3514344486.464	1742.036	602.459	2344.495	0.257	-0.606	-1.828	2.573	0.962
430.000	-1.484	430.000	3514344487.965	1302.742	591.705	1894.446	0.312	-0.606	-1.828	2.573	-2.841
431.000	1.830	431.000	3514344489.464	1036.030	349.576	1385.607	0.252	-0.606	-1.828	2.573	-2.841
432.000	1.830	432.000	3514344490.964	1306.560	835.017	2141.577	0.390	-0.163	-1.828	2.573	-2.841
433.000	1.316	433.000	3514344492.464	1590.898	216.771	1807.669	0.120	-0.163	-1.828	2.573	-2.841
434.000	1.316	434.000	3514344493.964	1738.795	486.329	2225.123	0.219	-0.163	-0.612	2.573	-2.841
435.000	0.669	435.000	3514344495.464	1596.981	621.107	2218.088	0.280	-0.163	-0.612	2.573	-2.841
436.000	0.669	436.000	3514344496.964	2023.843	95.312	2119.155	0.045	-0.163	-0.612	0.487	-2.841
437.000	0.494	437.000	3514344498.464	1008.325	1080.302	2088.627	0.517	-0.163	-0.612	0.487	-2.841
438.000	0.494	438.000	3514344499.965	1884.027	-6.413	1877.614	-0.003	-0.163	-0.612	0.487	1.211
439.000	-0.540	439.000	3514344501.464	1090.643	656.331	1746.974	0.376	-0.163	-0.612	0.487	1.211
440.000	-0.540	440.000	3514344502.964	1798.069	130.536	1928.605	0.068	0.868	-0.612	0.487	1.211
441.000	0.003	441.000	3514344504.465	1413.919	288.206	1702.125	0.169	0.868	-0.612	0.487	1.211
442.000	0.003	442.000	3514344505.964	1692.219	103.205	1795.424	0.057	0.868	-2.068	0.487	1.211
443.000	-2.241	443.000	3514344507.464	1861.250	415.584	2276.834	0.183	0.868	-2.068	0.487	1.211
460.000	-3.310	460.000	3514344532.964	1694.616	332.704	2027.321	0.164	-1.911	0.705	-2.703	2.647
461.000	-0.085	461.000	3514344534.464	1482.340	518.790	2001.130	0.259	-1.911	0.705	-2.703	2.647
462.000	-0.085	462.000	3514344535.964	838.228	922.830	1761.058	0.524	-1.911	0.705	-2.703	-1.754
463.000	2.128	463.000	3514344537.466	1294.927	198.518	1493.445	0.133	-1.911	0.705	-2.703	-1.754
464.000	2.128	464.000	3514344538.965	1527.051	128.168	1655.219	0.077	0.831	0.705	-2.703	-1.754
465.000	2.516	465.000	3514344540.465	1625.264	772.561	2397.824	0.322	0.831	0.705	-2.703	-1.754
466.000	2.516	466.000	3514344541.965	1571.451	453.966	2025.416	0.224	0.831	-0.161	-2.703	-1.754
467.000	2.104	467.000	3514344543.465	1739.327	244.792	1984.120	0.123	0.831	-0.161	-2.703	-1.754
468.000	2.104	468.000	3514344544.966	2025.796	229.104	2254.901	0.102	0.831	-0.161	2.330	-1.754
469.000	0.102	469.000	3514344546.465	942.924	980.846	1923.770	0.510	0.831	-0.161	2.330	-1.754
470.000	0.102	470.000	3514344547.966	1866.533	83.275	1949.808	0.043	0.831	-0.161	2.330	-0.488
471.000	1.038	471.000	3514344549.465	1505.161	558.947	2064.109	0.271	0.831	-0.161	2.330	-0.488
472.000	1.038	472.000	3514344550.964	1266.467	657.811	1924.278	0.342	-0.863	-0.161	2.330	-0.488
473.000	-0.336	473.000	3514344552.464	1543.612	528.952	2072.564	0.255	-0.863	-0.161	2.330	-0.488
474.000	-0.336	474.000	3514344553.964	1823.821	239.760	2063.581	0.116	-0.863	-0.192	2.330	-0.488
475.000	-0.859	475.000	3514344555.466	1734.044	404.534	2138.577	0.189	-0.863	-0.192	2.330	-0.488
484.000	0.219	484.000	3514344568.965	2135.820	42.032	2177.852	0.019	-1.223	-1.121	0.277	0.625
485.000	0.513	485.000	3514344570.465	968.054	970.190	1938.244	0.501	-1.223	-1.121	0.277	0.625
486.000	0.513	486.000	3514344571.966	1346.698	566.249	1912.946	0.296	-1.223	-1.121	0.277	-3.361
487.000	4.357	487.000	3514344573.466	1494.594	378.190	1872.784	0.202	-1.223	-1.121	0.277	-3.361
488.000	4.357	488.000	3514344574.965	1601.510	409.763	2011.273	0.204	-0.134	-1.121	0.277	-3.361
489.000	3.716	489.000	3514344576.465	1210.034	477.646	1687.680	0.283	-0.134	-1.121	0.277	-3.361
490.000	3.716	490.000	3514344577.965	1851.526	74.888	1926.414	0.039	-0.134	-2.787	0.277	-3.361
491.000	0.334	491.000	3514344579.465	1466.844	469.753	1936.597	0.243	-0.134	-2.787	0.277	-3.361
