0.000	0.000	0.000	0.000	0.000
3511328492.913	0.000	0.000	0.000	NaN
3511328494.287	-1.770	24.113	22.343	1.079
3511328495.786	1203.427	63.602	1267.029	0.050
3511328497.286	1321.069	75.149	1396.218	0.054
3511328498.786	1060.908	62.742	1123.650	0.056
3511328500.300	1271.526	171.984	1443.511	0.119
3511328501.786	-30.254	-55.996	-86.250	0.649
3511328503.286	13.466	-105.387	-91.921	1.146
3511328504.785	1621.874	133.582	1755.456	0.076
3511328506.299	1591.412	80.811	1672.223	0.048
3511328507.798	1716.087	-13.116	1702.971	-0.008
3511328509.298	1838.713	91.882	1930.595	0.048
3511328510.802	1493.065	27.482	1520.547	0.018
3511328512.299	1740.718	-14.842	1725.876	-0.009
3511328513.800	1839.209	67.780	1906.989	0.036
3511328515.301	1639.936	1.651	1641.587	0.001
3511328516.796	1654.564	193.816	1848.380	0.105
3511328518.298	1737.644	-10.680	1726.964	-0.006
3511328519.800	1665.733	35.260	1700.993	0.021
3511328521.300	1510.415	-85.124	1425.291	-0.060
3511328522.792	1333.581	4.793	1338.374	0.004
3511328524.297	1631.872	39.656	1671.527	0.024
3511328525.798	1672.123	12.244	1684.368	0.007
3511328527.299	1808.464	62.909	1871.373	0.034
3511328528.799	1795.950	31.804	1827.755	0.017
3511328530.299	1801.364	-98.938	1702.426	-0.058
3511328531.799	1774.145	-7.938	1766.207	-0.004
3511328533.298	1806.274	26.538	1832.812	0.014
3511328534.797	1622.084	-35.107	1586.977	-0.022
3511328536.301	1674.107	-1.571	1672.536	-0.001
3511328537.801	1747.926	-5.656	1742.270	-0.003
3511328539.300	1715.419	13.904	1729.323	0.008
3511328540.800	1781.499	-38.480	1743.019	-0.022
3511328542.300	1684.141	27.880	1712.021	0.016
3511328543.800	1755.455	19.398	1774.853	0.011
3511328545.298	1793.761	34.160	1827.921	0.019
3511328546.798	1666.615	0.709	1667.324	0.000
3511328548.300	1814.719	6.596	1821.315	0.004
3511328549.803	1756.660	83.242	1839.902	0.045
3511328551.300	1718.951	20.884	1739.835	0.012
3511328552.798	1706.052	-3.451	1702.601	-0.002
3511328554.299	1619.649	39.342	1658.991	0.024
3511328555.800	1827.154	90.067	1917.221	0.047
3511328557.298	1744.145	47.822	1791.967	0.027
3511328558.799	1642.127	67.378	1709.505	0.039
3511328560.299	1586.149	44.920	1631.069	0.028
3511328561.800	1710.504	10.289	1720.793	0.006
3511328563.300	1631.026	101.304	1732.331	0.058
3511328564.799	1546.251	145.042	1691.293	0.086
3511328566.299	1669.759	136.802	1806.561	0.076
3511328567.798	1693.365	237.000	1930.365	0.123
3511328569.300	1588.730	228.529	1817.259	0.126
3511328570.797	1583.778	122.976	1706.754	0.072
3511328572.301	1473.455	178.420	1651.875	0.108
3511328573.799	1627.246	196.322	1823.568	0.108
3511328575.299	1637.177	170.649	1807.826	0.094
3511328576.797	1561.976	213.524	1775.500	0.120
3511328578.301	1633.923	149.753	1783.676	0.084
3511328579.797	1574.979	193.498	1768.477	0.109
3511328581.302	1570.599	115.833	1686.432	0.069
3511328582.800	1622.689	102.796	1725.485	0.060
3511328584.302	1654.805	187.056	1841.861	0.102
3511328585.800	1733.331	212.424	1945.755	0.109
3511328587.300	1525.398	75.624	1601.022	0.047
3511328588.800	1714.289	122.271	1836.560	0.067
3511328590.301	1563.882	121.409	1685.291	0.072
3511328591.798	1712.732	134.447	1847.178	0.073
3511328593.299	1694.604	92.273	1786.877	0.052
3511328594.799	1709.264	140.724	1849.988	0.076
3511328596.299	1559.040	77.431	1636.471	0.047
3511328597.799	1644.564	94.707	1739.270	0.054
3511328599.301	1647.179	116.858	1764.037	0.066
3511328600.800	1684.212	-55.913	1628.299	-0.034
3511328602.300	1663.184	10.916	1674.099	0.007
3511328603.802	1678.561	39.502	1718.063	0.023
3511328605.300	1666.725	114.196	1780.921	0.064
3511328606.802	1737.467	107.193	1844.660	0.058
3511328608.299	1820.372	99.102	1919.474	0.052
3511328609.800	1591.520	114.262	1705.782	0.067
3511328611.299	1649.157	-25.993	1623.164	-0.016
3511328612.799	1788.885	33.844	1822.729	0.019
3511328614.299	1773.655	153.053	1926.708	0.079
3511328615.799	1628.165	-27.564	1600.601	-0.017
3511328617.300	1568.266	-23.082	1545.184	-0.015
3511328618.801	1694.918	67.056	1761.974	0.038
3511328620.304	1326.298	358.962	1685.260	0.213
3511328621.802	1211.307	521.593	1732.900	0.301
3511328623.302	992.597	740.627	1733.224	0.427
3511328624.801	1175.542	460.509	1636.051	0.281
3511328626.301	1028.358	645.049	1673.407	0.385
3511328627.800	1103.840	334.069	1437.909	0.232
3511328629.302	980.901	652.038	1632.939	0.399
3511328630.802	1121.549	445.264	1566.814	0.284
3511328632.299	1049.069	653.136	1702.205	0.384
3511328633.799	994.712	691.771	1686.483	0.410
3511328635.298	1028.995	631.151	1660.146	0.380
3511328636.805	1296.724	354.022	1650.746	0.214
3511328638.300	1435.040	196.018	1631.058	0.120
3511328639.799	1492.110	143.951	1636.061	0.088
3511328641.303	1526.105	116.780	1642.885	0.071
3511328642.798	1591.837	-2.824	1589.012	-0.002
3511328644.298	1496.140	65.880	1562.020	0.042
3511328645.801	1506.211	47.658	1553.869	0.031
3511328647.303	1552.577	89.522	1642.099	0.055
3511328648.799	1477.089	-26.231	1450.858	-0.018
3511328650.301	1465.711	19.638	1485.349	0.013
3511328651.800	1370.474	85.676	1456.149	0.059
3511328653.301	1384.893	76.171	1461.064	0.052
3511328654.798	1257.215	64.160	1321.375	0.049
3511328656.300	1262.019	65.962	1327.981	0.050
3511328657.801	1347.542	14.296	1361.838	0.010
3511328659.301	1288.807	103.262	1392.069	0.074
3511328660.820	1130.276	85.287	1215.563	0.070
3511328662.301	1140.878	95.880	1236.758	0.078
3511328663.800	1231.061	111.280	1342.341	0.083
3511328665.302	1124.731	94.162	1218.893	0.077
3511328666.799	1136.918	136.871	1273.789	0.107
3511328668.301	975.104	54.664	1029.769	0.053
3511328669.798	962.490	108.687	1071.177	0.101
3511328671.304	921.531	102.951	1024.482	0.100
3511328672.802	959.626	207.087	1166.713	0.177
3511328674.302	1012.635	320.800	1333.435	0.241
3511328675.798	758.724	152.820	911.544	0.168
3511328677.299	801.125	202.758	1003.883	0.202
3511328678.800	755.225	109.778	865.003	0.127
3511328680.301	782.439	236.071	1018.510	0.232
3511328681.803	831.450	218.709	1050.159	0.208
3511328683.303	682.783	288.131	970.914	0.297
3511328684.798	745.722	186.582	932.304	0.200
3511328686.302	700.414	237.716	938.130	0.253
3511328687.792	730.104	229.551	959.655	0.239
3511328689.300	767.485	212.344	979.830	0.217
3511328690.801	790.706	160.833	951.539	0.169
3511328692.303	825.622	228.842	1054.464	0.217
3511328693.800	865.904	9.336	875.240	0.011
3511328695.298	1195.440	159.729	1355.169	0.118
3511328696.802	1372.457	-11.538	1360.919	-0.008
3511328698.303	1385.071	111.211	1496.282	0.074
3511328699.798	1346.055	44.851	1390.906	0.032
3511328701.303	1488.896	69.736	1558.632	0.045
3511328702.798	1349.694	-21.751	1327.943	-0.016
3511328704.289	1452.003	105.153	1557.156	0.068
3511328705.805	1388.954	-10.609	1378.345	-0.008
3511328707.304	1506.031	-39.111	1466.920	-0.027
3511328708.801	1471.154	13.900	1485.054	0.009
3511328710.303	1424.013	-103.900	1320.113	-0.079
3511328711.801	1449.842	91.482	1541.324	0.059
3511328713.304	1627.742	35.260	1663.002	0.021
3511328714.804	1499.424	-22.376	1477.048	-0.015
3511328716.301	1453.661	-39.262	1414.399	-0.028
3511328717.804	1553.212	70.829	1624.041	0.044
3511328719.304	1515.895	36.122	1552.017	0.023
3511328720.798	1548.474	36.671	1585.145	0.023
3511328722.304	1424.614	-89.282	1335.332	-0.067
3511328723.798	1428.250	-0.164	1428.085	-0.000
3511328725.303	1527.201	-14.691	1512.510	-0.010
