0.000000	3511327370.580260	NaN	0.000000	0.000000	0.000000	78150000.000000
1.000000	3511327372.832388	NaN	0.000000	0.000000	0.000000	78150000.000000
2.000000	3511327373.034400	0.363382	0.000000	0.000000	0.000000	78150000.000000
3.000000	3511327374.358476	0.005858	0.000000	0.000000	0.000000	78150000.000000
4.000000	3511327375.858562	-0.052376	0.000000	0.000000	0.000000	78150000.000000
5.000000	3511327377.360648	0.065197	0.000000	0.000000	0.000000	78149800.000000
6.000000	3511327378.860734	0.076823	0.000000	0.000000	0.000000	78149600.000000
7.000000	3511327380.359819	-0.034543	0.000000	0.000000	0.000000	78149400.000000
8.000000	3511327381.860905	0.016202	0.000000	0.000000	0.000000	78149200.000000
9.000000	3511327383.359991	0.065030	0.000000	0.000000	0.000000	78149000.000000
10.000000	3511327384.860076	0.024027	0.000000	0.000000	0.000000	78148800.000000
11.000000	3511327386.360162	0.023368	0.000000	0.000000	0.000000	78148600.000000
12.000000	3511327387.861248	-0.031862	0.000000	0.000000	0.000000	78148400.000000
13.000000	3511327389.371335	-0.139426	0.000000	0.000000	0.000000	78148200.000000
14.000000	3511327390.872420	0.006131	0.000000	0.000000	0.000000	78148000.000000
15.000000	3511327392.373506	0.007697	0.000000	0.000000	0.000000	78147800.000000
16.000000	3511327393.873592	0.031680	0.000000	0.000000	0.000000	78147600.000000
17.000000	3511327395.372678	-0.016213	0.000000	0.000000	0.000000	78147400.000000
18.000000	3511327396.871764	0.016841	0.000000	0.000000	0.000000	78147200.000000
19.000000	3511327398.373849	-0.022400	0.000000	0.000000	0.000000	78147000.000000
20.000000	3511327399.873935	-0.029359	0.000000	0.000000	0.000000	78146800.000000
21.000000	3511327401.372021	-0.006275	0.000000	0.000000	0.000000	78146600.000000
22.000000	3511327402.876107	0.000961	0.000000	0.000000	0.000000	78146400.000000
23.000000	3511327404.375193	-0.017757	0.000000	0.000000	0.000000	78146200.000000
24.000000	3511327405.873279	-0.042251	0.000000	0.000000	0.000000	78146000.000000
25.000000	3511327407.374364	-0.012156	0.000000	0.000000	0.000000	78145800.000000
26.000000	3511327408.873450	-0.022731	0.000000	0.000000	0.000000	78145600.000000
27.000000	3511327410.372536	0.026944	0.000000	0.000000	0.000000	78145400.000000
28.000000	3511327411.875622	0.038608	0.000000	0.000000	0.000000	78145200.000000
29.000000	3511327413.372707	0.010585	0.000000	0.000000	0.000000	78145000.000000
30.000000	3511327414.876793	-0.004280	0.000000	0.000000	0.000000	78144800.000000
31.000000	3511327416.377879	0.006770	0.000000	0.000000	0.000000	78144600.000000
32.000000	3511327417.874965	0.035593	0.000000	0.000000	0.000000	78144400.000000
33.000000	3511327419.375051	0.019486	0.000000	0.000000	0.000000	78144200.000000
34.000000	3511327420.871136	0.058524	0.000000	0.000000	0.000000	78144000.000000
35.000000	3511327422.373222	0.047847	0.000000	0.000000	0.000000	78143800.000000
36.000000	3511327423.873308	0.032203	0.000000	0.000000	0.000000	78143600.000000
37.000000	3511327425.372394	-0.027741	0.000000	0.000000	0.000000	78143400.000000
38.000000	3511327426.875480	0.050932	0.000000	0.000000	0.000000	78143200.000000
39.000000	3511327428.376565	0.036188	0.000000	0.000000	0.000000	78143000.000000
40.000000	3511327429.876651	0.103790	0.000000	0.000000	0.000000	78142800.000000
41.000000	3511327431.374737	0.072208	0.000000	0.000000	0.000000	78142600.000000
42.000000	3511327432.878823	0.050974	0.000000	0.000000	0.000000	78142400.000000
43.000000	3511327434.376909	0.074671	0.000000	0.000000	0.000000	78142200.000000
44.000000	3511327435.874994	0.042824	0.000000	0.000000	0.000000	78142000.000000
45.000000	3511327437.375080	0.040604	0.000000	0.000000	0.000000	78141800.000000
46.000000	3511327438.875166	0.072960	0.000000	0.000000	0.000000	78141600.000000
47.000000	3511327440.376252	0.145810	0.000000	0.000000	0.000000	78141400.000000
48.000000	3511327441.876338	0.052057	0.000000	0.000000	0.000000	78141200.000000
49.000000	3511327443.373423	0.076309	0.000000	0.000000	0.000000	78141000.000000
50.000000	3511327444.873509	0.057300	0.000000	0.000000	0.000000	78140800.000000
51.000000	3511327446.375595	0.017105	0.000000	0.000000	0.000000	78140600.000000
52.000000	3511327447.874681	0.093647	0.000000	0.000000	0.000000	78140400.000000
53.000000	3511327449.374767	0.024420	0.000000	0.000000	0.000000	78140200.000000
54.000000	3511327450.875853	0.085173	0.000000	0.000000	0.000000	78140000.000000
55.000000	3511327452.376938	0.047469	0.000000	0.000000	0.000000	78139800.000000
56.000000	3511327453.876024	0.046278	0.000000	0.000000	0.000000	78139600.000000
57.000000	3511327455.376110	0.044947	0.000000	0.000000	0.000000	78139400.000000
58.000000	3511327456.875196	0.055598	0.000000	0.000000	0.000000	78139200.000000
59.000000	3511327458.375281	-0.010649	0.000000	0.000000	0.000000	78139000.000000
60.000000	3511327459.874367	0.012095	0.000000	0.000000	0.000000	78138800.000000
61.000000	3511327461.373453	-0.030113	0.000000	0.000000	0.000000	78138600.000000
62.000000	3511327462.873538	0.025332	0.000000	0.000000	0.000000	78138400.000000
63.000000	3511327464.374625	0.019675	0.000000	0.000000	0.000000	78138200.000000
64.000000	3511327465.875710	0.102154	0.000000	0.000000	0.000000	78138000.000000
65.000000	3511327467.374796	-0.007523	0.000000	0.000000	0.000000	78137800.000000
66.000000	3511327468.874882	0.015272	0.000000	0.000000	0.000000	78137600.000000
67.000000	3511327470.373968	0.060324	0.000000	0.000000	0.000000	78137400.000000
68.000000	3511327471.873054	-0.028431	0.000000	0.000000	0.000000	78137200.000000
69.000000	3511327473.373139	0.014957	0.000000	0.000000	0.000000	78137000.000000
