0.000	0.000	0.000	0.000	0.000
3511325967.000	0.000	0.000	0.000	NaN
3511325968.359	-17.104	-26.307	-43.411	0.606
3511325969.866	1255.447	36.442	1291.889	0.028
3511325971.367	1326.299	69.738	1396.037	0.050
3511325972.868	1333.406	0.791	1334.197	0.001
3511325974.366	1361.923	34.636	1396.559	0.025
3511325975.866	1383.446	14.136	1397.581	0.010
3511325977.367	1283.010	-69.811	1213.199	-0.058
3511325978.866	1388.711	-73.578	1315.133	-0.056
3511325980.366	1365.846	-1.729	1364.117	-0.001
3511325981.866	1339.198	3.378	1342.576	0.003
3511325983.366	1311.495	-69.340	1242.155	-0.056
3511325984.867	1364.218	-34.864	1329.353	-0.026
3511325986.355	1303.789	-78.060	1225.729	-0.064
3511325987.866	1402.174	57.249	1459.423	0.039
3511325989.368	1352.698	43.818	1396.516	0.031
3511325990.866	1379.449	3.533	1382.982	0.003
3511325992.366	1293.542	0.156	1293.698	0.000
3511325993.868	1382.028	93.682	1475.710	0.063
3511325995.368	1231.310	-57.171	1174.139	-0.049
3511325996.867	1327.289	-44.220	1283.069	-0.034
3511325998.368	1301.848	34.713	1336.561	0.026
3511325999.867	1316.904	-31.878	1285.026	-0.025
3511326001.368	1237.179	65.267	1302.446	0.050
3511326002.866	1316.938	13.436	1330.374	0.010
3511326004.367	1327.397	-4.091	1323.306	-0.003
3511326005.868	1331.179	22.620	1353.799	0.017
3511326007.364	1300.398	51.044	1351.443	0.038
3511326008.867	1305.556	17.038	1322.594	0.013
3511326010.367	1403.976	28.907	1432.882	0.020
3511326011.869	1390.014	54.811	1444.825	0.038
3511326013.368	1318.278	-65.338	1252.940	-0.052
3511326014.866	1342.912	77.904	1420.817	0.055
3511326016.368	1384.646	0.629	1385.275	0.000
3511326017.867	1410.725	63.064	1473.789	0.043
3511326019.368	1282.945	27.649	1310.594	0.021
3511326020.867	1309.128	-7.538	1301.590	-0.006
3511326022.368	1304.644	8.413	1313.057	0.006
3511326023.867	1332.734	13.820	1346.554	0.010
3511326025.367	1314.356	89.758	1404.114	0.064
3511326026.867	1315.484	35.104	1350.589	0.026
3511326028.367	1272.444	18.376	1290.819	0.014
3511326029.879	1211.237	112.300	1323.537	0.085
3511326031.367	1292.833	219.722	1512.555	0.145
3511326032.867	1276.227	201.596	1477.823	0.136
3511326034.368	1448.856	293.622	1742.478	0.169
3511326035.869	1320.257	130.589	1450.846	0.090
3511326037.369	1263.995	116.533	1380.528	0.084
3511326038.865	1274.598	157.142	1431.740	0.110
3511326040.368	1322.132	158.476	1480.608	0.107
3511326041.867	1348.140	172.998	1521.138	0.114
3511326043.367	1225.549	128.864	1354.413	0.095
3511326044.867	1237.318	85.522	1322.840	0.065
3511326046.365	1286.758	147.164	1433.922	0.103
3511326047.868	1260.783	110.016	1370.799	0.080
3511326049.369	1345.030	139.627	1484.657	0.094
3511326050.867	1213.498	75.236	1288.734	0.058
3511326052.365	1334.075	126.124	1460.199	0.086
3511326053.868	1308.524	97.764	1406.288	0.070
3511326055.367	1372.739	132.482	1505.221	0.088
3511326056.866	1318.811	37.696	1356.507	0.028
3511326058.369	1378.635	87.791	1466.426	0.060
3511326059.868	1317.712	118.662	1436.374	0.083
3511326061.368	1345.949	60.467	1406.416	0.043
3511326062.866	1355.631	106.089	1461.720	0.073
3511326064.368	1358.461	100.360	1458.821	0.069
3511326065.868	1248.803	9.733	1258.536	0.008
