0.000	0.000	0.000	0.000	0.000
3511331491.237	0.000	0.000	0.000	NaN
3511331492.614	-36.785	-108.993	-145.778	0.748
3511331494.113	1888.615	265.353	2153.968	0.123
3511331495.613	1907.196	369.076	2276.272	0.162
3511331497.113	2190.088	151.171	2341.259	0.065
3511331498.614	2052.654	499.769	2552.423	0.196
3511331500.113	1202.084	488.609	1690.693	0.289
3511331501.616	1060.837	913.007	1973.844	0.463
3511331503.113	1018.674	1248.322	2266.996	0.551
3511331504.614	1024.086	829.685	1853.771	0.448
3511331506.115	1122.112	1147.416	2269.528	0.506
3511331507.614	1023.514	1010.682	2034.196	0.497
3511331509.125	1247.813	1048.620	2296.433	0.457
3511331510.629	1220.361	1081.140	2301.501	0.470
3511331512.123	1094.866	1194.453	2289.319	0.522
3511331513.628	1331.529	1008.327	2339.856	0.431
3511331515.127	1115.328	1092.200	2207.528	0.495
3511331516.627	1311.210	1275.726	2586.937	0.493
3511331518.123	1408.289	987.911	2396.200	0.412
3511331519.627	1268.558	1158.635	2427.194	0.477
3511331521.125	1226.112	1169.780	2395.892	0.488
3511331522.626	1274.282	1272.667	2546.949	0.500
3511331524.129	1350.647	1281.691	2632.338	0.487
3511331525.628	1260.781	1272.740	2533.521	0.502
3511331527.127	1402.739	1166.809	2569.548	0.454
3511331528.624	1123.175	1115.531	2238.706	0.498
3511331530.127	1360.542	1118.280	2478.822	0.451
3511331531.628	1227.775	712.342	1940.117	0.367
3511331533.123	1313.539	741.251	2054.790	0.361
3511331534.628	1194.913	533.780	1728.693	0.309
3511331536.127	1260.538	569.271	1829.809	0.311
3511331537.630	1398.533	704.107	2102.640	0.335
3511331539.123	1291.884	588.822	1880.706	0.313
3511331540.629	1225.830	451.629	1677.459	0.269
3511331542.126	1153.106	588.036	1741.141	0.338
3511331543.629	1165.368	630.840	1796.208	0.351
3511331545.129	1291.879	655.029	1946.908	0.336
3511331546.628	1249.332	399.722	1649.054	0.242
3511331548.129	1290.400	638.844	1929.244	0.331
3511331549.629	1084.692	287.349	1372.041	0.209
3511331551.127	1007.619	593.069	1600.688	0.371
3511331552.628	1119.959	476.207	1596.166	0.298
3511331554.124	1167.311	191.929	1359.240	0.141
3511331555.629	1188.264	353.071	1541.335	0.229
3511331557.126	1245.906	457.282	1703.188	0.268
3511331558.629	1063.028	486.022	1549.050	0.314
3511331560.129	1189.109	606.569	1795.678	0.338
3511331561.630	1348.743	560.160	1908.903	0.293
3511331563.128	1219.084	469.849	1688.933	0.278
3511331564.629	1310.217	513.502	1823.719	0.282
3511331566.125	1337.961	348.436	1686.397	0.207
3511331567.627	1209.262	381.820	1591.082	0.240
3511331569.127	1130.031	186.664	1316.695	0.142
3511331570.628	1327.075	279.329	1606.404	0.174
3511331572.126	1214.597	183.927	1398.524	0.132
3511331573.631	969.979	183.440	1153.419	0.159
3511331575.128	1203.607	286.407	1490.014	0.192
3511331576.629	1311.454	277.127	1588.581	0.174
3511331578.129	1348.739	331.078	1679.817	0.197
3511331579.629	1143.066	34.544	1177.611	0.029
3511331581.130	1429.772	-23.007	1406.765	-0.016
3511331582.630	1255.908	9.589	1265.497	0.008
3511331584.129	1166.111	33.611	1199.722	0.028
3511331585.630	1081.294	412.667	1493.961	0.276
3511331587.128	941.534	290.402	1231.936	0.236
3511331588.624	1188.694	355.271	1543.965	0.230
3511331590.128	1427.511	369.013	1796.524	0.205
3511331591.629	1139.788	336.191	1475.979	0.228
3511331593.128	1441.223	401.767	1842.990	0.218
3511331594.631	1112.921	308.696	1421.616	0.217
3511331596.130	1053.697	357.071	1410.768	0.253
3511331597.629	1275.237	245.480	1520.717	0.161
3511331599.130	1228.341	310.267	1538.608	0.202
3511331600.630	1445.534	200.338	1645.872	0.122
3511331602.128	1060.268	374.196	1434.464	0.261
3511331603.629	1221.483	156.033	1377.516	0.113
3511331605.129	1216.464	351.813	1568.277	0.224
3511331606.631	1194.628	308.627	1503.255	0.205
3511331608.130	1268.061	428.860	1696.921	0.253
3511331609.629	1201.306	355.824	1557.130	0.229
3511331611.125	676.355	147.096	823.451	0.179
3511331612.627	1057.760	337.600	1395.360	0.242
3511331614.128	1316.761	377.660	1694.421	0.223
3511331615.629	931.216	437.022	1368.238	0.319
3511331617.128	1208.692	542.880	1751.572	0.310
3511331618.630	1168.513	515.007	1683.520	0.306
3511331620.128	1197.101	231.822	1428.923	0.162
3511331621.630	981.148	255.849	1236.997	0.207
3511331623.130	1065.254	254.909	1320.163	0.193
3511331624.631	1215.899	188.391	1404.290	0.134
3511331626.128	1468.428	266.367	1734.795	0.154
3511331627.630	1084.969	-75.867	1009.102	-0.075
3511331629.130	1058.571	-50.336	1008.235	-0.050
3511331630.630	1350.299	-52.133	1298.166	-0.040
3511331632.128	1197.138	243.673	1440.811	0.169
3511331633.631	1051.965	-16.022	1035.943	-0.015
3511331635.128	1208.271	-41.691	1166.580	-0.036
3511331636.629	1343.650	-31.491	1312.159	-0.024
3511331638.125	987.542	72.644	1060.186	0.069
3511331639.629	1430.730	140.733	1571.463	0.090
3511331641.131	1384.931	-99.018	1285.913	-0.077
3511331642.631	1366.338	-81.831	1284.507	-0.064
3511331644.132	1362.349	398.229	1760.578	0.226
3511331645.632	1112.712	246.658	1359.370	0.181
3511331647.128	1241.522	314.200	1555.722	0.202
3511331648.630	1258.734	412.916	1671.649	0.247
3511331650.130	1230.000	194.911	1424.911	0.137
3511331651.630	1196.078	389.824	1585.902	0.246
3511331653.128	1330.465	279.407	1609.872	0.174
3511331654.630	1424.369	242.669	1667.038	0.146
3511331656.130	1188.196	283.969	1472.165	0.193
3511331657.629	1288.348	426.651	1714.999	0.249
3511331659.129	1164.768	334.940	1499.708	0.223
3511331660.630	1414.543	171.507	1586.050	0.108
3511331662.129	1165.443	417.947	1583.389	0.264
3511331663.630	1369.522	495.769	1865.291	0.266
3511331665.132	1062.426	229.633	1292.059	0.178
3511331666.632	1018.253	434.669	1452.922	0.299
3511331668.132	1256.929	491.049	1747.978	0.281
3511331669.632	1156.781	473.624	1630.405	0.290
3511331671.130	1329.450	398.633	1728.083	0.231
3511331672.631	1324.818	251.613	1576.431	0.160
3511331674.129	1058.436	358.260	1416.696	0.253
3511331675.631	1129.113	304.387	1433.500	0.212
3511331677.129	1011.325	518.620	1529.945	0.339
3511331678.632	1085.111	327.476	1412.586	0.232
3511331680.132	1227.808	297.547	1525.354	0.195
3511331681.631	1110.876	118.031	1228.907	0.096
3511331683.129	1124.482	481.393	1605.875	0.300
3511331684.630	1045.322	257.653	1302.975	0.198
3511331686.132	1136.529	336.104	1472.633	0.228
3511331687.631	1015.282	274.300	1289.582	0.213
3511331689.131	1110.448	260.956	1371.403	0.190
3511331690.631	1085.462	568.318	1653.780	0.344
3511331692.130	1236.151	387.704	1623.856	0.239
3511331693.631	1308.454	583.484	1891.938	0.308
3511331695.132	1230.320	696.724	1927.044	0.362
3511331696.632	1169.750	436.240	1605.990	0.272
3511331698.132	1254.878	576.647	1831.525	0.315
3511331699.631	1327.890	356.371	1684.261	0.212
3511331701.130	1157.772	210.391	1368.163	0.154
3511331702.632	1229.474	332.349	1561.823	0.213
3511331704.132	1373.443	465.451	1838.894	0.253
3511331705.633	1325.593	301.238	1626.831	0.185
3511331707.130	1194.448	286.236	1480.684	0.193
3511331708.631	1312.022	477.935	1789.958	0.267
3511331710.130	1118.365	-16.642	1101.723	-0.015
3511331711.632	1377.865	131.856	1509.721	0.087
3511331713.132	1183.072	-66.753	1116.319	-0.060
3511331714.632	1134.801	-39.024	1095.777	-0.036
3511331716.133	1447.086	289.702	1736.788	0.167
3511331717.632	1205.053	308.782	1513.835	0.204
3511331719.132	1336.549	364.927	1701.476	0.214
3511331720.632	1031.613	276.429	1308.042	0.211
3511331722.132	1485.573	346.333	1831.906	0.189
3511331723.631	1439.422	340.664	1780.086	0.191
3511331725.130	1085.328	574.847	1660.175	0.346
3511331726.632	1008.532	281.060	1289.592	0.218
3511331728.130	1154.740	731.529	1886.269	0.388
3511331729.634	1093.561	493.802	1587.363	0.311
3511331731.132	1048.219	695.007	1743.226	0.399
3511331732.633	1047.621	495.758	1543.379	0.321
3511331734.133	925.589	447.071	1372.660	0.326
3511331735.633	1159.853	797.798	1957.651	0.408
3511331737.133	1170.563	534.718	1705.281	0.314
3511331738.633	1203.498	620.073	1823.571	0.340
3511331740.133	1394.226	612.307	2006.532	0.305
3511331741.632	1316.120	818.604	2134.724	0.383
3511331743.130	985.845	922.024	1907.869	0.483
3511331744.631	1316.155	1115.284	2431.439	0.459
3511331746.131	1235.587	706.931	1942.518	0.364
3511331747.632	1477.478	961.371	2438.849	0.394
3511331749.133	1230.393	655.500	1885.893	0.348
3511331750.632	1269.444	793.398	2062.842	0.385
3511331752.134	1404.680	650.853	2055.533	0.317
3511331753.633	1050.231	587.171	1637.402	0.359
3511331755.132	968.775	622.671	1591.446	0.391
3511331756.633	1108.368	555.844	1664.212	0.334
3511331758.132	1436.455	540.764	1977.220	0.273
3511331759.633	1108.861	526.396	1635.257	0.322
3511331761.132	1517.656	551.125	2068.781	0.266
3511331762.632	1338.527	467.496	1806.023	0.259
3511331764.134	1134.975	483.600	1618.575	0.299
3511331765.633	1240.425	475.502	1715.927	0.277
3511331767.133	1344.466	321.276	1665.741	0.193
3511331768.632	1514.023	570.211	2084.234	0.274
3511331770.133	1177.107	378.460	1555.567	0.243
3511331771.633	1065.396	272.342	1337.738	0.204
3511331773.133	1027.689	490.122	1517.811	0.323
3511331774.634	1199.187	291.589	1490.776	0.196
3511331776.134	1233.109	326.833	1559.942	0.210
3511331777.633	1115.471	265.362	1380.833	0.192
3511331779.133	1178.652	326.202	1504.854	0.217
3511331780.634	1353.231	390.687	1743.917	0.224
3511331782.133	1082.497	235.987	1318.484	0.179
3511331783.634	1173.993	323.940	1497.933	0.216
3511331785.133	1138.896	339.800	1478.696	0.230
3511331786.633	1167.169	379.060	1546.229	0.245
3511331788.133	1334.213	280.351	1614.564	0.174
3511331789.633	1129.323	390.293	1519.616	0.257
3511331791.133	1379.801	271.164	1650.965	0.164
3511331792.633	1132.684	357.000	1489.684	0.240
3511331794.132	1427.615	365.718	1793.333	0.204
3511331795.633	1068.332	268.736	1337.067	0.201
3511331797.134	1612.473	582.936	2195.409	0.266
3511331798.634	1036.949	535.187	1572.136	0.340
3511331800.135	1214.172	683.380	1897.552	0.360
3511331801.635	1213.574	372.318	1585.892	0.235
3511331803.134	1270.114	522.936	1793.050	0.292
3511331804.633	1491.686	721.149	2212.835	0.326
3511331806.133	1236.293	875.931	2112.224	0.415
3511331807.633	1072.784	881.664	1954.448	0.451
3511331809.133	1156.777	677.791	1834.568	0.369
3511331810.633	1029.493	826.067	1855.560	0.445
3511331812.133	1204.768	976.844	2181.613	0.448
3511331813.634	1209.364	833.209	2042.573	0.408
3511331815.132	1298.667	609.876	1908.542	0.320
3511331816.633	1242.085	653.840	1895.925	0.345
3511331818.133	1416.380	581.840	1998.220	0.291
3511331819.633	1357.892	616.467	1974.359	0.312
3511331821.134	1398.744	631.860	2030.604	0.311
3511331822.635	1009.383	438.209	1447.592	0.303
3511331824.134	1052.034	543.829	1595.863	0.341
3511331825.635	1284.498	207.644	1492.142	0.139
3511331827.133	1121.833	478.249	1600.082	0.299
3511331828.633	1467.622	427.447	1895.068	0.226
3511331830.133	1300.645	307.138	1607.783	0.191
3511331831.634	1289.832	383.231	1673.063	0.229
3511331833.134	1501.120	488.611	1989.731	0.246
3511331834.635	1086.916	362.418	1449.334	0.250
3511331836.135	1334.571	461.836	1796.407	0.257
3511331837.620	1290.680	274.227	1564.907	0.175
3511331839.120	1245.128	302.893	1548.021	0.196
3511331840.619	1266.227	199.238	1465.465	0.136
3511331842.120	1303.012	74.998	1378.010	0.054
3511331843.620	1359.090	217.209	1576.299	0.138
3511331845.121	1063.660	550.738	1614.398	0.341
3511331846.621	1167.597	266.618	1434.215	0.186
3511331848.134	1360.578	267.162	1627.740	0.164
3511331849.621	1310.327	246.198	1556.525	0.158
3511331851.120	1349.092	301.160	1650.252	0.182
3511331852.620	1193.815	572.724	1766.539	0.324
3511331854.120	1459.742	370.271	1830.013	0.202
3511331855.635	1231.982	453.040	1685.022	0.269
3511331857.135	1196.643	1044.536	2241.179	0.466
3511331858.635	1517.027	729.398	2246.425	0.325
3511331860.135	1156.285	859.607	2015.892	0.426
3511331861.636	-9.010	72.404	63.394	1.142
3511331863.134	1073.455	1027.584	2101.040	0.489
3511331864.633	1475.573	711.565	2187.137	0.325
3511331866.134	1434.578	680.945	2115.523	0.322
3511331867.634	1273.752	857.709	2131.461	0.402
3511331869.136	1492.357	-64.782	1427.575	-0.045
3511331870.635	1150.561	-68.633	1081.928	-0.063
3511331872.135	1325.457	198.136	1523.593	0.130
3511331873.636	950.469	318.280	1268.749	0.251
3511331875.134	1272.904	48.456	1321.360	0.037
3511331876.634	1061.508	65.733	1127.241	0.058
3511331878.121	1371.920	146.533	1518.453	0.097
3511331879.635	1084.689	259.624	1344.313	0.193
3511331881.134	1004.928	245.642	1250.570	0.196
3511331882.634	1188.305	536.916	1725.221	0.311
3511331884.135	1384.680	223.653	1608.333	0.139
3511331885.636	1182.155	765.513	1947.668	0.393
3511331887.135	1313.222	864.858	2178.080	0.397
3511331888.635	1298.981	263.227	1562.208	0.168
3511331890.135	1260.145	819.782	2079.927	0.394
3511331891.635	1412.743	732.856	2145.599	0.342
3511331893.136	1122.252	305.873	1428.125	0.214
3511331894.636	1093.452	31.487	1124.939	0.028
3511331896.136	1176.603	409.764	1586.367	0.258
3511331897.635	1305.766	226.007	1531.773	0.148
3511331899.134	1204.029	318.589	1522.618	0.209
3511331900.634	1118.047	372.858	1490.905	0.250
3511331902.134	1002.742	298.649	1301.391	0.229
3511331903.636	1303.929	359.749	1663.678	0.216
3511331905.135	1019.663	143.158	1162.821	0.123
3511331906.635	1273.045	26.156	1299.200	0.020
3511331908.136	1254.385	-44.062	1210.323	-0.036
3511331909.637	1262.516	130.442	1392.958	0.094
3511331911.134	1317.044	294.567	1611.611	0.183
3511331912.635	1158.058	398.864	1556.922	0.256
3511331914.136	1410.656	254.993	1665.649	0.153
3511331915.635	1178.406	115.673	1294.080	0.089
3511331917.136	1392.879	181.322	1574.201	0.115
3511331918.636	1112.635	221.531	1334.166	0.166
3511331920.136	1241.663	226.327	1467.990	0.154
3511331921.637	1363.512	418.016	1781.528	0.235
3511331923.135	1022.320	140.656	1162.976	0.121
3511331924.636	974.859	95.020	1069.879	0.089
3511331926.135	1261.596	229.547	1491.143	0.154
3511331927.636	1433.801	-99.264	1334.537	-0.074
3511331929.136	961.637	273.440	1235.077	0.221
3511331930.637	1168.652	100.284	1268.936	0.079
3511331932.137	1346.555	412.131	1758.686	0.234
3511331933.636	1398.428	268.738	1667.166	0.161
3511331935.135	1170.637	231.207	1401.844	0.165
3511331936.636	1302.163	167.660	1469.823	0.114
3511331938.137	1246.259	110.173	1356.432	0.081
3511331939.637	1044.755	218.233	1262.988	0.173
3511331941.137	1373.551	251.693	1625.244	0.155
3511331942.636	1522.576	377.031	1899.607	0.198
3511331944.136	1305.840	154.780	1460.620	0.106
3511331945.636	1262.759	340.507	1603.266	0.212
3511331947.136	1495.183	635.471	2130.654	0.298
3511331948.635	1224.980	153.447	1378.427	0.111
3511331950.135	1257.353	15.704	1273.057	0.012
3511331951.636	1491.086	411.267	1902.353	0.216
3511331953.135	1220.608	427.536	1648.144	0.259
3511331954.636	1269.687	270.927	1540.614	0.176
3511331956.138	1340.402	273.209	1613.611	0.169
3511331957.637	1298.880	241.953	1540.834	0.157
3511331959.137	1302.378	205.676	1508.053	0.136
3511331960.637	1279.334	163.664	1442.998	0.113
3511331962.136	1152.715	136.649	1289.364	0.106
3511331963.637	1230.922	256.491	1487.413	0.172
3511331965.137	1025.706	353.233	1378.939	0.256
3511331966.637	1429.665	277.062	1706.727	0.162
3511331968.137	1185.127	132.802	1317.929	0.101
3511331969.636	1370.368	82.540	1452.908	0.057
3511331971.135	1223.783	124.389	1348.172	0.092
3511331972.635	1323.047	144.964	1468.011	0.099
3511331974.136	935.952	352.760	1288.712	0.274
3511331975.636	1365.666	120.158	1485.824	0.081
3511331977.137	1414.080	199.693	1613.774	0.124
3511331978.637	1283.256	26.460	1309.716	0.020
3511331980.137	1350.613	176.302	1526.915	0.115
3511331981.637	1289.655	147.004	1436.659	0.102
3511331983.136	1196.148	94.709	1290.857	0.073
3511331984.637	1098.404	164.364	1262.769	0.130
3511331986.136	1052.001	282.313	1334.315	0.212
3511331987.636	1006.339	124.704	1131.043	0.110
3511331989.136	1323.329	170.716	1494.044	0.114
3511331990.637	910.504	254.756	1165.260	0.219
3511331992.138	1160.313	134.282	1294.595	0.104
3511331993.637	1409.168	-10.213	1398.954	-0.007
3511331995.136	1232.477	242.658	1475.135	0.164
3511331996.636	1553.850	78.616	1632.466	0.048
3511331998.136	1387.508	110.096	1497.603	0.074
3511331999.637	1253.043	182.036	1435.079	0.127
3511332001.137	1305.875	238.418	1544.293	0.154
3511332002.637	1194.031	19.084	1213.115	0.016
3511332004.137	1440.449	143.793	1584.242	0.091
3511332005.637	1255.871	399.176	1655.047	0.241
3511332007.137	1422.067	175.209	1597.276	0.110
