1.000000	3511327634.324345	NaN	0.000000	0.000000	0.000000	78150000.000000
2.000000	3511327634.641363	0.681183	0.000000	0.000000	0.000000	78150000.000000
3.000000	3511327635.847432	-0.034947	0.000000	0.000000	0.000000	78150000.000000
4.000000	3511327637.346518	0.018852	0.000000	0.000000	0.000000	78150000.000000
5.000000	3511327638.847604	-0.009438	0.000000	0.000000	0.000000	78150000.000000
6.000000	3511327640.347690	-0.072104	0.000000	0.000000	0.000000	78149800.000000
7.000000	3511327641.849775	0.024835	0.000000	0.000000	0.000000	78149600.000000
8.000000	3511327643.347861	0.013298	0.000000	0.000000	0.000000	78149400.000000
9.000000	3511327644.849947	-0.025581	0.000000	0.000000	0.000000	78149200.000000
10.000000	3511327646.347033	0.036239	0.000000	0.000000	0.000000	78149000.000000
11.000000	3511327647.847118	0.018785	0.000000	0.000000	0.000000	78148800.000000
12.000000	3511327649.347204	-0.045597	0.000000	0.000000	0.000000	78148600.000000
13.000000	3511327650.848290	0.028971	0.000000	0.000000	0.000000	78148400.000000
14.000000	3511327652.361377	0.004857	0.000000	0.000000	0.000000	78148200.000000
15.000000	3511327653.861463	-0.013369	0.000000	0.000000	0.000000	78148000.000000
16.000000	3511327655.362548	-0.009780	0.000000	0.000000	0.000000	78147800.000000
17.000000	3511327656.861634	-0.013514	0.000000	0.000000	0.000000	78147600.000000
18.000000	3511327658.360720	-0.027486	0.000000	0.000000	0.000000	78147400.000000
19.000000	3511327659.861806	0.060263	0.000000	0.000000	0.000000	78147200.000000
20.000000	3511327661.360891	-0.095940	0.000000	0.000000	0.000000	78147000.000000
21.000000	3511327662.861977	-0.086226	0.000000	0.000000	0.000000	78146800.000000
22.000000	3511327664.362063	0.062676	0.000000	0.000000	0.000000	78146600.000000
23.000000	3511327665.862149	-0.004079	0.000000	0.000000	0.000000	78146400.000000
24.000000	3511327667.362235	0.039604	0.000000	0.000000	0.000000	78146200.000000
25.000000	3511327668.862320	-0.008568	0.000000	0.000000	0.000000	78146000.000000
26.000000	3511327670.362406	0.063074	0.000000	0.000000	0.000000	78145800.000000
27.000000	3511327671.861492	-0.066110	0.000000	0.000000	0.000000	78145600.000000
28.000000	3511327673.362578	0.002962	0.000000	0.000000	0.000000	78145400.000000
29.000000	3511327674.861664	0.015799	0.000000	0.000000	0.000000	78145200.000000
30.000000	3511327676.362750	-0.018068	0.000000	0.000000	0.000000	78145000.000000
31.000000	3511327677.861835	0.036231	0.000000	0.000000	0.000000	78144800.000000
32.000000	3511327679.361921	0.053759	0.000000	0.000000	0.000000	78144600.000000
33.000000	3511327680.862007	0.041498	0.000000	0.000000	0.000000	78144400.000000
34.000000	3511327682.362092	-0.024518	0.000000	0.000000	0.000000	78144200.000000
35.000000	3511327683.862178	0.025559	0.000000	0.000000	0.000000	78144000.000000
36.000000	3511327685.362264	0.004722	0.000000	0.000000	0.000000	78143800.000000
37.000000	3511327686.863350	0.023016	0.000000	0.000000	0.000000	78143600.000000
38.000000	3511327688.363436	0.085669	0.000000	0.000000	0.000000	78143400.000000
39.000000	3511327689.863522	0.096394	0.000000	0.000000	0.000000	78143200.000000
40.000000	3511327691.362607	0.083576	0.000000	0.000000	0.000000	78143000.000000
41.000000	3511327692.863693	0.102022	0.000000	0.000000	0.000000	78142800.000000
42.000000	3511327694.362779	0.083873	0.000000	0.000000	0.000000	78142600.000000
43.000000	3511327695.848864	0.114736	0.000000	0.000000	0.000000	78142400.000000
44.000000	3511327697.361950	0.155061	0.000000	0.000000	0.000000	78142200.000000
45.000000	3511327698.850036	0.057954	0.000000	0.000000	0.000000	78142000.000000
46.000000	3511327700.364122	0.112137	0.000000	0.000000	0.000000	78141800.000000
47.000000	3511327701.862208	0.101868	0.000000	0.000000	0.000000	78141600.000000
48.000000	3511327703.362294	0.091857	0.000000	0.000000	0.000000	78141400.000000
49.000000	3511327704.863379	0.074136	0.000000	0.000000	0.000000	78141200.000000
50.000000	3511327706.363465	0.090862	0.000000	0.000000	0.000000	78141000.000000
51.000000	3511327707.866551	0.103336	0.000000	0.000000	0.000000	78140800.000000
52.000000	3511327709.361637	0.069013	0.000000	0.000000	0.000000	78140600.000000
53.000000	3511327710.863723	0.051299	0.000000	0.000000	0.000000	78140400.000000
54.000000	3511327712.362809	0.104344	0.000000	0.000000	0.000000	78140200.000000
55.000000	3511327713.862895	0.085653	0.000000	0.000000	0.000000	78140000.000000
56.000000	3511327715.362980	0.028562	0.000000	0.000000	0.000000	78139800.000000
57.000000	3511327716.864066	0.030386	0.000000	0.000000	0.000000	78139600.000000
58.000000	3511327718.363152	0.061052	0.000000	0.000000	0.000000	78139400.000000
59.000000	3511327719.863237	0.059712	0.000000	0.000000	0.000000	78139200.000000
60.000000	3511327721.362323	0.092060	0.000000	0.000000	0.000000	78139000.000000
61.000000	3511327722.863409	0.049606	0.000000	0.000000	0.000000	78138800.000000
62.000000	3511327724.363495	0.017071	0.000000	0.000000	0.000000	78138600.000000
63.000000	3511327725.862581	-0.002811	0.000000	0.000000	0.000000	78138400.000000
64.000000	3511327727.362667	0.024161	0.000000	0.000000	0.000000	78138200.000000
65.000000	3511327728.863752	0.019614	0.000000	0.000000	0.000000	78138000.000000
66.000000	3511327730.363838	0.043617	0.000000	0.000000	0.000000	78137800.000000
67.000000	3511327731.860924	0.043320	0.000000	0.000000	0.000000	78137600.000000
68.000000	3511327733.362010	0.040931	0.000000	0.000000	0.000000	78137400.000000
69.000000	3511327734.864096	0.030532	0.000000	0.000000	0.000000	78137200.000000
