Record Length,12288,,Source,CH3,CH4
Sample Interval, CH3:0.0000040000000 CH4:0.0000040000000,,Second,Volt,Volt
,,,-0.02404000000,0.00680,7.60000
,,,-0.02403600000,0.00680,7.20000
,,,-0.02403200000,0.00680,7.20000
,,,-0.02402800000,0.00680,7.20000
,,,-0.02402400000,0.00680,7.20000
,,,-0.02402000000,0.00680,7.60000
,,,-0.02401600000,0.00680,7.20000
,,,-0.02401200000,0.00680,7.20000
,,,-0.02400800000,0.00680,7.60000
,,,-0.02400400000,0.00680,7.20000
,,,-0.02400000000,0.00680,7.20000
,,,-0.02399600000,0.00680,7.20000
,,,-0.02399200000,0.00680,7.20000
,,,-0.02398799844,0.00680,7.60000
,,,-0.02398400000,0.00680,7.20000
,,,-0.02397999844,0.00680,7.20000
,,,-0.02397600000,0.00680,7.20000
,,,-0.02397199844,0.00680,7.20000
,,,-0.02396800000,0.00680,7.20000
,,,-0.02396400156,0.00680,7.20000
,,,-0.02396000000,0.00680,7.60000
,,,-0.02395600156,0.00680,7.60000
,,,-0.02395200000,0.00680,7.20000
,,,-0.02394800000,0.00680,7.20000
,,,-0.02394400000,0.00680,7.60000
,,,-0.02394000000,0.00680,7.20000
,,,-0.02393600000,0.00680,7.20000
,,,-0.02393200000,0.00680,7.20000
,,,-0.02392800000,0.00680,7.20000
,,,-0.02392400000,0.00680,7.20000
,,,-0.02392000000,0.00680,7.20000
,,,-0.02391600000,0.00680,7.20000
,,,-0.02391200000,0.00720,7.20000
,,,-0.02390800000,0.00680,7.20000
,,,-0.02390400000,0.00680,7.20000
,,,-0.02390000000,0.00720,7.20000
,,,-0.02389600000,0.00720,7.20000
,,,-0.02389200000,0.00680,7.20000
,,,-0.02388800000,0.00680,7.20000
,,,-0.02388400000,0.00680,7.20000
,,,-0.02388000000,0.00680,7.20000
,,,-0.02387600000,0.00680,7.20000
,,,-0.02387200000,0.00680,7.20000
,,,-0.02386800000,0.00680,7.20000
,,,-0.02386399844,0.00680,7.20000
,,,-0.02386000000,0.00640,7.20000
,,,-0.02385599844,0.00680,7.20000
,,,-0.02385200000,0.00680,7.20000
,,,-0.02384799844,0.00680,7.20000
,,,-0.02384400000,0.00680,7.20000
,,,-0.02384000156,0.00680,7.20000
,,,-0.02383600000,0.00680,7.20000
,,,-0.02383200156,0.00680,7.20000
,,,-0.02382800000,0.00680,7.20000
,,,-0.02382400000,0.00680,7.20000
,,,-0.02382000000,0.00680,7.20000
,,,-0.02381600000,0.00680,7.20000
,,,-0.02381200000,0.00680,7.20000
,,,-0.02380800000,0.00680,7.20000
,,,-0.02380400000,0.00680,6.80000
,,,-0.02380000000,0.00640,7.20000
,,,-0.02379600000,0.00680,7.20000
,,,-0.02379200000,0.00680,6.80000
,,,-0.02378800000,0.00680,7.20000
,,,-0.02378400000,0.00680,7.20000
,,,-0.02378000000,0.00680,7.20000
,,,-0.02377600000,0.00680,7.20000
,,,-0.02377200000,0.00680,7.20000
,,,-0.02376800000,0.00680,7.20000
,,,-0.02376400000,0.00680,7.20000
,,,-0.02376000000,0.00680,6.80000
,,,-0.02375600000,0.00680,6.80000
,,,-0.02375200000,0.00680,6.80000
,,,-0.02374800000,0.00680,7.20000
,,,-0.02374400000,0.00680,7.20000
,,,-0.02373999844,0.00680,7.20000
,,,-0.02373600000,0.00680,7.20000
,,,-0.02373199844,0.00680,6.80000
,,,-0.02372800000,0.00680,6.80000
,,,-0.02372399844,0.00680,7.20000
,,,-0.02372000000,0.00680,6.80000
,,,-0.02371600156,0.00680,6.80000
,,,-0.02371200000,0.00680,6.80000
,,,-0.02370800000,0.00680,6.80000
,,,-0.02370400000,0.00680,6.80000
,,,-0.02370000000,0.00680,6.80000
,,,-0.02369600000,0.00680,6.80000
,,,-0.02369200000,0.00680,6.80000
,,,-0.02368800000,0.00680,6.80000
,,,-0.02368400000,0.00680,6.80000
,,,-0.02368000000,0.00720,6.80000
,,,-0.02367600000,0.00720,7.20000
,,,-0.02367200000,0.00680,6.80000
,,,-0.02366800000,0.00680,6.80000
,,,-0.02366400000,0.00720,6.80000
,,,-0.02366000000,0.00720,6.80000
,,,-0.02365600000,0.00720,6.80000
,,,-0.02365200000,0.00760,6.80000
,,,-0.02364800000,0.00760,6.80000
,,,-0.02364400000,0.00720,6.80000
,,,-0.02364000000,0.00720,7.20000
,,,-0.02363600000,0.00680,6.80000
,,,-0.02363200000,0.00680,6.80000
,,,-0.02362800000,0.00680,6.80000
,,,-0.02362399844,0.00720,7.20000
,,,-0.02362000000,0.00680,6.80000
,,,-0.02361599844,0.00680,6.80000
,,,-0.02361200000,0.00680,6.80000
,,,-0.02360799844,0.00680,6.80000
,,,-0.02360400000,0.00680,6.80000
,,,-0.02359999844,0.00680,6.80000
,,,-0.02359600000,0.00680,7.20000
,,,-0.02359200156,0.00680,6.80000
,,,-0.02358800000,0.00680,6.80000
,,,-0.02358400000,0.00680,6.80000
,,,-0.02358000000,0.00680,6.80000
,,,-0.02357600000,0.00680,6.80000
,,,-0.02357200000,0.00680,6.80000
,,,-0.02356800000,0.00640,6.80000
,,,-0.02356400000,0.00680,6.80000
,,,-0.02356000000,0.00680,6.80000
,,,-0.02355600000,0.00680,6.80000
,,,-0.02355200000,0.00680,6.80000
,,,-0.02354800000,0.00680,6.80000
,,,-0.02354400000,0.00680,6.80000
,,,-0.02354000000,0.00680,6.80000
,,,-0.02353600000,0.00680,6.80000
,,,-0.02353200000,0.00640,6.80000
,,,-0.02352800000,0.00680,6.80000
,,,-0.02352400000,0.00680,6.80000
,,,-0.02352000000,0.00680,6.80000
,,,-0.02351600000,0.00640,6.80000
,,,-0.02351200000,0.00680,6.80000
,,,-0.02350800000,0.00680,6.80000
,,,-0.02350400000,0.00720,6.80000
,,,-0.02349999844,0.00680,6.80000
,,,-0.02349600000,0.00680,6.80000
,,,-0.02349199844,0.00680,6.80000
,,,-0.02348800000,0.00680,6.80000
,,,-0.02348399844,0.00680,6.80000
,,,-0.02348000000,0.00680,6.80000
,,,-0.02347599844,0.00680,6.80000
,,,-0.02347200000,0.00680,7.20000
,,,-0.02346800156,0.00680,6.80000
,,,-0.02346400000,0.00680,6.80000
,,,-0.02346000000,0.00680,6.80000
,,,-0.02345600000,0.00680,6.80000
,,,-0.02345200000,0.00680,6.80000
,,,-0.02344800000,0.00680,6.40000
,,,-0.02344400000,0.00680,6.80000
,,,-0.02344000000,0.00680,6.80000
,,,-0.02343600000,0.00680,6.80000
,,,-0.02343200000,0.00680,6.80000
,,,-0.02342800000,0.00680,6.80000
,,,-0.02342400000,0.00680,6.80000
,,,-0.02342000000,0.00680,6.80000
,,,-0.02341600000,0.00680,6.80000
,,,-0.02341200000,0.00680,6.80000
,,,-0.02340800000,0.00720,6.80000
,,,-0.02340400000,0.00720,6.80000
,,,-0.02340000000,0.00720,6.80000
,,,-0.02339600000,0.00720,6.80000
,,,-0.02339200000,0.00680,6.80000
,,,-0.02338800000,0.00680,6.80000
,,,-0.02338400000,0.00680,6.80000
,,,-0.02338000000,0.00680,6.80000
,,,-0.02337599844,0.00680,6.80000
,,,-0.02337200000,0.00720,6.80000
,,,-0.02336799844,0.00680,6.40000
,,,-0.02336400000,0.00720,6.80000
,,,-0.02335999844,0.00680,6.80000
,,,-0.02335600000,0.00680,6.80000
,,,-0.02335200156,0.00680,6.80000
,,,-0.02334800000,0.00680,6.80000
,,,-0.02334400156,0.00680,6.80000
,,,-0.02334000000,0.00680,6.40000
,,,-0.02333600000,0.00680,6.80000
,,,-0.02333200000,0.00680,6.80000
,,,-0.02332800000,0.00680,6.40000
,,,-0.02332400000,0.00680,6.40000
,,,-0.02332000000,0.00680,6.80000
,,,-0.02331600000,0.00680,6.80000
,,,-0.02331200000,0.00720,6.40000
,,,-0.02330800000,0.00720,6.80000
,,,-0.02330400000,0.00680,6.40000
,,,-0.02330000000,0.00680,6.40000
,,,-0.02329600000,0.00680,6.40000
,,,-0.02329200000,0.00720,6.40000
,,,-0.02328800000,0.00680,6.40000
,,,-0.02328400000,0.00680,6.80000
,,,-0.02328000000,0.00680,6.40000
,,,-0.02327600000,0.00680,6.80000
,,,-0.02327200000,0.00680,6.40000
,,,-0.02326800000,0.00680,6.40000
,,,-0.02326400000,0.00680,6.40000
,,,-0.02326000000,0.00680,6.80000
,,,-0.02325600000,0.00680,6.40000
,,,-0.02325199844,0.00680,6.40000
,,,-0.02324800000,0.00680,6.80000
,,,-0.02324399844,0.00680,6.80000
,,,-0.02324000000,0.00680,6.40000
,,,-0.02323599844,0.00680,6.40000
,,,-0.02323200000,0.00680,6.40000
,,,-0.02322800156,0.00680,6.80000
,,,-0.02322400000,0.00680,6.80000
,,,-0.02322000156,0.00680,6.40000
,,,-0.02321600000,0.00720,6.40000
,,,-0.02321200000,0.00680,6.40000
,,,-0.02320800000,0.00680,6.40000
,,,-0.02320400000,0.00680,6.40000
,,,-0.02320000000,0.00680,6.40000
,,,-0.02319600000,0.00680,6.40000
,,,-0.02319200000,0.00680,6.40000
,,,-0.02318800000,0.00680,6.80000
,,,-0.02318400000,0.00680,6.40000
,,,-0.02318000000,0.00680,6.40000
,,,-0.02317600000,0.00680,6.40000
,,,-0.02317200000,0.00680,6.40000
,,,-0.02316800000,0.00680,6.40000
,,,-0.02316400000,0.00680,6.40000
,,,-0.02316000000,0.00720,6.40000
,,,-0.02315600000,0.00680,6.40000
,,,-0.02315200000,0.00680,6.40000
,,,-0.02314800000,0.00680,6.40000
,,,-0.02314400000,0.00680,6.40000
,,,-0.02314000000,0.00720,6.40000
,,,-0.02313599844,0.00720,6.40000
,,,-0.02313200000,0.00760,6.40000
,,,-0.02312799844,0.00760,6.40000
,,,-0.02312400000,0.00840,6.40000
,,,-0.02311999844,0.00800,6.40000
,,,-0.02311600000,0.00720,6.40000
,,,-0.02311199844,0.00720,6.40000
,,,-0.02310800000,0.00720,6.40000
,,,-0.02310400156,0.00720,6.40000
,,,-0.02310000000,0.00680,6.40000
,,,-0.02309600000,0.00680,6.40000
,,,-0.02309200000,0.00680,6.40000
,,,-0.02308800000,0.00680,6.40000
,,,-0.02308400000,0.00680,6.40000
,,,-0.02308000000,0.00680,6.40000
,,,-0.02307600000,0.00680,6.00000
,,,-0.02307200000,0.00680,6.40000
,,,-0.02306800000,0.00680,6.40000
,,,-0.02306400000,0.00680,6.40000
,,,-0.02306000000,0.00680,6.40000
,,,-0.02305600000,0.00680,6.40000
,,,-0.02305200000,0.00680,6.40000
,,,-0.02304800000,0.00680,6.40000
,,,-0.02304400000,0.00680,6.40000
,,,-0.02304000000,0.00680,6.00000
,,,-0.02303600000,0.00680,6.40000
,,,-0.02303200000,0.00680,6.40000
,,,-0.02302800000,0.00720,6.40000
,,,-0.02302400000,0.00680,6.40000
,,,-0.02302000000,0.00640,6.00000
,,,-0.02301600000,0.00680,6.00000
,,,-0.02301199844,0.00680,6.00000
,,,-0.02300800000,0.00680,6.40000
,,,-0.02300399844,0.00680,6.40000
,,,-0.02300000000,0.00680,6.40000
,,,-0.02299599844,0.00680,6.40000
,,,-0.02299200000,0.00680,6.40000
,,,-0.02298799844,0.00680,6.40000
,,,-0.02298400000,0.00680,6.40000
,,,-0.02298000156,0.00720,6.40000
,,,-0.02297600000,0.00680,6.40000
,,,-0.02297200000,0.00680,6.40000
,,,-0.02296800000,0.00680,6.40000
,,,-0.02296400000,0.00720,6.40000
,,,-0.02296000000,0.00720,6.40000
,,,-0.02295600000,0.00680,6.40000
,,,-0.02295200000,0.00680,6.40000
,,,-0.02294800000,0.00680,6.00000
,,,-0.02294400000,0.00680,6.40000
,,,-0.02294000000,0.00720,6.40000
,,,-0.02293600000,0.00680,6.40000
,,,-0.02293200000,0.00680,6.40000
,,,-0.02292800000,0.00680,6.00000
,,,-0.02292400000,0.00680,6.40000
,,,-0.02292000000,0.00680,6.40000
,,,-0.02291600000,0.00720,6.00000
,,,-0.02291200000,0.00680,6.00000
,,,-0.02290800000,0.00720,6.40000
,,,-0.02290400000,0.00720,6.40000
,,,-0.02290000000,0.00720,6.00000
,,,-0.02289600000,0.00720,6.00000
,,,-0.02289200000,0.00720,6.00000
,,,-0.02288799844,0.00760,6.00000
,,,-0.02288400000,0.00760,6.00000
,,,-0.02287999844,0.00840,6.00000
,,,-0.02287600000,0.00880,6.00000
,,,-0.02287199844,0.00880,6.40000
,,,-0.02286800000,0.00840,6.40000
,,,-0.02286400156,0.00880,6.00000
,,,-0.02286000000,0.00840,6.40000
,,,-0.02285600156,0.00760,6.00000
,,,-0.02285200000,0.00720,6.00000
,,,-0.02284800000,0.00720,6.00000
,,,-0.02284400000,0.00720,6.00000
,,,-0.02284000000,0.00680,6.40000
,,,-0.02283600000,0.00680,6.00000
,,,-0.02283200000,0.00720,6.00000
,,,-0.02282800000,0.00680,6.00000
,,,-0.02282400000,0.00680,6.00000
,,,-0.02282000000,0.00680,6.00000
,,,-0.02281600000,0.00640,6.00000
,,,-0.02281200000,0.00680,6.00000
,,,-0.02280800000,0.00680,6.00000
,,,-0.02280400000,0.00680,6.00000
,,,-0.02280000000,0.00680,6.00000
,,,-0.02279600000,0.00720,6.00000
,,,-0.02279200000,0.00680,6.00000
,,,-0.02278800000,0.00680,6.00000
,,,-0.02278400000,0.00680,6.00000
,,,-0.02278000000,0.00680,6.00000
,,,-0.02277600000,0.00720,6.00000
,,,-0.02277200000,0.00680,6.00000
,,,-0.02276800000,0.00680,6.00000
,,,-0.02276399844,0.00680,6.00000
,,,-0.02276000000,0.00680,6.40000
,,,-0.02275599844,0.00680,6.00000
,,,-0.02275200000,0.00680,6.00000
,,,-0.02274799844,0.00680,6.00000
,,,-0.02274400000,0.00680,6.00000
,,,-0.02274000156,0.00680,6.00000
,,,-0.02273600000,0.00680,6.00000
,,,-0.02273200156,0.00680,6.00000
,,,-0.02272800000,0.00680,6.00000
,,,-0.02272400000,0.00680,6.00000
,,,-0.02272000000,0.00680,6.00000
,,,-0.02271600000,0.00680,6.00000
,,,-0.02271200000,0.00680,6.00000
,,,-0.02270800000,0.00680,6.00000
,,,-0.02270400000,0.00680,6.00000
,,,-0.02270000000,0.00680,6.00000
,,,-0.02269600000,0.00680,6.00000
,,,-0.02269200000,0.00680,6.00000
,,,-0.02268800000,0.00720,6.00000
,,,-0.02268400000,0.00720,6.00000
,,,-0.02268000000,0.00680,6.00000
,,,-0.02267600000,0.00680,6.00000
,,,-0.02267200000,0.00680,6.00000
,,,-0.02266800000,0.00680,6.00000
,,,-0.02266400000,0.00680,6.00000
,,,-0.02266000000,0.00720,6.00000
,,,-0.02265600000,0.00680,6.00000
,,,-0.02265200000,0.00680,6.00000
,,,-0.02264800000,0.00720,6.00000
,,,-0.02264400000,0.00720,6.00000
,,,-0.02263999844,0.00720,6.00000
,,,-0.02263600000,0.00720,6.00000
,,,-0.02263199844,0.00760,6.00000
,,,-0.02262800000,0.00760,6.00000
,,,-0.02262399844,0.00880,6.00000
,,,-0.02262000000,0.00920,6.00000
,,,-0.02261600156,0.00800,6.00000
,,,-0.02261200000,0.00760,6.00000
,,,-0.02260800156,0.00720,6.00000
,,,-0.02260400000,0.00720,6.00000
,,,-0.02260000000,0.00720,6.00000
,,,-0.02259600000,0.00680,6.00000
,,,-0.02259200000,0.00680,6.00000
,,,-0.02258800000,0.00680,6.00000
,,,-0.02258400000,0.00680,6.00000
,,,-0.02258000000,0.00680,6.00000
,,,-0.02257600000,0.00680,6.00000
,,,-0.02257200000,0.00680,6.00000
,,,-0.02256800000,0.00680,6.00000
,,,-0.02256400000,0.00680,6.00000
,,,-0.02256000000,0.00680,6.00000
,,,-0.02255600000,0.00680,6.00000
,,,-0.02255200000,0.00680,5.60000
,,,-0.02254800000,0.00680,6.00000
,,,-0.02254400000,0.00680,6.00000
,,,-0.02254000000,0.00680,5.60000
,,,-0.02253600000,0.00680,6.00000
,,,-0.02253200000,0.00680,6.00000
,,,-0.02252800000,0.00680,6.00000
,,,-0.02252399844,0.00680,6.00000
,,,-0.02252000000,0.00680,6.00000
,,,-0.02251599844,0.00680,6.00000
,,,-0.02251200000,0.00680,6.00000
,,,-0.02250799844,0.00680,5.60000
,,,-0.02250400000,0.00680,6.00000
,,,-0.02249999844,0.00680,5.60000
,,,-0.02249600000,0.00680,5.60000
,,,-0.02249200156,0.00680,5.60000
,,,-0.02248800000,0.00680,6.00000
,,,-0.02248400000,0.00680,5.60000
,,,-0.02248000000,0.00680,6.00000
,,,-0.02247600000,0.00680,5.60000
,,,-0.02247200000,0.00680,5.60000
,,,-0.02246800000,0.00680,5.60000
,,,-0.02246400000,0.00680,5.60000
,,,-0.02246000000,0.00680,5.60000
,,,-0.02245600000,0.00680,5.60000
,,,-0.02245200000,0.00680,5.60000
,,,-0.02244800000,0.00680,6.00000
,,,-0.02244400000,0.00680,5.60000
,,,-0.02244000000,0.00680,5.60000
,,,-0.02243600000,0.00680,5.60000
,,,-0.02243200000,0.00680,5.60000
,,,-0.02242800000,0.00680,5.60000
,,,-0.02242400000,0.00680,5.60000
,,,-0.02242000000,0.00680,6.00000
,,,-0.02241600000,0.00680,5.60000
,,,-0.02241200000,0.00680,5.60000
,,,-0.02240800000,0.00680,6.00000
,,,-0.02240400000,0.00680,5.60000
,,,-0.02239999844,0.00680,5.60000
,,,-0.02239600000,0.00680,5.60000
,,,-0.02239199844,0.00680,5.60000
,,,-0.02238800000,0.00680,5.60000
,,,-0.02238399844,0.00680,5.60000
,,,-0.02238000000,0.00680,5.60000
,,,-0.02237599844,0.00720,5.60000
,,,-0.02237200000,0.00720,5.60000
,,,-0.02236800156,0.00720,5.60000
,,,-0.02236400000,0.00720,6.00000
,,,-0.02236000000,0.00760,5.60000
,,,-0.02235600000,0.00800,5.60000
,,,-0.02235200000,0.00880,5.60000
,,,-0.02234800000,0.00880,5.60000
,,,-0.02234400000,0.00800,5.60000
,,,-0.02234000000,0.00760,6.00000
,,,-0.02233600000,0.00720,5.60000
,,,-0.02233200000,0.00680,5.60000
,,,-0.02232800000,0.00680,5.60000
,,,-0.02232400000,0.00720,5.60000
,,,-0.02232000000,0.00680,5.60000
,,,-0.02231600000,0.00680,5.60000
,,,-0.02231200000,0.00680,5.60000
,,,-0.02230800000,0.00680,5.60000
,,,-0.02230400000,0.00680,5.60000
,,,-0.02230000000,0.00680,5.60000
,,,-0.02229600000,0.00680,5.60000
,,,-0.02229200000,0.00680,5.60000
,,,-0.02228800000,0.00680,5.60000
,,,-0.02228400000,0.00680,5.60000
,,,-0.02228000000,0.00680,5.60000
,,,-0.02227599844,0.00680,5.60000
,,,-0.02227200000,0.00680,5.60000
,,,-0.02226799844,0.00680,5.60000
,,,-0.02226400000,0.00680,5.60000
,,,-0.02225999844,0.00680,5.60000
,,,-0.02225600000,0.00680,5.60000
,,,-0.02225200156,0.00680,5.60000
,,,-0.02224800000,0.00680,5.60000
,,,-0.02224400156,0.00680,5.60000
,,,-0.02224000000,0.00680,5.60000
,,,-0.02223600000,0.00680,5.60000
,,,-0.02223200000,0.00680,5.60000
,,,-0.02222800000,0.00680,5.60000
,,,-0.02222400000,0.00680,5.60000
,,,-0.02222000000,0.00680,5.60000
,,,-0.02221600000,0.00680,5.60000
,,,-0.02221200000,0.00680,5.60000
,,,-0.02220800000,0.00680,5.60000
,,,-0.02220400000,0.00680,5.60000
,,,-0.02220000000,0.00680,5.60000
,,,-0.02219600000,0.00680,5.60000
,,,-0.02219200000,0.00680,5.60000
,,,-0.02218800000,0.00680,5.60000
,,,-0.02218400000,0.00680,5.60000
,,,-0.02218000000,0.00680,5.60000
,,,-0.02217600000,0.00680,5.20000
,,,-0.02217200000,0.00720,5.60000
,,,-0.02216800000,0.00680,5.60000
,,,-0.02216400000,0.00680,5.60000
,,,-0.02216000000,0.00680,5.60000
,,,-0.02215600000,0.00720,5.60000
,,,-0.02215199844,0.00680,5.60000
,,,-0.02214800000,0.00720,5.60000
,,,-0.02214399844,0.00680,5.60000
,,,-0.02214000000,0.00680,5.60000
,,,-0.02213599844,0.00680,5.60000
,,,-0.02213200000,0.00720,5.60000
,,,-0.02212800156,0.00720,5.60000
,,,-0.02212400000,0.00800,5.60000
,,,-0.02212000156,0.00840,5.60000
,,,-0.02211600000,0.00960,5.60000
,,,-0.02211200000,0.01240,5.60000
,,,-0.02210800000,0.01640,5.60000
,,,-0.02210400000,0.01840,5.60000
,,,-0.02210000000,0.01440,5.20000
,,,-0.02209600000,0.01000,5.60000
,,,-0.02209200000,0.00840,5.60000
,,,-0.02208800000,0.00760,5.20000
,,,-0.02208400000,0.00720,5.60000
,,,-0.02208000000,0.00680,5.60000
,,,-0.02207600000,0.00720,5.60000
,,,-0.02207200000,0.00720,5.20000
,,,-0.02206800000,0.00720,5.20000
,,,-0.02206400000,0.00680,5.60000
,,,-0.02206000000,0.00680,5.60000
,,,-0.02205600000,0.00680,5.60000
,,,-0.02205200000,0.00680,5.60000
,,,-0.02204800000,0.00680,5.20000
,,,-0.02204400000,0.00680,5.60000
,,,-0.02204000000,0.00680,5.20000
,,,-0.02203600000,0.00720,5.20000
,,,-0.02203200000,0.00680,5.20000
,,,-0.02202799844,0.00640,5.60000
,,,-0.02202400000,0.00680,5.60000
,,,-0.02201999844,0.00680,5.20000
,,,-0.02201600000,0.00680,5.20000
,,,-0.02201199844,0.00680,5.20000
,,,-0.02200800000,0.00680,5.20000
,,,-0.02200400156,0.00680,5.20000
,,,-0.02200000000,0.00680,5.20000
,,,-0.02199600156,0.00680,5.20000
,,,-0.02199200000,0.00680,5.20000
,,,-0.02198800000,0.00680,5.20000
,,,-0.02198400000,0.00680,5.20000
,,,-0.02198000000,0.00680,5.60000
,,,-0.02197600000,0.00680,5.20000
