0.056573123;0.055818181;0.012822134
0.056573123;0.053841896;0.0049169962
0.056573123;0.053841896;0.012822134
0.058549408;0.053841896;0.012822134
0.058549408;0.055818181;0.0049169962
0.058549408;0.053841896;0.012822134
0.058549408;0.055818181;0.012822134
0.058549408;0.055818181;0.0049169962
0.058549408;0.055818181;0.0049169962
0.056573123;0.055818181;0.012822134
0.058549408;0.055818181;0.012822134
0.058549408;0.055818181;0.0049169962
0.058549408;0.055818181;0.012822134
0.058549408;0.055818181;0.0049169962
0.058549408;0.055818181;0.012822134
0.060525693;0.055818181;0.0049169962
0.058549408;0.057794467;0.0049169962
0.060525693;0.055818181;0.0049169962
0.058549408;0.055818181;0.0049169962
0.060525693;0.055818181;0.0049169962
0.056573123;0.057794467;0.012822134
0.058549408;0.055818181;0.0049169962
0.058549408;0.057794467;0.012822134
0.058549408;0.057794467;0.0049169962
0.058549408;0.055818181;0.012822134
0.058549408;0.055818181;0.0049169962
0.060525693;0.055818181;0.0049169962
0.060525693;0.057794467;0.012822134
0.060525693;0.055818181;0.012822134
0.058549408;0.059770752;0.012822134
0.060525693;0.057794467;0.0049169962
0.060525693;0.057794467;0.012822134
0.060525693;0.057794467;0.0049169962
0.060525693;0.057794467;0.012822134
0.060525693;0.057794467;0.012822134
0.060525693;0.057794467;0.0049169962
0.060525693;0.057794467;0.012822134
0.060525693;0.057794467;0.012822134
0.060525693;0.057794467;0.0049169962
0.058549408;0.057794467;0.0049169962
0.060525693;0.057794467;0.012822134
0.060525693;0.059770752;0.012822134
0.060525693;0.057794467;0.012822134
0.060525693;0.057794467;0.012822134
0.060525693;0.057794467;0.0049169962
0.060525693;0.057794467;0.0049169962
0.062501974;0.057794467;0.012822134
0.062501974;0.057794467;0.0049169962
0.060525693;0.059770752;0.012822134
0.060525693;0.057794467;0.012822134
0.060525693;0.057794467;0.0049169962
0.060525693;0.057794467;0.0049169962
0.062501974;0.059770752;0.0049169962
0.062501974;0.057794467;0.012822134
0.060525693;0.059770752;0.012822134
0.062501974;0.059770752;0.012822134
0.062501974;0.059770752;0.0049169962
0.062501974;0.059770752;0.012822134
0.062501974;0.059770752;0.0049169962
0.062501974;0.059770752;0.0049169962
0.062501974;0.059770752;0.0049169962
0.062501974;0.059770752;0.012822134
0.062501974;0.057794467;0.012822134
0.062501974;0.059770752;0.0049169962
0.064478263;0.059770752;0.0049169962
0.062501974;0.059770752;0.0049169962
0.062501974;0.061747037;0.0049169962
