Record Length,2.500000e+03,,  -0.000000760000,   0.00000,
Sample Interval,1.000000e-09,,  -0.000000759000,   0.00000,
Trigger Point,7.600000000000e+02,,  -0.000000758000,   0.08000,
,,,  -0.000000757000,   0.08000,
,,,  -0.000000756000,   0.00000,
,,,  -0.000000755000,   0.00000,
Source,CH1,,  -0.000000754000,   0.00000,
Vertical Units,V,,  -0.000000753000,   0.08000,
Vertical Scale,2.000000e+00,,  -0.000000752000,   0.00000,
Vertical Offset,-6.000000e+00,,  -0.000000751000,   0.00000,
Horizontal Units,s,,  -0.000000750000,   0.08000,
Horizontal Scale,2.500000e-07,,  -0.000000749000,   0.00000,
Pt Fmt,Y,,  -0.000000748000,   0.00000,
Yzero,0.000000e+00,,  -0.000000747000,   0.08000,
Probe Atten,1.000000e+01,,  -0.000000746000,   0.00000,
Model Number,TDS2001C,,  -0.000000745000,   0.00000,
Serial Number,C012325,,  -0.000000744000,   0.00000,
Firmware Version,FV:v24.15,,  -0.000000743000,   0.08000,
,,,-00.000000742000,   0.08000,
,,,-00.000000741000,   0.08000,
,,,-00.000000740000,   0.08000,
,,,-00.000000739000,   0.08000,
,,,-00.000000738000,   0.08000,
,,,-00.000000737000,   0.00000,
,,,-00.000000736000,   0.00000,
,,,-00.000000735000,   0.08000,
,,,-00.000000734000,   0.08000,
,,,-00.000000733000,   0.08000,
,,,-00.000000732000,  -0.08000,
,,,-00.000000731000,   0.00000,
,,,-00.000000730000,   0.08000,
,,,-00.000000729000,   0.08000,
,,,-00.000000728000,   0.08000,
,,,-00.000000727000,   0.16000,
,,,-00.000000726000,   0.08000,
,,,-00.000000725000,   0.08000,
,,,-00.000000724000,   0.08000,
,,,-00.000000723000,   0.00000,
,,,-00.000000722000,   0.08000,
,,,-00.000000721000,   0.00000,
,,,-00.000000720000,   0.00000,
,,,-00.000000719000,   0.08000,
,,,-00.000000718000,   0.00000,
,,,-00.000000717000,   0.00000,
,,,-00.000000716000,   0.00000,
,,,-00.000000715000,   0.08000,
,,,-00.000000714000,   0.08000,
,,,-00.000000713000,   0.08000,
,,,-00.000000712000,   0.00000,
,,,-00.000000711000,   0.08000,
,,,-00.000000710000,   0.08000,
,,,-00.000000709000,   0.00000,
,,,-00.000000708000,   0.08000,
,,,-00.000000707000,   0.08000,
,,,-00.000000706000,   0.00000,
,,,-00.000000705000,   0.08000,
,,,-00.000000704000,   0.00000,
,,,-00.000000703000,   0.00000,
,,,-00.000000702000,   0.08000,
,,,-00.000000701000,   0.08000,
,,,-00.000000700000,   0.08000,
,,,-00.000000699000,   0.16000,
,,,-00.000000698000,   0.08000,
,,,-00.000000697000,   0.08000,
,,,-00.000000696000,   0.08000,
,,,-00.000000695000,   0.00000,
,,,-00.000000694000,   0.00000,
,,,-00.000000693000,   0.08000,
,,,-00.000000692000,   0.08000,
,,,-00.000000691000,   0.08000,
,,,-00.000000690000,   0.08000,
