mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
0.000	3512016797.150	0.000	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3512016797.150	0.000	0.000	0.000	NaN
1.000	3512016798.573	0.000	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	3512016798.573	1973.538	83.077	2056.615	0.040
2.000	3512016800.071	0.000	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	3512016800.071	2031.302	-93.240	1938.062	-0.048
3.000	3512016801.563	0.000	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	3512016801.563	701.254	1037.284	1738.538	0.597
4.000	3512016803.063	0.000	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	3512016803.063	610.234	892.540	1502.774	0.594
5.000	3512016804.563	0.000	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	3512016804.563	2212.942	-29.304	2183.638	-0.013
6.000	3512016806.063	0.000	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	3512016806.063	2348.673	49.531	2398.204	0.021
7.000	3512016807.573	0.000	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	3512016807.573	894.084	1193.177	2087.261	0.572
8.000	3512016809.071	1867.451	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	3512016809.071	785.570	1081.881	1867.451	0.579
9.000	3512016810.563	1867.451	98001000.000	98000400.000	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	3512016810.563	1892.330	34.533	1926.863	0.018
10.000	3512016812.072	1867.451	98001000.000	98000399.975	98001000.000	98000400.000	1200.000	1200.000	0.000	0.000	-0.001	0.000	0.000	0.000	1.000	0.000	0.000	0.000	-0.024	0.000	0.000	-0.025	10.000	3512016812.072	1956.044	-2.467	1953.577	-0.001
11.000	3512016813.573	1867.451	98001000.000	98000399.975	98001000.000	98000400.000	1200.051	1200.000	-0.025	0.000	-0.001	0.000	0.000	0.000	1.000	0.000	0.000	0.000	-0.024	0.000	0.000	0.000	11.000	3512016813.573	1417.738	389.339	1807.077	0.215
