mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
103.000	-0.982	103.000	3512012018.219	1114.530	530.729	1645.259	0.323	-1.042	0.280	0.880	1.645
104.000	-0.982	104.000	3512012019.707	1304.562	181.843	1486.405	0.122	-0.910	0.280	0.880	1.645
105.000	-2.176	105.000	3512012021.207	1646.531	402.166	2048.697	0.196	-0.910	0.280	0.880	1.645
106.000	-2.176	106.000	3512012022.707	1120.879	797.326	1918.205	0.416	-0.910	-0.705	0.880	1.645
107.000	-3.212	107.000	3512012024.208	1362.682	564.374	1927.056	0.293	-0.910	-0.705	0.880	1.645
108.000	-3.212	108.000	3512012025.720	1484.915	500.635	1985.550	0.252	-0.910	-0.705	-1.270	1.645
109.000	-1.680	109.000	3512012027.218	1270.285	375.822	1646.107	0.228	-0.910	-0.705	-1.270	1.645
110.000	-1.680	110.000	3512012028.721	1137.707	496.984	1634.691	0.304	-0.910	-0.705	-1.270	-1.781
111.000	0.477	111.000	3512012030.210	1231.923	354.510	1586.433	0.223	-0.910	-0.705	-1.270	-1.781
112.000	0.477	112.000	3512012031.708	1024.087	467.384	1491.471	0.313	1.951	-0.705	-1.270	-1.781
113.000	2.229	113.000	3512012033.208	1114.086	935.953	2050.039	0.457	1.951	-0.705	-1.270	-1.781
114.000	2.229	114.000	3512012034.708	1624.775	451.302	2076.077	0.217	1.951	-0.362	-1.270	-1.781
115.000	1.500	115.000	3512012036.209	1459.385	264.624	1724.009	0.153	1.951	-0.362	-1.270	-1.781
116.000	1.500	116.000	3512012037.708	989.988	973.150	1963.138	0.496	1.951	-0.362	0.674	-1.781
117.000	1.068	117.000	3512012039.208	1377.423	574.241	1951.663	0.294	1.951	-0.362	0.674	-1.781
118.000	1.068	118.000	3512012040.710	1670.063	388.747	2058.810	0.189	1.951	-0.362	0.674	0.800
119.000	0.623	119.000	3512012042.210	845.421	511.587	1357.008	0.377	1.951	-0.362	0.674	0.800
120.000	0.623	120.000	3512012043.708	1301.010	192.499	1493.509	0.129	-2.128	-0.362	0.674	0.800
121.000	-1.822	121.000	3512012045.208	1331.691	436.008	1767.699	0.247	-2.128	-0.362	0.674	0.800
122.000	-1.822	122.000	3512012046.709	1469.419	661.265	2130.684	0.310	-2.128	3.044	0.674	0.800
123.000	0.990	123.000	3512012048.209	937.019	927.961	1864.980	0.498	-2.128	3.044	0.674	0.800
124.000	0.990	124.000	3512012049.720	1695.327	259.000	1954.327	0.133	-2.128	3.044	-0.938	0.800
125.000	2.229	125.000	3512012051.210	1580.908	202.563	1783.471	0.114	-2.128	3.044	-0.938	0.800
126.000	2.229	126.000	3512012052.720	1177.134	600.289	1777.423	0.338	-2.128	3.044	-0.938	-2.207
127.000	4.918	127.000	3512012054.210	1394.295	168.128	1562.423	0.108	-2.128	3.044	-0.938	-2.207
128.000	4.918	128.000	3512012055.708	647.930	848.929	1496.859	0.567	0.567	3.044	-0.938	-2.207
129.000	5.181	129.000	3512012057.220	1298.035	868.958	2166.993	0.401	0.567	3.044	-0.938	-2.207
130.000	5.181	130.000	3512012058.709	1251.992	683.859	1935.852	0.353	0.567	-3.247	-0.938	-2.207
131.000	1.527	131.000	3512012060.220	1668.109	119.880	1787.989	0.067	0.567	-3.247	-0.938	-2.207
132.000	1.527	132.000	3512012061.709	1125.319	770.982	1896.301	0.407	0.567	-3.247	1.994	-2.207
133.000	-0.251	133.000	3512012063.209	1067.155	393.582	1460.737	0.269	0.567	-3.247	1.994	-2.207
142.000	-1.036	142.000	3512012076.721	1491.930	362.008	1853.938	0.195	-0.425	3.020	-0.756	-2.109
143.000	1.496	143.000	3512012078.221	1080.830	256.534	1337.364	0.192	-0.425	3.020	-0.756	-2.109
144.000	1.496	144.000	3512012079.709	1072.527	457.518	1530.045	0.299	2.020	3.020	-0.756	-2.109
145.000	3.260	145.000	3512012081.209	1372.183	806.502	2178.686	0.370	2.020	3.020	-0.756	-2.109
146.000	3.260	146.000	3512012082.721	1556.532	631.763	2188.296	0.289	2.020	-3.444	-0.756	-2.109
147.000	-0.647	147.000	3512012084.209	1586.902	338.230	1925.132	0.176	2.020	-3.444	-0.756	-2.109
148.000	-0.647	148.000	3512012085.710	1201.465	736.547	1938.012	0.380	2.020	-3.444	-2.410	-2.109
149.000	2.162	149.000	3512012087.219	1487.712	113.960	1601.672	0.071	2.020	-3.444	-2.410	-2.109
150.000	2.162	150.000	3512012088.720	739.927	910.694	1650.621	0.552	2.020	-3.444	-2.410	0.954
151.000	1.604	151.000	3512012090.221	1128.161	454.163	1582.324	0.287	2.020	-3.444	-2.410	0.954
152.000	1.604	152.000	3512012091.709	1175.358	361.022	1536.380	0.235	-0.725	-3.444	-2.410	0.954
153.000	0.574	153.000	3512012093.221	1438.339	448.638	1886.977	0.238	-0.725	-3.444	-2.410	0.954
154.000	0.574	154.000	3512012094.710	1379.687	710.006	2089.693	0.340	-0.725	1.818	-2.410	0.954
155.000	1.998	155.000	3512012096.220	1666.866	84.853	1751.720	0.048	-0.725	1.818	-2.410	0.954
164.000	2.826	164.000	3512012109.709	1325.696	505.568	1831.265	0.276	0.907	3.598	-1.921	-0.463
165.000	5.058	165.000	3512012111.210	1344.123	372.862	1716.984	0.217	0.907	3.598	-1.921	-0.463
166.000	5.058	166.000	3512012112.712	969.386	919.969	1889.355	0.487	0.907	3.598	-1.921	1.210
167.000	4.249	167.000	3512012114.211	1449.661	161.715	1611.376	0.100	0.907	3.598	-1.921	1.210
168.000	4.249	168.000	3512012115.710	873.526	707.835	1581.362	0.448	0.811	3.598	-1.921	1.210
169.000	4.811	169.000	3512012117.211	1738.395	346.814	2085.208	0.166	0.811	3.598	-1.921	1.210
170.000	4.811	170.000	3512012118.710	1291.864	775.323	2067.187	0.375	0.811	-1.478	-1.921	1.210
171.000	3.094	171.000	3512012120.221	1398.024	345.728	1743.752	0.198	0.811	-1.478	-1.921	1.210
172.000	3.094	172.000	3512012121.721	1375.202	590.126	1965.328	0.300	0.811	-1.478	2.400	1.210
173.000	0.901	173.000	3512012123.211	1124.120	483.467	1607.588	0.301	0.811	-1.478	2.400	1.210
174.000	0.901	174.000	3512012124.710	1566.745	371.776	1938.521	0.192	0.811	-1.478	2.400	3.089
175.000	-1.928	175.000	3512012126.211	1044.733	476.560	1521.294	0.313	0.811	-1.478	2.400	3.089
176.000	-1.928	176.000	3512012127.709	1225.974	317.411	1543.385	0.206	1.857	-1.478	2.400	3.089
177.000	-0.239	177.000	3512012129.210	1044.333	922.238	1966.572	0.469	1.857	-1.478	2.400	3.089
178.000	-0.239	178.000	3512012130.710	1390.521	611.931	2002.452	0.306	1.857	0.907	2.400	3.089
179.000	0.434	179.000	3512012132.220	962.415	816.763	1779.179	0.459	1.857	0.907	2.400	3.089
180.000	0.434	180.000	3512012133.710	1081.896	642.321	1724.216	0.373	1.857	0.907	-0.969	3.089
181.000	1.669	181.000	3512012135.212	1534.865	133.299	1668.164	0.080	1.857	0.907	-0.969	3.089
182.000	1.669	182.000	3512012136.712	1307.093	540.398	1847.491	0.293	1.857	0.907	-0.969	-0.957
183.000	2.881	183.000	3512012138.211	1288.489	296.987	1585.476	0.187	1.857	0.907	-0.969	-0.957
184.000	2.881	184.000	3512012139.721	1121.767	382.531	1504.298	0.254	-1.453	0.907	-0.969	-0.957
185.000	1.178	185.000	3512012141.210	1549.517	662.054	2211.571	0.299	-1.453	0.907	-0.969	-0.957
186.000	1.178	186.000	3512012142.721	1169.986	847.153	2017.138	0.420	-1.453	-0.770	-0.969	-0.957
187.000	0.234	187.000	3512012144.211	1505.161	493.728	1998.890	0.247	-1.453	-0.770	-0.969	-0.957
188.000	0.234	188.000	3512012145.712	1227.528	530.038	1757.566	0.302	-1.453	-0.770	1.891	-0.957
189.000	-1.473	189.000	3512012147.212	1176.157	518.099	1694.256	0.306	-1.453	-0.770	1.891	-0.957
190.000	-1.473	190.000	3512012148.722	1127.184	581.641	1708.824	0.340	-1.453	-0.770	1.891	0.596
191.000	-2.005	191.000	3512012150.212	1155.911	300.046	1455.956	0.206	-1.453	-0.770	1.891	0.596
192.000	-2.005	192.000	3512012151.710	998.601	594.763	1593.365	0.373	1.073	-0.770	1.891	0.596
193.000	-1.140	193.000	3512012153.210	1725.075	514.745	2239.819	0.230	1.073	-0.770	1.891	0.596
194.000	-1.140	194.000	3512012154.721	1377.422	805.417	2182.839	0.369	1.073	0.485	1.891	0.596
195.000	-0.760	195.000	3512012156.211	1639.427	307.840	1947.267	0.158	1.073	0.485	1.891	0.596
196.000	-0.760	196.000	3512012157.721	1246.931	516.915	1763.846	0.293	1.073	0.485	0.308	0.596
197.000	-0.890	197.000	3512012159.222	1082.118	690.667	1772.785	0.390	1.073	0.485	0.308	0.596
198.000	-0.890	198.000	3512012160.711	1631.257	183.323	1814.580	0.101	1.073	0.485	0.308	1.487
199.000	-2.359	199.000	3512012162.212	960.639	592.593	1553.232	0.382	1.073	0.485	0.308	1.487
200.000	-2.359	200.000	3512012163.722	1253.058	245.976	1499.034	0.164	1.238	0.485	0.308	1.487
201.000	-1.494	201.000	3512012165.213	1059.562	1207.878	2267.441	0.533	1.238	0.485	0.308	1.487
202.000	-1.494	202.000	3512012166.722	1479.631	688.299	2167.931	0.317	1.238	1.201	0.308	1.487
203.000	-0.283	203.000	3512012168.212	1104.362	723.622	1827.984	0.396	1.238	1.201	0.308	1.487
204.000	-0.283	204.000	3512012169.712	1590.809	402.067	1992.876	0.202	1.238	1.201	-2.567	1.487
205.000	2.796	205.000	3512012171.212	1623.754	89.984	1713.738	0.053	1.238	1.201	-2.567	1.487
206.000	2.796	206.000	3512012172.712	1230.991	542.273	1773.263	0.306	1.238	1.201	-2.567	-1.934
207.000	4.927	207.000	3512012174.211	1354.335	205.424	1559.759	0.132	1.238	1.201	-2.567	-1.934
208.000	4.927	208.000	3512012175.710	1088.112	499.352	1587.464	0.315	-1.915	1.201	-2.567	-1.934
209.000	2.755	209.000	3512012177.210	1643.246	542.569	2185.814	0.248	-1.915	1.201	-2.567	-1.934
210.000	2.755	210.000	3512012178.711	1710.556	657.121	2367.677	0.278	-1.915	-1.727	-2.567	-1.934
211.000	0.833	211.000	3512012180.221	1431.324	358.851	1790.175	0.200	-1.915	-1.727	-2.567	-1.934
212.000	0.833	212.000	3512012181.722	1282.273	546.121	1828.394	0.299	-1.915	-1.727	2.253	-1.934
213.000	-1.246	213.000	3512012183.222	1027.106	753.518	1780.624	0.423	-1.915	-1.727	2.253	-1.934
214.000	-1.246	214.000	3512012184.723	1037.496	543.851	1581.347	0.344	-1.915	-1.727	2.253	1.627
215.000	-2.886	215.000	3512012186.212	836.674	674.782	1511.456	0.446	-1.915	-1.727	2.253	1.627
216.000	-2.886	216.000	3512012187.722	1101.965	496.294	1598.259	0.311	0.261	-1.727	2.253	1.627
217.000	-2.667	217.000	3512012189.212	1846.021	256.139	2102.159	0.122	0.261	-1.727	2.253	1.627
218.000	-2.667	218.000	3512012190.722	1253.680	617.161	1870.840	0.330	0.261	0.874	2.253	1.627
219.000	-1.835	219.000	3512012192.221	1281.874	699.251	1981.125	0.353	0.261	0.874	2.253	1.627
220.000	-1.835	220.000	3512012193.721	1094.772	867.971	1962.743	0.442	0.261	0.874	-0.705	1.627
221.000	-1.070	221.000	3512012195.221	1696.304	215.094	1911.397	0.113	0.261	0.874	-0.705	1.627
222.000	-1.070	222.000	3512012196.721	967.965	673.499	1641.465	0.410	0.261	0.874	-0.705	-1.209
223.000	0.212	223.000	3512012198.214	1213.542	286.923	1500.465	0.191	0.261	0.874	-0.705	-1.209
224.000	0.212	224.000	3512012199.711	1068.887	523.328	1592.215	0.329	1.851	0.874	-0.705	-1.209
225.000	2.100	225.000	3512012201.211	991.719	1037.974	2029.694	0.511	1.851	0.874	-0.705	-1.209
226.000	2.100	226.000	3512012202.722	1650.172	421.998	2072.170	0.204	1.851	0.794	-0.705	-1.209
227.000	2.846	227.000	3512012204.212	1086.114	791.899	1878.013	0.422	1.851	0.794	-0.705	-1.209
228.000	2.846	228.000	3512012205.712	1430.525	437.587	1868.112	0.234	1.851	0.794	2.649	-1.209
229.000	0.228	229.000	3512012207.212	930.314	771.179	1701.493	0.453	1.851	0.794	2.649	-1.209
230.000	0.228	230.000	3512012208.722	1626.240	60.483	1686.723	0.036	1.851	0.794	2.649	1.223
231.000	-1.081	231.000	3512012210.212	887.690	547.206	1434.896	0.381	1.851	0.794	2.649	1.223
232.000	-1.081	232.000	3512012211.721	1382.173	314.846	1697.019	0.186	-2.738	0.794	2.649	1.223
233.000	-3.974	233.000	3512012213.212	1458.852	327.870	1786.722	0.184	-2.738	0.794	2.649	1.223
234.000	-3.974	234.000	3512012214.722	1309.890	584.305	1894.195	0.308	-2.738	-1.667	2.649	1.223
235.000	-5.662	235.000	3512012216.212	1291.331	528.558	1819.889	0.290	-2.738	-1.667	2.649	1.223
236.000	-5.662	236.000	3512012217.713	1326.762	589.633	1916.395	0.308	-2.738	-1.667	-3.713	1.223
237.000	-1.816	237.000	3512012219.220	1623.798	110.408	1734.207	0.064	-2.738	-1.667	-3.713	1.223
238.000	-1.816	238.000	3512012220.713	1073.815	719.774	1793.589	0.401	-2.738	-1.667	-3.713	-1.742
239.000	0.090	239.000	3512012222.223	1298.346	322.147	1620.493	0.199	-2.738	-1.667	-3.713	-1.742
240.000	0.090	240.000	3512012223.712	1118.437	374.835	1493.272	0.251	1.112	-1.667	-3.713	-1.742
241.000	1.118	241.000	3512012225.211	1548.896	459.787	2008.683	0.229	1.112	-1.667	-3.713	-1.742
242.000	1.118	242.000	3512012226.713	1511.599	509.022	2020.621	0.252	1.112	0.153	-3.713	-1.742
243.000	1.165	243.000	3512012228.222	1733.377	284.851	2018.228	0.141	1.112	0.153	-3.713	-1.742
244.000	1.165	244.000	3512012229.712	1548.540	424.958	1973.498	0.215	1.112	0.153	3.004	-1.742
245.000	-1.850	245.000	3512012231.222	949.584	810.054	1759.638	0.460	1.112	0.153	3.004	-1.742
246.000	-1.850	246.000	3512012232.722	1156.843	604.433	1761.276	0.343	1.112	0.153	3.004	0.465
247.000	-2.281	247.000	3512012234.223	1065.468	432.950	1498.417	0.289	1.112	0.153	3.004	0.465
248.000	-2.281	248.000	3512012235.723	1192.496	352.438	1544.934	0.228	0.205	0.153	3.004	0.465
249.000	-2.171	249.000	3512012237.223	1441.847	552.041	1993.888	0.277	0.205	0.153	3.004	0.465
250.000	-2.171	250.000	3512012238.722	1461.205	516.718	1977.923	0.261	0.205	0.660	3.004	0.465
251.000	-1.561	251.000	3512012240.223	1505.783	365.363	1871.146	0.195	0.205	0.660	3.004	0.465
252.000	-1.561	252.000	3512012241.722	1271.395	645.281	1916.676	0.337	0.205	0.660	-1.042	0.465
253.000	-0.503	253.000	3512012243.213	1138.106	536.352	1674.458	0.320	0.205	0.660	-1.042	0.465
254.000	-0.503	254.000	3512012244.722	1604.307	122.248	1726.555	0.071	0.205	0.660	-1.042	-0.541
255.000	0.064	255.000	3512012246.213	1214.696	356.088	1570.785	0.227	0.205	0.660	-1.042	-0.541
256.000	0.064	256.000	3512012247.721	1134.554	534.576	1669.131	0.320	-0.139	0.660	-1.042	-0.541
257.000	-0.122	257.000	3512012249.222	1801.354	275.971	2077.325	0.133	-0.139	0.660	-1.042	-0.541
258.000	-0.122	258.000	3512012250.721	1396.736	850.507	2247.244	0.378	-0.139	1.258	-1.042	-0.541
259.000	1.147	259.000	3512012252.223	1359.352	388.254	1747.605	0.222	-0.139	1.258	-1.042	-0.541
260.000	1.147	260.000	3512012253.723	1656.299	286.627	1942.926	0.148	-0.139	1.258	-2.220	-0.541
261.000	3.527	261.000	3512012255.213	1342.879	193.387	1536.266	0.126	-0.139	1.258	-2.220	-0.541
262.000	3.527	262.000	3512012256.723	915.662	770.489	1686.151	0.457	-0.139	1.258	-2.220	0.832
263.000	2.745	263.000	3512012258.213	965.790	538.227	1504.017	0.358	-0.139	1.258	-2.220	0.832
264.000	2.745	264.000	3512012259.713	1307.803	161.715	1469.518	0.110	2.185	1.258	-2.220	0.832
265.000	5.047	265.000	3512012261.222	746.276	1267.375	2013.650	0.629	2.185	1.258	-2.220	0.832
266.000	5.047	266.000	3512012262.713	2078.055	46.669	2124.725	0.022	2.185	-0.664	-2.220	0.832
267.000	4.411	267.000	3512012264.223	989.144	823.177	1812.321	0.454	2.185	-0.664	-2.220	0.832
268.000	4.411	268.000	3512012265.722	1588.633	166.253	1754.887	0.095	2.185	-0.664	2.945	0.832
269.000	1.414	269.000	3512012267.222	1013.076	715.137	1728.213	0.414	2.185	-0.664	2.945	0.832
270.000	1.414	270.000	3512012268.723	1549.695	236.800	1786.495	0.133	2.185	-0.664	2.945	-2.205
271.000	3.679	271.000	3512012270.215	1119.858	359.542	1479.400	0.243	2.185	-0.664	2.945	-2.205
280.000	-4.204	280.000	3512012283.722	1277.078	363.390	1640.468	0.222	2.208	-3.198	-2.502	1.555
281.000	-2.011	281.000	3512012285.222	1595.871	494.616	2090.487	0.237	2.208	-3.198	-2.502	1.555
282.000	-2.011	282.000	3512012286.714	1306.782	674.486	1981.268	0.340	2.208	1.456	-2.502	1.555
283.000	-0.716	283.000	3512012288.213	1272.860	491.459	1764.319	0.279	2.208	1.456	-2.502	1.555
284.000	-0.716	284.000	3512012289.723	987.990	683.267	1671.257	0.409	2.208	1.456	0.059	1.555
285.000	-0.742	285.000	3512012291.223	1365.124	347.899	1713.023	0.203	2.208	1.456	0.059	1.555
286.000	-0.742	286.000	3512012292.714	1261.228	669.257	1930.484	0.347	2.208	1.456	0.059	-0.035
287.000	-0.826	287.000	3512012294.223	1021.645	367.928	1389.573	0.265	2.208	1.456	0.059	-0.035
288.000	-0.826	288.000	3512012295.723	1194.494	334.974	1529.468	0.219	0.924	1.456	0.059	-0.035
289.000	0.116	289.000	3512012297.222	1528.472	652.681	2181.152	0.299	0.924	1.456	0.059	-0.035
290.000	0.116	290.000	3512012298.714	1246.709	856.427	2103.136	0.407	0.924	1.159	0.059	-0.035
291.000	1.337	291.000	3512012300.222	1088.112	756.971	1845.083	0.410	0.924	1.159	0.059	-0.035
292.000	1.337	292.000	3512012301.713	1525.364	444.691	1970.055	0.226	0.924	1.159	1.277	-0.035
293.000	0.115	293.000	3512012303.215	1309.490	257.126	1566.616	0.164	0.924	1.159	1.277	-0.035
294.000	0.115	294.000	3512012304.723	1302.209	453.374	1755.583	0.258	0.924	1.159	1.277	-0.407
295.000	0.598	295.000	3512012306.223	1236.807	229.992	1466.800	0.157	0.924	1.159	1.277	-0.407
296.000	0.598	296.000	3512012307.723	26.906	-32.856	-5.950	5.522	0.961	1.159	1.277	-0.407
297.000	1.662	297.000	3512012309.214	-23.488	46.669	23.182	2.013	0.961	1.159	1.277	-0.407
298.000	1.662	298.000	3512012310.723	-52.481	-72.717	-125.198	0.581	0.961	-1.642	1.277	-0.407
299.000	-0.127	299.000	3512012312.223	24.376	39.072	63.448	0.616	0.961	-1.642	1.277	-0.407
300.000	-0.127	300.000	3512012313.723	-2.398	-8.387	-10.784	0.778	0.961	-1.642	0.837	-0.407
301.000	-0.996	301.000	3512012315.214	1032.168	569.899	1602.067	0.356	0.961	-1.642	0.837	-0.407
318.000	-1.084	318.000	3512012340.724	1720.990	146.915	1867.905	0.079	0.325	0.697	1.407	-0.327
319.000	-0.781	319.000	3512012342.224	1389.677	335.664	1725.341	0.195	0.325	0.697	1.407	-0.327
320.000	-0.781	320.000	3512012343.724	1064.935	53.477	1118.412	0.048	1.244	0.697	1.407	-0.327
321.000	0.617	321.000	3512012345.224	30.014	3.947	33.961	0.116	1.244	0.697	1.407	-0.327
338.000	1.800	338.000	3512012370.714	1908.980	66.797	1975.777	0.034	-1.418	1.939	2.435	3.959
339.000	3.910	339.000	3512012372.215	719.769	1075.468	1795.237	0.599	-1.418	1.939	2.435	3.959
340.000	3.910	340.000	3512012373.721	1987.701	-45.387	1942.314	-0.023	-1.418	1.939	-2.948	3.959
341.000	6.920	341.000	3512012375.224	1423.199	336.454	1759.652	0.191	-1.418	1.939	-2.948	3.959
342.000	6.920	342.000	3512012376.716	979.154	700.633	1679.787	0.417	-1.418	1.939	-2.948	-3.326
343.000	10.270	343.000	3512012378.224	1104.318	315.240	1419.558	0.222	-1.418	1.939	-2.948	-3.326
344.000	10.270	344.000	3512012379.715	1128.871	520.467	1649.338	0.316	-3.719	1.939	-2.948	-3.326
345.000	6.401	345.000	3512012381.215	1780.042	570.195	2350.237	0.243	-3.719	1.939	-2.948	-3.326
354.000	-0.063	354.000	3512012394.724	1576.690	583.811	2160.501	0.270	1.904	-2.088	2.010	0.832
355.000	-2.302	355.000	3512012396.225	1250.438	571.083	1821.522	0.314	1.904	-2.088	2.010	0.832
364.000	4.683	364.000	3512012409.725	1507.292	284.555	1791.847	0.159	0.071	1.162	3.084	-0.987
365.000	1.599	365.000	3512012411.224	1058.719	665.606	1724.325	0.386	0.071	1.162	3.084	-0.987
366.000	1.599	366.000	3512012412.724	1299.145	342.768	1641.914	0.209	0.071	1.162	3.084	0.161
367.000	1.566	367.000	3512012414.224	1191.919	497.379	1689.298	0.294	0.071	1.162	3.084	0.161
368.000	1.566	368.000	3512012415.716	1310.911	190.526	1501.437	0.127	-0.751	1.162	3.084	0.161
369.000	0.668	369.000	3512012417.222	1137.840	720.366	1858.206	0.388	-0.751	1.162	3.084	0.161
370.000	0.668	370.000	3512012418.723	1837.274	300.440	2137.714	0.141	-0.751	-2.200	3.084	0.161
371.000	-1.710	371.000	3512012420.222	1443.845	551.843	1995.688	0.277	-0.751	-2.200	3.084	0.161
372.000	-1.710	372.000	3512012421.723	1303.097	488.992	1792.089	0.273	-0.751	-2.200	-1.577	0.161
373.000	0.033	373.000	3512012423.224	1041.581	490.177	1531.757	0.320	-0.751	-2.200	-1.577	0.161
374.000	0.033	374.000	3512012424.723	1495.527	342.176	1837.703	0.186	-0.751	-2.200	-1.577	-1.490
375.000	1.803	375.000	3512012426.225	1404.418	314.648	1719.066	0.183	-0.751	-2.200	-1.577	-1.490
376.000	1.803	376.000	3512012427.723	1226.551	529.249	1755.800	0.301	-2.198	-2.200	-1.577	-1.490
377.000	-0.710	377.000	3512012429.224	1664.912	390.622	2055.534	0.190	-2.198	-2.200	-1.577	-1.490
378.000	-0.710	378.000	3512012430.724	1258.919	914.345	2173.264	0.421	-2.198	-0.033	-1.577	-1.490
379.000	-0.986	379.000	3512012432.224	1592.940	309.024	1901.965	0.162	-2.198	-0.033	-1.577	-1.490
380.000	-0.986	380.000	3512012433.724	1689.866	336.552	2026.418	0.166	-2.198	-0.033	-1.190	-1.490
381.000	0.395	381.000	3512012435.224	1154.712	480.704	1635.416	0.294	-2.198	-0.033	-1.190	-1.490
382.000	0.395	382.000	3512012436.724	1191.431	401.672	1593.103	0.252	-2.198	-0.033	-1.190	1.053
383.000	-0.515	383.000	3512012438.224	1033.322	526.289	1559.611	0.337	-2.198	-0.033	-1.190	1.053
384.000	-0.515	384.000	3512012439.722	1073.104	426.339	1499.444	0.284	2.052	-0.033	-1.190	1.053
385.000	1.423	385.000	3512012441.224	1349.983	746.611	2096.595	0.356	2.052	-0.033	-1.190	1.053
