mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
290.000	-0.829	290.000	3512004237.824	950.117	852.876	1802.992	0.473	-2.584	-1.550	0.681	-1.634
291.000	-2.493	291.000	3512004239.325	1536.641	237.688	1774.329	0.134	-2.584	-1.550	0.681	-1.634
292.000	-2.493	292.000	3512004240.825	1169.319	506.950	1676.269	0.302	-2.584	-1.550	-0.560	-1.634
293.000	-1.903	293.000	3512004242.324	906.027	258.408	1164.436	0.222	-2.584	-1.550	-0.560	-1.634
294.000	-1.903	294.000	3512004243.827	787.124	435.120	1222.244	0.356	-2.584	-1.550	-0.560	1.720
295.000	-3.606	295.000	3512004245.327	486.314	433.147	919.461	0.471	-2.584	-1.550	-0.560	1.720
296.000	-3.606	296.000	3512004246.836	910.423	236.110	1146.532	0.206	2.370	-1.550	-0.560	1.720
297.000	-1.222	297.000	3512004248.325	1269.708	504.187	1773.895	0.284	2.370	-1.550	-0.560	1.720
298.000	-1.222	298.000	3512004249.825	1592.274	228.710	1820.984	0.126	2.370	1.499	-0.560	1.720
299.000	0.231	299.000	3512004251.325	1328.893	309.814	1638.707	0.189	2.370	1.499	-0.560	1.720
300.000	0.231	300.000	3512004252.825	1392.208	524.019	1916.227	0.273	2.370	1.499	1.193	1.720
301.000	-0.990	301.000	3512004254.325	802.708	435.910	1238.618	0.352	2.370	1.499	1.193	1.720
302.000	-0.990	302.000	3512004255.832	995.493	372.171	1367.664	0.272	2.370	1.499	1.193	-2.359
303.000	1.505	303.000	3512004257.325	837.740	300.144	1137.884	0.264	2.370	1.499	1.193	-2.359
304.000	1.505	304.000	3512004258.824	628.305	448.835	1077.140	0.417	-1.411	1.499	1.193	-2.359
305.000	0.037	305.000	3512004260.325	1319.481	673.006	1992.486	0.338	-1.411	1.499	1.193	-2.359
306.000	0.037	306.000	3512004261.826	1586.946	319.976	1906.922	0.168	-1.411	0.751	1.193	-2.359
307.000	0.778	307.000	3512004263.325	1038.828	702.606	1741.434	0.403	-1.411	0.751	1.193	-2.359
308.000	0.778	308.000	3512004264.825	1477.234	398.219	1875.453	0.212	-1.411	0.751	-0.710	-2.359
309.000	1.494	309.000	3512004266.327	937.551	496.984	1434.536	0.346	-1.411	0.751	-0.710	-2.359
310.000	1.494	310.000	3512004267.826	908.869	289.192	1198.061	0.241	-1.411	0.751	-0.710	1.360
311.000	0.209	311.000	3512004269.327	918.370	244.990	1163.360	0.211	-1.411	0.751	-0.710	1.360
312.000	0.209	312.000	3512004270.825	883.783	307.742	1191.525	0.258	-1.512	0.751	-0.710	1.360
313.000	-1.439	313.000	3512004272.339	1840.781	39.467	1880.248	0.021	-1.512	0.751	-0.710	1.360
314.000	-1.439	314.000	3512004273.826	890.754	933.091	1823.845	0.512	-1.512	-1.700	-0.710	1.360
315.000	-3.234	315.000	3512004275.325	1672.061	195.558	1867.619	0.105	-1.512	-1.700	-0.710	1.360
316.000	-3.234	316.000	3512004276.825	818.826	799.694	1618.520	0.494	-1.512	-1.700	-0.935	1.360
317.000	-2.247	317.000	3512004278.326	1103.075	120.472	1223.547	0.098	-1.512	-1.700	-0.935	1.360
318.000	-2.247	318.000	3512004279.840	841.514	466.990	1308.504	0.357	-1.512	-1.700	-0.935	0.424
319.000	-2.614	319.000	3512004281.335	887.734	352.240	1239.975	0.284	-1.512	-1.700	-0.935	0.424
328.000	2.567	328.000	3512004294.836	765.324	357.568	1122.892	0.318	-3.087	3.464	2.299	0.475
329.000	-0.595	329.000	3512004296.337	1501.965	208.384	1710.349	0.122	-3.087	3.464	2.299	0.475
330.000	-0.595	330.000	3512004297.840	1220.113	569.603	1789.716	0.318	-3.087	-3.491	2.299	0.475
331.000	-4.183	331.000	3512004299.340	1523.144	170.299	1693.442	0.101	-3.087	-3.491	2.299	0.475
332.000	-4.183	332.000	3512004300.826	1012.543	641.137	1653.679	0.388	-3.087	-3.491	-2.300	0.475
333.000	-1.831	333.000	3512004302.326	1012.943	183.126	1196.068	0.153	-3.087	-3.491	-2.300	0.475
334.000	-1.831	334.000	3512004303.826	830.858	294.915	1125.773	0.262	-3.087	-3.491	-2.300	0.133
335.000	-1.932	335.000	3512004305.335	701.698	295.704	997.403	0.296	-3.087	-3.491	-2.300	0.133
336.000	-1.932	336.000	3512004306.826	1002.819	237.688	1240.508	0.192	1.747	-3.491	-2.300	0.133
337.000	-0.175	337.000	3512004308.325	882.318	950.753	1833.071	0.519	1.747	-3.491	-2.300	0.133
338.000	-0.175	338.000	3512004309.826	1868.798	184.704	2053.502	0.090	1.747	2.554	-2.300	0.133
339.000	2.405	339.000	3512004311.326	985.193	569.110	1554.302	0.366	1.747	2.554	-2.300	0.133
340.000	2.405	340.000	3512004312.840	1541.481	273.011	1814.492	0.150	1.747	2.554	0.968	0.133
341.000	1.442	341.000	3512004314.328	614.630	544.345	1158.974	0.470	1.747	2.554	0.968	0.133
342.000	1.442	342.000	3512004315.827	1030.081	270.446	1300.526	0.208	1.747	2.554	0.968	-0.933
343.000	2.456	343.000	3512004317.328	677.456	299.552	977.008	0.307	1.747	2.554	0.968	-0.933
344.000	2.456	344.000	3512004318.837	883.827	220.422	1104.249	0.200	-3.814	2.554	0.968	-0.933
345.000	-1.539	345.000	3512004320.326	1712.954	168.326	1881.280	0.089	-3.814	2.554	0.968	-0.933
346.000	-1.539	346.000	3512004321.826	1086.203	722.931	1809.134	0.400	-3.814	-1.919	0.968	-0.933
347.000	-3.527	347.000	3512004323.326	1249.062	436.995	1686.057	0.259	-3.814	-1.919	0.968	-0.933
348.000	-3.527	348.000	3512004324.826	1102.764	419.038	1521.802	0.275	-3.814	-1.919	-2.328	-0.933
349.000	-1.076	349.000	3512004326.327	926.229	264.427	1190.656	0.222	-3.814	-1.919	-2.328	-0.933
350.000	-1.076	350.000	3512004327.826	604.418	651.891	1256.309	0.519	-3.814	-1.919	-2.328	-0.952
351.000	0.008	351.000	3512004329.326	843.734	376.118	1219.852	0.308	-3.814	-1.919	-2.328	-0.952
352.000	0.008	352.000	3512004330.827	797.425	454.064	1251.489	0.363	2.759	-1.919	-2.328	-0.952
353.000	2.714	353.000	3512004332.327	1023.199	893.329	1916.528	0.466	2.759	-1.919	-2.328	-0.952
354.000	2.714	354.000	3512004333.837	1573.138	400.390	1973.528	0.203	2.759	0.144	-2.328	-0.952
355.000	2.793	355.000	3512004335.328	1366.189	235.518	1601.707	0.147	2.759	0.144	-2.328	-0.952
356.000	2.793	356.000	3512004336.827	1355.444	286.232	1641.677	0.174	2.759	0.144	2.640	-0.952
357.000	0.149	357.000	3512004338.328	689.932	552.830	1242.762	0.445	2.759	0.144	2.640	-0.952
358.000	0.149	358.000	3512004339.827	915.174	177.896	1093.070	0.163	2.759	0.144	2.640	0.485
359.000	-0.221	359.000	3512004341.336	745.654	288.107	1033.761	0.279	2.759	0.144	2.640	0.485
360.000	-0.221	360.000	3512004342.827	670.618	537.241	1207.859	0.445	-2.342	0.144	2.640	0.485
361.000	-2.735	361.000	3512004344.340	1399.489	501.326	1900.815	0.264	-2.342	0.144	2.640	0.485
362.000	-2.735	362.000	3512004345.826	1180.420	624.561	1804.980	0.346	-2.342	0.243	2.640	0.485
363.000	-2.549	363.000	3512004347.326	1220.691	378.486	1599.176	0.237	-2.342	0.243	2.640	0.485
364.000	-2.549	364.000	3512004348.838	1212.254	588.251	1800.506	0.327	-2.342	0.243	-2.509	0.485
365.000	0.083	365.000	3512004350.327	894.306	235.024	1129.330	0.208	-2.342	0.243	-2.509	0.485
366.000	0.083	366.000	3512004351.827	781.885	312.971	1094.856	0.286	-2.342	0.243	-2.509	1.478
367.000	-1.348	367.000	3512004353.329	687.268	306.656	993.924	0.309	-2.342	0.243	-2.509	1.478
368.000	-1.348	368.000	3512004354.827	918.637	193.486	1112.122	0.174	0.732	0.243	-2.509	1.478
369.000	-0.760	369.000	3512004356.327	1180.242	496.590	1676.832	0.296	0.732	0.243	-2.509	1.478
370.000	-0.760	370.000	3512004357.827	1273.216	599.302	1872.517	0.320	0.732	0.801	-2.509	1.478
371.000	0.022	371.000	3512004359.336	995.405	770.094	1765.499	0.436	0.732	0.801	-2.509	1.478
372.000	0.022	372.000	3512004360.828	1467.333	303.795	1771.128	0.172	0.732	0.801	0.692	1.478
373.000	-0.576	373.000	3512004362.327	944.034	236.603	1180.637	0.200	0.732	0.801	0.692	1.478
374.000	-0.576	374.000	3512004363.840	759.285	473.403	1232.688	0.384	0.732	0.801	0.692	-1.197
375.000	0.729	375.000	3512004365.328	671.950	354.312	1026.262	0.345	0.732	0.801	0.692	-1.197
376.000	0.729	376.000	3512004366.827	780.375	257.520	1037.896	0.248	0.213	0.801	0.692	-1.197
377.000	0.801	377.000	3512004368.327	1587.923	290.475	1878.398	0.155	0.213	0.801	0.692	-1.197
378.000	0.801	378.000	3512004369.838	1153.780	603.446	1757.225	0.343	0.213	-2.354	0.692	-1.197
379.000	-1.691	379.000	3512004371.327	1480.520	166.056	1646.576	0.101	0.213	-2.354	0.692	-1.197
380.000	-1.691	380.000	3512004372.838	1346.787	587.265	1934.051	0.304	0.213	-2.354	1.634	-1.197
381.000	-3.308	381.000	3512004374.340	820.779	423.872	1244.651	0.341	0.213	-2.354	1.634	-1.197
382.000	-3.308	382.000	3512004375.841	851.193	361.120	1212.314	0.298	0.213	-2.354	1.634	-0.864
383.000	-2.287	383.000	3512004377.329	813.231	272.123	1085.354	0.251	0.213	-2.354	1.634	-0.864
384.000	-2.287	384.000	3512004378.827	861.094	264.526	1125.620	0.235	1.679	-2.354	1.634	-0.864
385.000	-0.671	385.000	3512004380.328	986.214	850.508	1836.721	0.463	1.679	-2.354	1.634	-0.864
386.000	-0.671	386.000	3512004381.828	1739.904	193.979	1933.883	0.100	1.679	1.804	1.634	-0.864
387.000	1.078	387.000	3512004383.329	1098.368	647.649	1746.017	0.371	1.679	1.804	1.634	-0.864
388.000	1.078	388.000	3512004384.829	1414.008	264.822	1678.830	0.158	1.679	1.804	-0.380	-0.864
389.000	1.494	389.000	3512004386.329	822.289	422.984	1245.273	0.340	1.679	1.804	-0.380	-0.864
390.000	1.494	390.000	3512004387.841	961.749	230.190	1191.939	0.193	1.679	1.804	-0.380	-0.140
391.000	1.765	391.000	3512004389.329	730.558	158.853	889.412	0.179	1.679	1.804	-0.380	-0.140
392.000	1.765	392.000	3512004390.839	621.290	452.880	1074.170	0.422	-3.227	1.804	-0.380	-0.140
393.000	-1.616	393.000	3512004392.340	1519.947	124.024	1643.971	0.075	-3.227	1.804	-0.380	-0.140
394.000	-1.616	394.000	3512004393.836	1051.393	722.241	1773.634	0.407	-3.227	-1.897	-0.380	-0.140
395.000	-3.777	395.000	3512004395.338	1442.291	232.163	1674.454	0.139	-3.227	-1.897	-0.380	-0.140
396.000	-3.777	396.000	3512004396.827	1250.794	458.406	1709.199	0.268	-3.227	-1.897	-1.304	-0.140
397.000	-2.349	397.000	3512004398.338	717.283	469.752	1187.035	0.396	-3.227	-1.897	-1.304	-0.140
398.000	-2.349	398.000	3512004399.829	735.709	469.358	1205.067	0.389	-3.227	-1.897	-1.304	2.162
399.000	-4.474	399.000	3512004401.330	591.320	553.225	1144.544	0.483	-3.227	-1.897	-1.304	2.162
400.000	-4.474	400.000	3512004402.828	1010.012	114.059	1124.071	0.101	2.951	-1.897	-1.304	2.162
401.000	-1.654	401.000	3512004404.328	1065.601	612.326	1677.927	0.365	2.951	-1.897	-1.304	2.162
402.000	-1.654	402.000	3512004405.828	1557.109	218.251	1775.360	0.123	2.951	1.152	-1.304	2.162
403.000	-0.518	403.000	3512004407.328	975.069	537.931	1513.000	0.356	2.951	1.152	-1.304	2.162
404.000	-0.518	404.000	3512004408.829	1368.765	247.752	1616.517	0.153	2.951	1.152	-0.056	2.162
405.000	-0.289	405.000	3512004410.328	962.948	110.704	1073.652	0.103	2.951	1.152	-0.056	2.162
406.000	-0.289	406.000	3512004411.839	1045.044	266.203	1311.247	0.203	2.951	1.152	-0.056	-3.397
407.000	3.379	407.000	3512004413.340	972.006	132.805	1104.811	0.120	2.951	1.152	-0.056	-3.397
408.000	3.379	408.000	3512004414.840	609.835	368.027	977.862	0.376	-2.153	1.152	-0.056	-3.397
409.000	1.034	409.000	3512004416.327	1577.445	257.718	1835.162	0.140	-2.153	1.152	-0.056	-3.397
410.000	1.034	410.000	3512004417.828	1197.203	655.739	1852.942	0.354	-2.153	-1.799	-0.056	-3.397
411.000	-1.029	411.000	3512004419.328	1257.986	219.139	1477.125	0.148	-2.153	-1.799	-0.056	-3.397
412.000	-1.029	412.000	3512004420.830	991.453	773.054	1764.507	0.438	-2.153	-1.799	0.889	-3.397
413.000	-1.825	413.000	3512004422.329	715.684	432.752	1148.437	0.377	-2.153	-1.799	0.889	-3.397
414.000	-1.825	414.000	3512004423.830	1201.199	104.685	1305.884	0.080	-2.153	-1.799	0.889	2.279
415.000	-4.015	415.000	3512004425.330	764.480	237.688	1002.168	0.237	-2.153	-1.799	0.889	2.279
416.000	-4.015	416.000	3512004426.828	837.696	250.318	1088.013	0.230	1.899	-1.799	0.889	2.279
417.000	-2.242	417.000	3512004428.328	921.079	730.430	1651.509	0.442	1.899	-1.799	0.889	2.279
418.000	-2.242	418.000	3512004429.839	1668.554	210.456	1879.010	0.112	1.899	2.578	0.889	2.279
419.000	0.161	419.000	3512004431.329	906.782	772.955	1679.737	0.460	1.899	2.578	0.889	2.279
420.000	0.161	420.000	3512004432.839	1443.490	254.659	1698.149	0.150	1.899	2.578	-2.639	2.279
421.000	3.043	421.000	3512004434.329	802.930	215.883	1018.813	0.212	1.899	2.578	-2.639	2.279
422.000	3.043	422.000	3512004435.830	648.152	559.046	1207.198	0.463	1.899	2.578	-2.639	-0.063
423.000	3.243	423.000	3512004437.330	598.468	424.168	1022.637	0.415	1.899	2.578	-2.639	-0.063
424.000	3.243	424.000	3512004438.828	812.521	163.392	975.913	0.167	-2.938	2.578	-2.639	-0.063
425.000	0.085	425.000	3512004440.329	1380.353	687.609	2067.962	0.333	-2.938	2.578	-2.639	-0.063
426.000	0.085	426.000	3512004441.828	1362.016	405.323	1767.339	0.229	-2.938	-2.760	-2.639	-0.063
427.000	-2.880	427.000	3512004443.330	1207.060	616.766	1823.826	0.338	-2.938	-2.760	-2.639	-0.063
428.000	-2.880	428.000	3512004444.829	1268.021	548.291	1816.312	0.302	-2.938	-2.760	2.235	-0.063
429.000	-4.939	429.000	3512004446.341	607.481	540.793	1148.274	0.471	-2.938	-2.760	2.235	-0.063
430.000	-4.939	430.000	3512004447.829	1002.953	140.797	1143.750	0.123	-2.938	-2.760	2.235	-2.200
431.000	-2.559	431.000	3512004449.330	873.615	202.662	1076.277	0.188	-2.938	-2.760	2.235	-2.200
432.000	-2.559	432.000	3512004450.828	809.235	326.390	1135.625	0.287	-0.918	-2.760	2.235	-2.200
433.000	-3.788	433.000	3512004452.335	1365.124	468.075	1833.199	0.255	-0.918	-2.760	2.235	-2.200
434.000	-3.788	434.000	3512004453.829	1102.098	644.195	1746.293	0.369	-0.918	-0.323	2.235	-2.200
435.000	-4.378	435.000	3512004455.329	1017.871	776.804	1794.675	0.433	-0.918	-0.323	2.235	-2.200
436.000	-4.378	436.000	3512004456.830	1373.249	248.147	1621.396	0.153	-0.918	-0.323	-3.095	-2.200
437.000	-1.039	437.000	3512004458.340	809.768	323.430	1133.198	0.285	-0.918	-0.323	-3.095	-2.200
438.000	-1.039	438.000	3512004459.841	786.369	325.008	1111.377	0.292	-0.918	-0.323	-3.095	0.882
439.000	-1.706	439.000	3512004461.330	662.493	447.651	1110.144	0.403	-0.918	-0.323	-3.095	0.882
440.000	-1.706	440.000	3512004462.828	1023.643	36.901	1060.545	0.035	1.010	-0.323	-3.095	0.882
441.000	-1.016	441.000	3512004464.340	1220.912	523.329	1744.241	0.300	1.010	-0.323	-3.095	0.882
442.000	-1.016	442.000	3512004465.828	1137.485	535.267	1672.752	0.320	1.010	-2.489	-3.095	0.882
443.000	-3.864	443.000	3512004467.330	1385.548	409.664	1795.212	0.228	1.010	-2.489	-3.095	0.882
444.000	-3.864	444.000	3512004468.829	1297.103	425.944	1723.047	0.247	1.010	-2.489	0.062	0.882
445.000	-3.641	445.000	3512004470.330	940.349	336.848	1277.197	0.264	1.010	-2.489	0.062	0.882
446.000	-3.641	446.000	3512004471.842	1063.203	94.424	1157.627	0.082	1.010	-2.489	0.062	-3.278
447.000	-0.057	447.000	3512004473.331	756.088	330.435	1086.523	0.304	1.010	-2.489	0.062	-3.278
448.000	-0.057	448.000	3512004474.841	850.261	275.774	1126.034	0.245	0.178	-2.489	0.062	-3.278
449.000	-0.078	449.000	3512004476.329	964.591	742.369	1706.959	0.435	0.178	-2.489	0.062	-3.278
450.000	-0.078	450.000	3512004477.829	1677.345	206.510	1883.854	0.110	0.178	0.169	0.062	-3.278
451.000	-0.198	451.000	3512004479.329	1167.899	365.166	1533.064	0.238	0.178	0.169	0.062	-3.278
452.000	-0.198	452.000	3512004480.829	1142.058	639.854	1781.912	0.359	0.178	0.169	-1.621	-3.278
453.000	1.775	453.000	3512004482.329	704.362	423.379	1127.741	0.375	0.178	0.169	-1.621	-3.278
454.000	1.775	454.000	3512004483.829	1005.217	163.392	1168.609	0.140	0.178	0.169	-1.621	-0.527
455.000	2.731	455.000	3512004485.330	780.064	304.584	1084.649	0.281	0.178	0.169	-1.621	-0.527
456.000	2.731	456.000	3512004486.829	938.661	281.694	1220.355	0.231	-2.894	0.169	-1.621	-0.527
457.000	-0.629	457.000	3512004488.330	1356.554	626.041	1982.595	0.316	-2.894	0.169	-1.621	-0.527
458.000	-0.629	458.000	3512004489.830	1072.439	643.801	1716.239	0.375	-2.894	1.075	-1.621	-0.527
459.000	0.127	459.000	3512004491.330	1026.662	548.489	1575.151	0.348	-2.894	1.075	-1.621	-0.527
460.000	0.127	460.000	3512004492.831	1491.797	303.006	1794.802	0.169	-2.894	1.075	-2.096	-0.527
461.000	2.756	461.000	3512004494.342	1022.444	213.712	1236.156	0.173	-2.894	1.075	-2.096	-0.527
462.000	2.756	462.000	3512004495.831	845.776	415.486	1261.262	0.329	-2.894	1.075	-2.096	-0.445
463.000	3.555	463.000	3512004497.341	697.614	426.734	1124.347	0.380	-2.894	1.075	-2.096	-0.445
464.000	3.555	464.000	3512004498.829	724.387	252.784	977.171	0.259	0.528	1.075	-2.096	-0.445
465.000	3.689	465.000	3512004500.341	1257.809	656.233	1914.042	0.343	0.528	1.075	-2.096	-0.445
